,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-28T17:00:00,210.0,985.0,133.0,1063.0,200.0,124.0,27179.0,-86.0,-53.0,-87.0,-82.0,-62.0,27.0
2020-03-29T17:00:00,201.0,1062.0,133.0,1167.0,208.0,136.0,27744.0,-94.0,-76.0,-90.0,-88.0,-62.0,24.0
2020-03-30T17:00:00,208.0,1079.0,154.0,1264.0,267.0,150.0,32846.0,-80.0,-47.0,-82.0,-83.0,-71.0,33.0
2020-03-31T17:00:00,181.0,1127.0,173.0,1342.0,291.0,162.0,34677.0,-90.0,-43.0,-82.0,-82.0,-72.0,34.0
2020-04-01T17:00:00,169.0,1131.0,177.0,1450.0,337.0,169.0,35810.0,-90.0,-43.0,-81.0,-82.0,-71.0,34.0
2020-04-02T17:00:00,169.0,1169.0,181.0,1529.0,369.0,185.0,41575.0,-90.0,-42.0,-81.0,-82.0,-72.0,35.0
2020-04-03T17:00:00,167.0,1194.0,188.0,1627.0,392.0,199.0,43776.0,-85.0,-40.0,-81.0,-82.0,-70.0,35.0
2020-04-04T17:00:00,157.0,1236.0,193.0,1677.0,439.0,212.0,44624.0,-88.0,-47.0,-84.0,-80.0,-60.0,26.0
2020-04-05T17:00:00,123.0,1235.0,197.0,1754.0,475.0,219.0,44658.0,-94.0,-71.0,-89.0,-87.0,-61.0,24.0
2020-04-06T17:00:00,151.0,1235.0,197.0,1868.0,502.0,229.0,47470.0,-82.0,-40.0,-80.0,-81.0,-69.0,32.0
2020-04-07T17:00:00,118.0,1229.0,192.0,1944.0,546.0,238.0,48874.0,-81.0,-39.0,-80.0,-81.0,-70.0,33.0
2020-04-08T17:00:00,117.0,1241.0,196.0,2011.0,574.0,244.0,55113.0,-81.0,-37.0,-80.0,-81.0,-69.0,33.0
2020-04-09T17:00:00,163.0,1244.0,198.0,2090.0,644.0,253.0,58107.0,-80.0,-33.0,-81.0,-81.0,-70.0,33.0
2020-04-10T17:00:00,154.0,1236.0,201.0,2196.0,687.0,263.0,61769.0,-80.0,-30.0,-80.0,-80.0,-70.0,34.0
2020-04-11T17:00:00,140.0,1264.0,203.0,2263.0,720.0,273.0,65241.0,-85.0,-41.0,-83.0,-78.0,-59.0,25.0
2020-04-12T17:00:00,122.0,1268.0,201.0,2348.0,749.0,279.0,68954.0,-96.0,-95.0,-91.0,-89.0,-67.0,25.0
2020-04-13T17:00:00,123.0,1314.0,200.0,2406.0,764.0,284.0,72746.0,-96.0,-94.0,-88.0,-92.0,-91.0,41.0
2020-04-14T17:00:00,143.0,1344.0,199.0,2479.0,789.0,300.0,74650.0,-82.0,-45.0,-84.0,-82.0,-69.0,33.0
2020-04-15T17:00:00,121.0,1342.0,196.0,2509.0,874.0,311.0,75584.0,-80.0,-39.0,-79.0,-79.0,-68.0,32.0
2020-04-16T17:00:00,148.0,1347.0,197.0,2600.0,920.0,316.0,81993.0,-79.0,-38.0,-79.0,-80.0,-68.0,33.0
2020-04-17T17:00:00,144.0,1332.0,187.0,2695.0,978.0,332.0,84755.0,-80.0,-37.0,-79.0,-80.0,-67.0,34.0
2020-04-18T17:00:00,144.0,1376.0,186.0,2720.0,1046.0,340.0,89553.0,-84.0,-45.0,-83.0,-78.0,-55.0,25.0
2020-04-19T17:00:00,87.0,1370.0,185.0,2766.0,1093.0,341.0,91807.0,-93.0,-74.0,-88.0,-86.0,-57.0,23.0
2020-04-20T17:00:00,60.0,1388.0,185.0,2792.0,1101.0,349.0,97823.0,-80.0,-49.0,-84.0,-82.0,-67.0,32.0
2020-04-21T17:00:00,80.0,1380.0,184.0,2838.0,1130.0,363.0,100031.0,-79.0,-43.0,-81.0,-80.0,-67.0,32.0
2020-04-22T17:00:00,80.0,1384.0,187.0,2892.0,1142.0,370.0,104062.0,-82.0,-47.0,-83.0,-82.0,-67.0,33.0
2020-04-23T17:00:00,79.0,1385.0,186.0,2915.0,1193.0,375.0,111073.0,-79.0,-39.0,-79.0,-79.0,-66.0,32.0
2020-04-24T17:00:00,78.0,1396.0,184.0,2912.0,1256.0,384.0,114317.0,-76.0,-28.0,-76.0,-77.0,-65.0,32.0
2020-04-25T17:00:00,92.0,1421.0,183.0,2957.0,1276.0,387.0,118354.0,-94.0,-92.0,-83.0,-84.0,-73.0,28.0
2020-04-26T17:00:00,85.0,1442.0,161.0,2970.0,1347.0,389.0,121677.0,-89.0,-57.0,-84.0,-81.0,-51.0,22.0
2020-04-27T17:00:00,83.0,1464.0,143.0,2955.0,1433.0,397.0,124769.0,-72.0,-32.0,-75.0,-76.0,-63.0,29.0
2020-04-28T17:00:00,75.0,1468.0,132.0,2962.0,1491.0,414.0,128664.0,-76.0,-37.0,-78.0,-78.0,-64.0,29.0
2020-04-29T17:00:00,78.0,1445.0,130.0,2960.0,1579.0,431.0,133503.0,-76.0,-34.0,-76.0,-77.0,-63.0,30.0
2020-04-30T17:00:00,71.0,1417.0,115.0,2936.0,1707.0,441.0,137596.0,-72.0,-22.0,-74.0,-75.0,-62.0,29.0
2020-05-01T17:00:00,56.0,1372.0,105.0,2969.0,1744.0,482.0,143804.0,-94.0,-92.0,-82.0,-89.0,-88.0,42.0
2020-05-02T17:00:00,84.0,1370.0,96.0,2986.0,1807.0,497.0,147078.0,-77.0,-34.0,-77.0,-72.0,-49.0,23.0
2020-05-03T17:00:00,53.0,1346.0,95.0,2944.0,1916.0,508.0,150912.0,-89.0,-63.0,-81.0,-80.0,-46.0,21.0
2020-05-04T17:00:00,38.0,1335.0,95.0,2955.0,1938.0,524.0,153293.0,-60.0,-25.0,-45.0,-64.0,-53.0,21.0
2020-05-05T17:00:00,67.0,1315.0,91.0,2964.0,2010.0,534.0,157307.0,-61.0,-26.0,-46.0,-65.0,-54.0,23.0
2020-05-06T17:00:00,81.0,1351.0,91.0,2991.0,2024.0,538.0,160894.0,-62.0,-26.0,-43.0,-65.0,-53.0,23.0
2020-05-07T17:00:00,39.0,1291.0,89.0,2968.0,2143.0,543.0,165340.0,-61.0,-26.0,-42.0,-65.0,-53.0,23.0
2020-05-08T17:00:00,52.0,1278.0,84.0,2966.0,2209.0,549.0,169499.0,-62.0,-23.0,-40.0,-65.0,-52.0,24.0
2020-05-09T17:00:00,47.0,1277.0,82.0,2986.0,2235.0,553.0,174448.0,-64.0,-25.0,-34.0,-57.0,-36.0,15.0
2020-05-10T17:00:00,32.0,1265.0,84.0,2937.0,2322.0,557.0,178569.0,-73.0,-49.0,-46.0,-66.0,-29.0,13.0
2020-05-11T17:00:00,25.0,1266.0,83.0,2945.0,2334.0,562.0,181398.0,-57.0,-28.0,-42.0,-63.0,-50.0,21.0
2020-05-12T17:00:00,22.0,1258.0,84.0,2931.0,2373.0,566.0,185085.0,-57.0,-23.0,-40.0,-63.0,-50.0,22.0
2020-05-13T17:00:00,38.0,1224.0,83.0,2928.0,2438.0,577.0,188632.0,-60.0,-26.0,-48.0,-64.0,-50.0,22.0
2020-05-14T17:00:00,41.0,1178.0,79.0,2839.0,2600.0,595.0,192917.0,-58.0,-24.0,-43.0,-64.0,-49.0,21.0
2020-05-15T17:00:00,73.0,1173.0,79.0,2836.0,2672.0,604.0,197599.0,-59.0,-20.0,-36.0,-63.0,-48.0,22.0
2020-05-16T17:00:00,32.0,1156.0,76.0,2790.0,2758.0,616.0,201938.0,-61.0,-23.0,-36.0,-57.0,-30.0,14.0
2020-05-17T17:00:00,50.0,1150.0,74.0,2686.0,2914.0,622.0,206166.0,-69.0,-43.0,-37.0,-63.0,-23.0,13.0
2020-05-18T17:00:00,39.0,1137.0,73.0,2616.0,3031.0,628.0,209472.0,-39.0,-19.0,-29.0,-55.0,-43.0,17.0
2020-05-19T17:00:00,20.0,1124.0,74.0,2588.0,3079.0,640.0,213877.0,-39.0,-16.0,-25.0,-55.0,-44.0,17.0
2020-05-20T17:00:00,28.0,1119.0,74.0,2593.0,3100.0,647.0,217849.0,-44.0,-19.0,-42.0,-58.0,-44.0,18.0
2020-05-21T17:00:00,25.0,1110.0,68.0,2459.0,3259.0,662.0,222071.0,-39.0,-14.0,-20.0,-54.0,-43.0,17.0
2020-05-22T17:00:00,31.0,1111.0,67.0,2457.0,3285.0,669.0,227090.0,-40.0,-12.0,-15.0,-54.0,-42.0,17.0
2020-05-23T17:00:00,18.0,1097.0,60.0,2424.0,3350.0,676.0,230743.0,-37.0,-13.0,5.0,-42.0,-18.0,7.0
2020-05-24T17:00:00,20.0,1088.0,61.0,2420.0,3374.0,684.0,233498.0,-42.0,-28.0,-8.0,-51.0,-9.0,6.0
2020-05-25T17:00:00,16.0,1085.0,60.0,2409.0,3401.0,688.0,235840.0,-34.0,-17.0,-21.0,-53.0,-41.0,15.0
2020-05-26T17:00:00,18.0,1083.0,59.0,2396.0,3430.0,693.0,238967.0,-34.0,-14.0,-21.0,-53.0,-41.0,15.0
2020-05-27T17:00:00,11.0,1062.0,65.0,2361.0,3483.0,701.0,242287.0,-34.0,-12.0,-20.0,-52.0,-40.0,15.0
2020-05-28T17:00:00,21.0,1035.0,64.0,2306.0,3580.0,708.0,245993.0,-34.0,-12.0,-19.0,-51.0,-40.0,15.0
2020-05-29T17:00:00,16.0,817.0,59.0,2287.0,3825.0,721.0,249267.0,-46.0,-18.0,-49.0,-58.0,-41.0,17.0
2020-05-30T17:00:00,6.0,769.0,58.0,2228.0,3932.0,728.0,253388.0,-35.0,-8.0,-16.0,-41.0,-12.0,7.0
2020-05-31T17:00:00,13.0,730.0,57.0,2196.0,4010.0,735.0,255474.0,-36.0,-22.0,-1.0,-47.0,1.0,5.0
2020-06-01T17:00:00,10.0,594.0,56.0,2244.0,4105.0,739.0,257563.0,-17.0,3.0,8.0,-48.0,-44.0,12.0
2020-06-02T17:00:00,5.0,580.0,56.0,2211.0,4155.0,741.0,260102.0,-33.0,-39.0,54.0,-61.0,-73.0,17.0
2020-06-03T17:00:00,10.0,519.0,51.0,2248.0,4188.0,747.0,262461.0,-30.0,-7.0,-15.0,-44.0,-37.0,11.0
2020-06-04T17:00:00,11.0,488.0,51.0,2215.0,4260.0,750.0,265380.0,-32.0,-9.0,-26.0,-46.0,-39.0,13.0
2020-06-05T17:00:00,9.0,480.0,51.0,2179.0,4309.0,754.0,268561.0,-34.0,-11.0,-28.0,-49.0,-39.0,14.0
2020-06-06T17:00:00,28.0,477.0,49.0,2171.0,4346.0,758.0,271662.0,-25.0,-11.0,22.0,-32.0,-10.0,2.0
2020-06-07T17:00:00,11.0,467.0,49.0,2174.0,4362.0,760.0,274129.0,-30.0,-21.0,1.0,-41.0,0.0,1.0
2020-06-08T17:00:00,16.0,466.0,49.0,2100.0,4450.0,763.0,275885.0,-26.0,-14.0,-19.0,-47.0,-37.0,12.0
2020-06-09T17:00:00,23.0,462.0,47.0,2061.0,4515.0,766.0,279572.0,-22.0,-10.0,-6.0,-44.0,-36.0,11.0
2020-06-10T17:00:00,18.0,368.0,47.0,2151.0,4533.0,770.0,283630.0,-26.0,-11.0,-27.0,-47.0,-37.0,12.0
2020-06-11T17:00:00,20.0,320.0,46.0,2151.0,4596.0,776.0,287888.0,-30.0,-14.0,-34.0,-49.0,-38.0,13.0
2020-06-12T17:00:00,27.0,293.0,47.0,1882.0,4913.0,781.0,291869.0,-23.0,-8.0,8.0,-41.0,-35.0,9.0
2020-06-13T17:00:00,25.0,303.0,45.0,1009.0,5778.0,806.0,294654.0,-26.0,-12.0,-1.0,-36.0,-6.0,2.0
2020-06-14T17:00:00,14.0,305.0,37.0,980.0,5825.0,808.0,297615.0,-26.0,-18.0,7.0,-38.0,7.0,0.0
2020-06-15T17:00:00,3.0,304.0,37.0,951.0,5855.0,811.0,299590.0,-20.0,-12.0,-1.0,-43.0,-34.0,9.0
2020-06-16T17:00:00,9.0,308.0,38.0,783.0,6024.0,814.0,302305.0,-18.0,-9.0,-2.0,-42.0,-34.0,10.0
2020-06-17T17:00:00,10.0,284.0,38.0,717.0,6120.0,818.0,305906.0,-20.0,-10.0,-4.0,-42.0,-34.0,10.0
2020-06-18T17:00:00,9.0,261.0,38.0,698.0,6167.0,822.0,309169.0,-18.0,-10.0,5.0,-41.0,-34.0,9.0
2020-06-19T17:00:00,9.0,247.0,38.0,703.0,6181.0,826.0,312708.0,-22.0,-9.0,5.0,-40.0,-34.0,8.0
2020-06-20T17:00:00,14.0,247.0,39.0,701.0,6195.0,827.0,316109.0,-20.0,-12.0,32.0,-29.0,-3.0,-1.0
2020-06-21T17:00:00,8.0,247.0,39.0,705.0,6199.0,827.0,318264.0,-27.0,-20.0,1.0,-37.0,7.0,-2.0
2020-06-22T17:00:00,8.0,201.0,23.0,721.0,6250.0,830.0,319581.0,-16.0,-10.0,4.0,-40.0,-35.0,7.0
2020-06-23T17:00:00,8.0,184.0,16.0,686.0,6315.0,832.0,322341.0,-15.0,-9.0,8.0,-39.0,-35.0,8.0
2020-06-24T17:00:00,6.0,181.0,13.0,675.0,6337.0,833.0,324492.0,-16.0,-9.0,6.0,-40.0,-33.0,7.0
2020-06-25T17:00:00,12.0,181.0,12.0,669.0,6354.0,835.0,326651.0,-17.0,-9.0,8.0,-38.0,-33.0,7.0
2020-06-26T17:00:00,13.0,185.0,13.0,618.0,6412.0,836.0,329074.0,-20.0,-8.0,11.0,-37.0,-33.0,5.0
2020-06-27T17:00:00,18.0,185.0,13.0,629.0,6418.0,837.0,331599.0,-22.0,-13.0,24.0,-29.0,-7.0,-4.0
2020-06-28T17:00:00,14.0,187.0,13.0,641.0,6418.0,837.0,333852.0,-27.0,-20.0,6.0,-39.0,12.0,-4.0
2020-06-29T17:00:00,9.0,190.0,13.0,637.0,6428.0,837.0,335751.0,-18.0,-21.0,26.0,-52.0,-54.0,5.0
2020-06-30T17:00:00,5.0,189.0,13.0,634.0,6437.0,837.0,338035.0,-14.0,-8.0,3.0,-39.0,-33.0,5.0
2020-07-01T17:00:00,9.0,190.0,12.0,630.0,6448.0,839.0,341083.0,-14.0,-8.0,5.0,-38.0,-32.0,6.0
2020-07-02T17:00:00,11.0,188.0,11.0,632.0,6460.0,839.0,343882.0,-15.0,-9.0,6.0,-38.0,-33.0,6.0
2020-07-03T17:00:00,11.0,188.0,11.0,627.0,6475.0,840.0,346239.0,-18.0,-11.0,12.0,-37.0,-32.0,5.0
2020-07-04T17:00:00,31.0,197.0,11.0,646.0,6477.0,841.0,348633.0,-20.0,-12.0,12.0,-32.0,-6.0,-1.0
2020-07-05T17:00:00,14.0,199.0,11.0,651.0,6484.0,841.0,350978.0,-22.0,-19.0,9.0,-34.0,9.0,-6.0
2020-07-06T17:00:00,19.0,200.0,12.0,658.0,6493.0,842.0,353276.0,-13.0,-11.0,10.0,-37.0,-34.0,5.0
2020-07-07T17:00:00,5.0,202.0,13.0,658.0,6495.0,842.0,355305.0,-13.0,-10.0,11.0,-38.0,-34.0,5.0
2020-07-08T17:00:00,14.0,198.0,13.0,663.0,6508.0,842.0,357307.0,-14.0,-11.0,10.0,-38.0,-32.0,5.0
2020-07-09T17:00:00,28.0,198.0,13.0,678.0,6520.0,843.0,359842.0,-15.0,-10.0,10.0,-38.0,-32.0,5.0
2020-07-10T17:00:00,23.0,197.0,13.0,691.0,6530.0,844.0,362312.0,-18.0,-11.0,14.0,-39.0,-32.0,4.0
2020-07-11T17:00:00,19.0,198.0,13.0,704.0,6535.0,844.0,364876.0,-22.0,-17.0,25.0,-30.0,-4.0,-4.0
2020-07-12T17:00:00,20.0,197.0,12.0,704.0,6557.0,844.0,367461.0,-24.0,-20.0,5.0,-35.0,12.0,-6.0
2020-07-13T17:00:00,24.0,191.0,11.0,690.0,6601.0,845.0,370462.0,-13.0,-10.0,11.0,-38.0,-33.0,4.0
2020-07-14T17:00:00,18.0,188.0,10.0,696.0,6616.0,846.0,373026.0,-11.0,-10.0,15.0,-38.0,-33.0,4.0
2020-07-15T17:00:00,20.0,190.0,10.0,698.0,6631.0,847.0,375364.0,-13.0,-11.0,10.0,-38.0,-31.0,5.0
2020-07-16T17:00:00,9.0,175.0,9.0,666.0,6687.0,848.0,377936.0,-14.0,-11.0,11.0,-38.0,-32.0,5.0
2020-07-17T17:00:00,14.0,175.0,9.0,668.0,6698.0,849.0,381039.0,-18.0,-11.0,12.0,-37.0,-32.0,4.0
2020-07-18T17:00:00,20.0,174.0,9.0,683.0,6703.0,850.0,384054.0,-19.0,-15.0,27.0,-28.0,-3.0,-4.0
2020-07-19T17:00:00,17.0,180.0,9.0,683.0,6713.0,851.0,387113.0,-22.0,-19.0,9.0,-32.0,14.0,-7.0
2020-07-20T17:00:00,14.0,175.0,9.0,701.0,6714.0,851.0,389441.0,-13.0,-12.0,14.0,-38.0,-34.0,4.0
2020-07-21T17:00:00,6.0,175.0,9.0,697.0,6722.0,853.0,391123.0,-12.0,-12.0,16.0,-39.0,-34.0,4.0
2020-07-22T17:00:00,16.0,174.0,9.0,706.0,6728.0,855.0,394124.0,-14.0,-13.0,13.0,-39.0,-31.0,4.0
2020-07-23T17:00:00,26.0,180.0,9.0,718.0,6735.0,856.0,397055.0,-14.0,-12.0,14.0,-39.0,-31.0,4.0
2020-07-24T17:00:00,18.0,184.0,9.0,723.0,6743.0,857.0,399130.0,-19.0,-13.0,19.0,-38.0,-32.0,3.0
2020-07-25T17:00:00,19.0,186.0,9.0,733.0,6749.0,858.0,402012.0,-21.0,-17.0,30.0,-29.0,-4.0,-5.0
2020-07-26T17:00:00,19.0,189.0,9.0,737.0,6759.0,860.0,404785.0,-24.0,-21.0,6.0,-33.0,14.0,-7.0
2020-07-27T17:00:00,13.0,193.0,9.0,742.0,6762.0,861.0,407440.0,-12.0,-10.0,17.0,-37.0,-34.0,3.0
2020-07-28T17:00:00,10.0,194.0,9.0,739.0,6773.0,862.0,409189.0,-12.0,-11.0,16.0,-39.0,-33.0,4.0
2020-07-29T17:00:00,34.0,198.0,9.0,762.0,6780.0,862.0,412018.0,-14.0,-13.0,14.0,-39.0,-33.0,4.0
2020-07-30T17:00:00,18.0,188.0,9.0,740.0,6829.0,863.0,414397.0,-14.0,-13.0,12.0,-39.0,-34.0,4.0
2020-07-31T17:00:00,18.0,183.0,9.0,753.0,6839.0,863.0,416921.0,-19.0,-14.0,13.0,-38.0,-34.0,2.0
2020-08-01T17:00:00,18.0,172.0,9.0,769.0,6852.0,863.0,419071.0,-23.0,-19.0,16.0,-28.0,-7.0,-5.0
2020-08-02T17:00:00,17.0,176.0,9.0,779.0,6855.0,863.0,421864.0,-23.0,-20.0,0.0,-35.0,11.0,-7.0
2020-08-03T17:00:00,15.0,174.0,9.0,791.0,6859.0,864.0,424283.0,-10.0,-10.0,16.0,-39.0,-38.0,3.0
2020-08-04T17:00:00,17.0,179.0,8.0,800.0,6863.0,864.0,426671.0,-8.0,-9.0,20.0,-41.0,-39.0,4.0
2020-08-05T17:00:00,12.0,188.0,7.0,788.0,6878.0,865.0,429548.0,-11.0,-11.0,15.0,-42.0,-38.0,4.0
2020-08-06T17:00:00,18.0,185.0,8.0,800.0,6886.0,865.0,433176.0,-13.0,-13.0,18.0,-41.0,-38.0,3.0
2020-08-07T17:00:00,20.0,184.0,8.0,816.0,6891.0,865.0,435517.0,-19.0,-15.0,17.0,-40.0,-38.0,2.0
2020-08-08T17:00:00,20.0,189.0,8.0,820.0,6901.0,866.0,437898.0,-24.0,-21.0,24.0,-27.0,-9.0,-5.0
2020-08-09T17:00:00,38.0,189.0,8.0,849.0,6910.0,866.0,440510.0,-25.0,-24.0,3.0,-34.0,10.0,-7.0
2020-08-10T17:00:00,38.0,195.0,8.0,878.0,6912.0,867.0,442833.0,-11.0,-13.0,34.0,-44.0,-49.0,3.0
2020-08-11T17:00:00,23.0,203.0,9.0,889.0,6915.0,867.0,444980.0,-13.0,-15.0,32.0,-48.0,-50.0,4.0
2020-08-12T17:00:00,37.0,190.0,9.0,922.0,6931.0,868.0,447675.0,-14.0,-15.0,33.0,-49.0,-49.0,4.0
2020-08-13T17:00:00,36.0,195.0,9.0,923.0,6960.0,869.0,449886.0,-15.0,-12.0,33.0,-48.0,-51.0,4.0
2020-08-14T17:00:00,45.0,192.0,9.0,964.0,6966.0,870.0,452336.0,-23.0,-2.0,31.0,-49.0,-55.0,4.0
2020-08-15T17:00:00,58.0,193.0,9.0,1016.0,6971.0,870.0,454938.0,-50.0,-66.0,35.0,-49.0,-43.0,-6.0
2020-08-16T17:00:00,68.0,204.0,9.0,1071.0,6973.0,870.0,457954.0,-30.0,-27.0,5.0,-36.0,5.0,-8.0
2020-08-17T17:00:00,51.0,212.0,9.0,1108.0,6979.0,870.0,460225.0,-17.0,-13.0,37.0,-48.0,-58.0,4.0
2020-08-18T17:00:00,43.0,218.0,6.0,1135.0,6991.0,871.0,463468.0,-18.0,-15.0,37.0,-51.0,-55.0,6.0
2020-08-19T17:00:00,75.0,229.0,6.0,1194.0,6996.0,871.0,468319.0,-21.0,-18.0,37.0,-52.0,-54.0,6.0
2020-08-20T17:00:00,115.0,238.0,6.0,1296.0,6999.0,872.0,473898.0,-22.0,-19.0,34.0,-51.0,-54.0,6.0
2020-08-21T17:00:00,137.0,248.0,6.0,1412.0,7009.0,873.0,480482.0,-28.0,-21.0,29.0,-51.0,-53.0,6.0
2020-08-22T17:00:00,215.0,265.0,6.0,1599.0,7020.0,873.0,488274.0,-32.0,-29.0,27.0,-36.0,-17.0,-4.0
2020-08-23T17:00:00,184.0,286.0,6.0,1735.0,7046.0,874.0,496648.0,-31.0,-26.0,-1.0,-34.0,14.0,-7.0
2020-08-24T17:00:00,146.0,299.0,6.0,1846.0,7067.0,875.0,502648.0,-18.0,-15.0,18.0,-45.0,-46.0,5.0
2020-08-25T17:00:00,143.0,281.0,6.0,1997.0,7077.0,875.0,511984.0,-18.0,-16.0,21.0,-48.0,-46.0,5.0
2020-08-26T17:00:00,162.0,263.0,6.0,2143.0,7110.0,876.0,520992.0,-19.0,-17.0,19.0,-48.0,-44.0,5.0
2020-08-27T17:00:00,152.0,268.0,6.0,2281.0,7118.0,877.0,531582.0,-19.0,-15.0,20.0,-47.0,-44.0,5.0
2020-08-28T17:00:00,166.0,283.0,6.0,2427.0,7122.0,878.0,545595.0,-23.0,-17.0,21.0,-45.0,-43.0,5.0
2020-08-29T17:00:00,171.0,293.0,8.0,2581.0,7127.0,878.0,558605.0,-25.0,-23.0,22.0,-33.0,-12.0,-4.0
2020-08-30T17:00:00,156.0,310.0,7.0,2718.0,7130.0,878.0,571389.0,-28.0,-18.0,-23.0,-36.0,4.0,-2.0
2020-08-31T17:00:00,148.0,328.0,7.0,2839.0,7139.0,878.0,584482.0,-22.0,-14.0,-30.0,-46.0,-43.0,8.0
