,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-05-09T17:00:00,0.0,45.0,1.0,99.0,210.0,27.0,17433.0,-59.0,-22.0,-42.0,-54.0,-41.0,15.0
2020-05-10T17:00:00,3.0,45.0,1.0,97.0,215.0,27.0,17916.0,-68.0,-63.0,-36.0,-55.0,-26.0,11.0
2020-05-11T17:00:00,1.0,46.0,1.0,95.0,217.0,27.0,18266.0,-53.0,-26.0,-35.0,-54.0,-42.0,16.0
2020-05-12T17:00:00,1.0,47.0,1.0,92.0,220.0,27.0,19100.0,-51.0,-22.0,-16.0,-47.0,-42.0,15.0
2020-05-13T17:00:00,2.0,42.0,1.0,88.0,231.0,27.0,19678.0,-53.0,-22.0,-23.0,-49.0,-41.0,15.0
2020-05-14T17:00:00,0.0,34.0,1.0,92.0,235.0,27.0,20285.0,-52.0,-21.0,-21.0,-50.0,-42.0,15.0
2020-05-15T17:00:00,0.0,33.0,1.0,86.0,242.0,27.0,20851.0,-53.0,-18.0,-25.0,-47.0,-41.0,16.0
2020-05-16T17:00:00,1.0,29.0,1.0,83.0,250.0,27.0,21496.0,-55.0,-19.0,-31.0,-51.0,-36.0,14.0
2020-05-17T17:00:00,2.0,29.0,1.0,74.0,261.0,27.0,22167.0,-60.0,-53.0,-17.0,-47.0,-16.0,9.0
2020-05-18T17:00:00,0.0,29.0,1.0,63.0,272.0,27.0,22581.0,-36.0,-14.0,-11.0,-41.0,-35.0,12.0
2020-05-19T17:00:00,1.0,26.0,1.0,57.0,282.0,27.0,23347.0,-37.0,-13.0,-12.0,-43.0,-36.0,12.0
2020-05-20T17:00:00,0.0,22.0,1.0,50.0,293.0,27.0,23986.0,-43.0,-16.0,-32.0,-44.0,-37.0,14.0
2020-05-21T17:00:00,1.0,15.0,1.0,44.0,307.0,27.0,24537.0,-39.0,-13.0,-20.0,-43.0,-36.0,14.0
2020-05-22T17:00:00,0.0,15.0,1.0,33.0,318.0,27.0,25045.0,-37.0,-10.0,-12.0,-43.0,-35.0,12.0
2020-05-23T17:00:00,4.0,14.0,1.0,26.0,330.0,27.0,25511.0,-36.0,-11.0,-9.0,-40.0,-28.0,9.0
2020-05-24T17:00:00,1.0,13.0,1.0,25.0,333.0,27.0,26111.0,-38.0,-35.0,7.0,-39.0,-6.0,5.0
2020-05-25T17:00:00,0.0,13.0,0.0,23.0,336.0,27.0,26634.0,-32.0,-13.0,-15.0,-43.0,-34.0,11.0
2020-05-26T17:00:00,0.0,8.0,0.0,28.0,336.0,27.0,27197.0,-35.0,-14.0,-13.0,-40.0,-34.0,11.0
2020-05-27T17:00:00,0.0,7.0,0.0,29.0,336.0,27.0,27734.0,-34.0,-10.0,-19.0,-39.0,-33.0,11.0
2020-05-28T17:00:00,0.0,6.0,0.0,28.0,338.0,27.0,28342.0,-33.0,-9.0,-13.0,-37.0,-32.0,11.0
2020-05-29T17:00:00,0.0,5.0,0.0,28.0,339.0,27.0,28909.0,-36.0,-8.0,-18.0,-40.0,-32.0,11.0
2020-05-30T17:00:00,0.0,5.0,0.0,26.0,341.0,27.0,29421.0,-38.0,-9.0,-37.0,-43.0,-28.0,11.0
2020-05-31T17:00:00,0.0,4.0,0.0,25.0,343.0,27.0,29880.0,-35.0,-27.0,-4.0,-36.0,-2.0,6.0
2020-06-01T17:00:00,0.0,4.0,0.0,24.0,344.0,27.0,29956.0,-19.0,9.0,-6.0,-34.0,-35.0,9.0
2020-06-02T17:00:00,0.0,4.0,0.0,20.0,348.0,27.0,30424.0,-37.0,-50.0,61.0,-50.0,-61.0,14.0
2020-06-03T17:00:00,0.0,4.0,0.0,19.0,349.0,27.0,30708.0,-24.0,2.0,0.0,-26.0,-29.0,7.0
2020-06-04T17:00:00,0.0,3.0,0.0,17.0,352.0,27.0,31096.0,-23.0,0.0,9.0,-28.0,-30.0,7.0
2020-06-05T17:00:00,0.0,0.0,0.0,18.0,354.0,27.0,31485.0,-39.0,-14.0,-39.0,-45.0,-34.0,12.0
2020-06-06T17:00:00,0.0,0.0,0.0,17.0,355.0,27.0,31882.0,-22.0,-2.0,4.0,-32.0,-23.0,6.0
2020-06-07T17:00:00,0.0,0.0,0.0,14.0,358.0,27.0,32147.0,-16.0,-21.0,52.0,-20.0,3.0,0.0
2020-06-08T17:00:00,0.0,0.0,0.0,13.0,359.0,27.0,32720.0,-21.0,-10.0,1.0,-34.0,-28.0,7.0
2020-06-09T17:00:00,1.0,1.0,0.0,13.0,359.0,27.0,33185.0,-19.0,-8.0,16.0,-33.0,-29.0,7.0
2020-06-10T17:00:00,0.0,1.0,0.0,10.0,362.0,27.0,33551.0,-18.0,-3.0,11.0,-28.0,-27.0,6.0
2020-06-11T17:00:00,1.0,0.0,1.0,11.0,362.0,27.0,33957.0,-15.0,-1.0,19.0,-27.0,-28.0,6.0
2020-06-12T17:00:00,0.0,0.0,1.0,11.0,362.0,27.0,34377.0,-16.0,1.0,26.0,-27.0,-28.0,6.0
2020-06-13T17:00:00,0.0,0.0,1.0,10.0,363.0,27.0,34681.0,-16.0,-6.0,35.0,-31.0,-19.0,3.0
2020-06-14T17:00:00,0.0,0.0,1.0,10.0,363.0,27.0,35139.0,-11.0,-16.0,64.0,-19.0,5.0,-2.0
2020-06-15T17:00:00,0.0,0.0,1.0,10.0,363.0,27.0,35233.0,-20.0,-6.0,1.0,-32.0,-28.0,6.0
2020-06-16T17:00:00,0.0,0.0,1.0,9.0,364.0,27.0,35666.0,-18.0,-3.0,6.0,-29.0,-28.0,8.0
2020-06-17T17:00:00,0.0,0.0,1.0,9.0,364.0,27.0,36011.0,-11.0,2.0,24.0,-21.0,-25.0,5.0
2020-06-18T17:00:00,0.0,0.0,1.0,9.0,364.0,27.0,36382.0,-9.0,-2.0,35.0,-23.0,-25.0,4.0
2020-06-19T17:00:00,0.0,0.0,1.0,7.0,366.0,27.0,36705.0,-12.0,-1.0,33.0,-23.0,-26.0,4.0
2020-06-20T17:00:00,0.0,0.0,1.0,7.0,366.0,27.0,36975.0,-14.0,-5.0,38.0,-24.0,-18.0,2.0
2020-06-21T17:00:00,0.0,1.0,0.0,7.0,366.0,27.0,37305.0,-8.0,-13.0,67.0,-11.0,6.0,-3.0
2020-06-22T17:00:00,0.0,1.0,0.0,7.0,366.0,27.0,37370.0,-13.0,-3.0,18.0,-31.0,-27.0,5.0
2020-06-23T17:00:00,0.0,1.0,0.0,7.0,366.0,27.0,37613.0,-7.0,-2.0,56.0,-25.0,-26.0,4.0
2020-06-24T17:00:00,0.0,1.0,0.0,6.0,367.0,27.0,37887.0,-6.0,1.0,49.0,-22.0,-23.0,3.0
2020-06-25T17:00:00,0.0,1.0,0.0,6.0,367.0,27.0,38261.0,-6.0,0.0,55.0,-20.0,-24.0,3.0
2020-06-26T17:00:00,0.0,1.0,0.0,6.0,367.0,27.0,38690.0,-8.0,2.0,54.0,-17.0,-25.0,3.0
2020-06-27T17:00:00,0.0,1.0,0.0,6.0,367.0,27.0,39001.0,-10.0,-2.0,67.0,-8.0,-20.0,0.0
2020-06-28T17:00:00,0.0,1.0,0.0,1.0,372.0,27.0,39138.0,-5.0,-13.0,99.0,-9.0,6.0,-5.0
2020-06-29T17:00:00,1.0,1.0,0.0,2.0,372.0,27.0,39294.0,-4.0,0.0,59.0,-23.0,-24.0,2.0
2020-06-30T17:00:00,0.0,1.0,0.0,2.0,372.0,27.0,39631.0,-1.0,1.0,70.0,-23.0,-25.0,2.0
2020-07-01T17:00:00,0.0,0.0,0.0,2.0,373.0,27.0,39787.0,1.0,6.0,75.0,-18.0,-23.0,1.0
2020-07-02T17:00:00,0.0,0.0,0.0,2.0,373.0,27.0,40041.0,-3.0,-4.0,89.0,-19.0,-29.0,3.0
2020-07-03T17:00:00,2.0,0.0,0.0,4.0,373.0,27.0,40333.0,-4.0,1.0,61.0,-17.0,-25.0,2.0
2020-07-04T17:00:00,0.0,0.0,0.0,4.0,373.0,27.0,40562.0,-12.0,-4.0,40.0,-25.0,-21.0,2.0
2020-07-05T17:00:00,0.0,0.0,0.0,4.0,373.0,27.0,40562.0,1.0,-2.0,93.0,-8.0,5.0,-3.0
2020-07-06T17:00:00,0.0,0.0,0.0,4.0,373.0,27.0,40807.0,0.0,3.0,72.0,-21.0,-24.0,2.0
2020-07-07T17:00:00,0.0,0.0,0.0,4.0,373.0,27.0,41102.0,-1.0,2.0,86.0,-22.0,-25.0,2.0
2020-07-08T17:00:00,1.0,1.0,0.0,4.0,373.0,27.0,41330.0,-1.0,2.0,84.0,-17.0,-22.0,1.0
2020-07-09T17:00:00,0.0,2.0,0.0,3.0,373.0,27.0,41756.0,0.0,2.0,84.0,-20.0,-23.0,1.0
2020-07-10T17:00:00,0.0,3.0,0.0,2.0,373.0,27.0,41973.0,-3.0,-1.0,83.0,-14.0,-24.0,1.0
2020-07-11T17:00:00,1.0,3.0,0.0,2.0,374.0,27.0,42254.0,-9.0,-6.0,80.0,-18.0,-20.0,-2.0
2020-07-12T17:00:00,0.0,3.0,0.0,2.0,374.0,27.0,42254.0,1.0,-10.0,121.0,0.0,4.0,-7.0
2020-07-13T17:00:00,0.0,3.0,0.0,2.0,374.0,27.0,42563.0,1.0,3.0,90.0,-18.0,-24.0,1.0
2020-07-14T17:00:00,0.0,3.0,0.0,2.0,374.0,27.0,42851.0,3.0,-1.0,113.0,-18.0,-23.0,1.0
2020-07-15T17:00:00,0.0,3.0,0.0,2.0,373.0,27.0,43107.0,2.0,4.0,92.0,-17.0,-22.0,1.0
2020-07-16T17:00:00,0.0,3.0,0.0,2.0,373.0,27.0,43400.0,2.0,3.0,83.0,-18.0,-23.0,1.0
2020-07-17T17:00:00,0.0,3.0,0.0,2.0,373.0,27.0,43697.0,-10.0,-1.0,59.0,-18.0,-25.0,3.0
2020-07-18T17:00:00,0.0,3.0,0.0,2.0,373.0,27.0,44020.0,-2.0,3.0,79.0,-16.0,-21.0,0.0
2020-07-19T17:00:00,3.0,2.0,0.0,5.0,373.0,28.0,44020.0,9.0,4.0,135.0,6.0,7.0,-6.0
2020-07-20T17:00:00,0.0,2.0,0.0,5.0,373.0,28.0,44271.0,6.0,2.0,110.0,-17.0,-23.0,0.0
2020-07-21T17:00:00,0.0,2.0,0.0,5.0,373.0,28.0,44528.0,6.0,0.0,135.0,-13.0,-24.0,0.0
2020-07-22T17:00:00,36.0,2.0,0.0,41.0,373.0,28.0,44793.0,5.0,1.0,120.0,-12.0,-21.0,0.0
2020-07-23T17:00:00,3.0,2.0,0.0,44.0,373.0,28.0,45091.0,6.0,3.0,120.0,-14.0,-22.0,0.0
2020-07-24T17:00:00,0.0,2.0,0.0,44.0,373.0,28.0,45346.0,2.0,5.0,116.0,-10.0,-23.0,0.0
2020-07-25T17:00:00,1.0,2.0,0.0,44.0,374.0,28.0,45706.0,-4.0,-2.0,96.0,-4.0,-20.0,-2.0
2020-07-26T17:00:00,0.0,2.0,0.0,44.0,374.0,28.0,45706.0,14.0,0.0,158.0,12.0,6.0,-9.0
2020-07-27T17:00:00,1.0,2.0,0.0,45.0,374.0,28.0,45979.0,10.0,7.0,137.0,-10.0,-24.0,0.0
2020-07-28T17:00:00,0.0,2.0,0.0,45.0,374.0,28.0,46282.0,11.0,5.0,152.0,-10.0,-23.0,0.0
2020-07-29T17:00:00,0.0,2.0,0.0,45.0,374.0,28.0,46540.0,11.0,6.0,139.0,-10.0,-23.0,0.0
2020-07-30T17:00:00,0.0,2.0,0.0,45.0,374.0,28.0,46818.0,11.0,7.0,134.0,-10.0,-24.0,0.0
2020-07-31T17:00:00,3.0,2.0,0.0,48.0,374.0,28.0,47200.0,5.0,7.0,115.0,-6.0,-25.0,0.0
2020-08-01T17:00:00,0.0,2.0,0.0,48.0,374.0,28.0,47429.0,6.0,5.0,110.0,-7.0,-20.0,-2.0
2020-08-02T17:00:00,1.0,2.0,0.0,49.0,374.0,28.0,47430.0,25.0,13.0,171.0,21.0,8.0,-8.0
2020-08-03T17:00:00,0.0,2.0,0.0,49.0,374.0,28.0,47706.0,23.0,15.0,166.0,-4.0,-26.0,0.0
2020-08-04T17:00:00,0.0,2.0,0.0,49.0,374.0,28.0,47932.0,26.0,17.0,194.0,-1.0,-27.0,1.0
2020-08-05T17:00:00,1.0,2.0,0.0,51.0,373.0,28.0,48206.0,17.0,21.0,162.0,-4.0,-27.0,3.0
2020-08-06T17:00:00,0.0,2.0,0.0,51.0,373.0,28.0,48573.0,22.0,21.0,183.0,-5.0,-27.0,2.0
2020-08-07T17:00:00,21.0,2.0,0.0,72.0,373.0,28.0,48882.0,15.0,16.0,155.0,-3.0,-28.0,2.0
2020-08-08T17:00:00,1.0,2.0,0.0,73.0,373.0,28.0,49119.0,18.0,14.0,158.0,7.0,-19.0,-1.0
2020-08-09T17:00:00,0.0,2.0,0.0,73.0,373.0,28.0,49119.0,45.0,26.0,249.0,41.0,10.0,-8.0
2020-08-10T17:00:00,0.0,0.0,0.0,72.0,376.0,28.0,49392.0,41.0,27.0,304.0,5.0,-34.0,-1.0
2020-08-11T17:00:00,1.0,0.0,0.0,73.0,376.0,28.0,49641.0,46.0,25.0,,10.0,-35.0,-1.0
2020-08-12T17:00:00,0.0,0.0,0.0,72.0,377.0,28.0,49919.0,48.0,30.0,360.0,11.0,-34.0,0.0
2020-08-13T17:00:00,1.0,0.0,0.0,73.0,377.0,28.0,50248.0,52.0,37.0,363.0,19.0,-36.0,-1.0
2020-08-14T17:00:00,4.0,0.0,0.0,64.0,390.0,28.0,50626.0,46.0,55.0,345.0,28.0,-41.0,0.0
2020-08-15T17:00:00,4.0,0.0,0.0,66.0,392.0,28.0,50856.0,-6.0,-55.0,287.0,-10.0,-47.0,-5.0
2020-08-16T17:00:00,0.0,0.0,0.0,65.0,392.0,28.0,50857.0,60.0,38.0,332.0,46.0,11.0,-8.0
2020-08-17T17:00:00,0.0,0.0,0.0,65.0,392.0,28.0,51009.0,53.0,34.0,,,-39.0,1.0
2020-08-18T17:00:00,8.0,0.0,0.0,70.0,393.0,28.0,51388.0,54.0,31.0,,,-35.0,1.0
2020-08-19T17:00:00,1.0,0.0,0.0,71.0,393.0,28.0,51628.0,51.0,32.0,,,-35.0,1.0
2020-08-20T17:00:00,2.0,0.0,0.0,73.0,393.0,28.0,51958.0,47.0,26.0,,,-34.0,0.0
2020-08-21T17:00:00,0.0,0.0,0.0,63.0,403.0,28.0,52418.0,33.0,23.0,,,-35.0,1.0
2020-08-22T17:00:00,3.0,0.0,0.0,66.0,403.0,28.0,52817.0,19.0,8.0,,,-22.0,-2.0
2020-08-23T17:00:00,5.0,1.0,0.0,70.0,403.0,28.0,52822.0,41.0,,,,15.0,-8.0
2020-08-24T17:00:00,0.0,2.0,0.0,68.0,404.0,28.0,53100.0,31.0,18.0,,,-25.0,0.0
2020-08-25T17:00:00,3.0,2.0,0.0,71.0,404.0,28.0,53602.0,32.0,16.0,,,-25.0,1.0
2020-08-26T17:00:00,3.0,2.0,0.0,72.0,406.0,28.0,54141.0,27.0,16.0,,,-23.0,0.0
2020-08-27T17:00:00,6.0,2.0,0.0,78.0,406.0,28.0,54695.0,27.0,15.0,,,-23.0,0.0
2020-08-28T17:00:00,4.0,1.0,1.0,81.0,407.0,28.0,55308.0,18.0,9.0,,,-25.0,0.0
2020-08-29T17:00:00,5.0,1.0,1.0,85.0,408.0,28.0,56000.0,9.0,-1.0,,,-16.0,-2.0
2020-08-30T17:00:00,1.0,1.0,1.0,86.0,408.0,28.0,56001.0,27.0,,,,17.0,-8.0
2020-08-31T17:00:00,0.0,1.0,1.0,86.0,408.0,28.0,56277.0,14.0,7.0,,,-21.0,0.0
2020-09-01T17:00:00,1.0,1.0,1.0,86.0,408.0,28.0,56739.0,17.0,8.0,,,-21.0,1.0
2020-09-02T17:00:00,2.0,1.0,1.0,88.0,408.0,28.0,57324.0,13.0,8.0,,,-20.0,1.0
2020-09-03T17:00:00,15.0,2.0,1.0,102.0,408.0,28.0,58050.0,11.0,8.0,,,-21.0,1.0
2020-09-04T17:00:00,7.0,3.0,1.0,104.0,412.0,28.0,58690.0,7.0,5.0,,,-22.0,1.0
2020-09-05T17:00:00,7.0,3.0,1.0,111.0,412.0,28.0,59354.0,5.0,-3.0,,,-15.0,-2.0
2020-09-06T17:00:00,9.0,4.0,1.0,118.0,413.0,28.0,59798.0,21.0,,,,15.0,-7.0
2020-09-07T17:00:00,1.0,4.0,1.0,114.0,418.0,28.0,59870.0,7.0,3.0,,,-21.0,1.0
2020-09-08T17:00:00,8.0,4.0,1.0,120.0,420.0,28.0,60629.0,11.0,3.0,,,-19.0,1.0
2020-09-09T17:00:00,14.0,4.0,1.0,133.0,421.0,28.0,61310.0,9.0,3.0,,,-19.0,0.0
