,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-04T17:00:00,813.0,3441.0,450.0,5802.0,888.0,1128.0,37181.0,-89.0,-49.0,-82.0,-78.0,-61.0,27.0
2020-04-05T17:00:00,653.0,3472.0,444.0,6261.0,1017.0,1168.0,38539.0,-95.0,-80.0,-88.0,-85.0,-59.0,23.0
2020-04-06T17:00:00,562.0,3484.0,438.0,6623.0,1128.0,1251.0,41123.0,-82.0,-38.0,-73.0,-77.0,-67.0,32.0
2020-04-07T17:00:00,419.0,3553.0,432.0,6719.0,1320.0,1319.0,44121.0,-81.0,-36.0,-72.0,-77.0,-68.0,33.0
2020-04-08T17:00:00,540.0,3493.0,423.0,7073.0,1516.0,1378.0,48495.0,-81.0,-36.0,-73.0,-77.0,-67.0,33.0
2020-04-09T17:00:00,639.0,3514.0,412.0,7410.0,1732.0,1454.0,52807.0,-80.0,-31.0,-72.0,-77.0,-67.0,33.0
2020-04-10T17:00:00,490.0,3497.0,394.0,7685.0,1904.0,1532.0,57457.0,-80.0,-25.0,-72.0,-76.0,-68.0,35.0
2020-04-11T17:00:00,996.0,3435.0,384.0,8351.0,2205.0,1633.0,62577.0,-85.0,-42.0,-81.0,-76.0,-59.0,26.0
2020-04-12T17:00:00,652.0,3429.0,381.0,8695.0,2426.0,1729.0,66555.0,-96.0,-90.0,-90.0,-86.0,-61.0,24.0
2020-04-13T17:00:00,474.0,3344.0,379.0,9042.0,2543.0,1826.0,69170.0,-96.0,-95.0,-83.0,-90.0,-91.0,41.0
2020-04-14T17:00:00,556.0,3395.0,367.0,9293.0,2708.0,1927.0,71678.0,-80.0,-37.0,-73.0,-76.0,-65.0,31.0
2020-04-15T17:00:00,539.0,3338.0,366.0,9491.0,3019.0,2015.0,75664.0,-80.0,-37.0,-73.0,-76.0,-64.0,32.0
2020-04-16T17:00:00,879.0,3418.0,346.0,10019.0,3231.0,2094.0,80708.0,-79.0,-35.0,-72.0,-75.0,-64.0,32.0
2020-04-17T17:00:00,695.0,3266.0,333.0,10399.0,3634.0,2171.0,86714.0,-79.0,-33.0,-71.0,-75.0,-64.0,34.0
2020-04-18T17:00:00,661.0,3271.0,323.0,10629.0,3989.0,2252.0,91844.0,-85.0,-51.0,-80.0,-76.0,-55.0,26.0
2020-04-19T17:00:00,593.0,3201.0,305.0,10964.0,4256.0,2331.0,96569.0,-95.0,-81.0,-89.0,-85.0,-55.0,23.0
2020-04-20T17:00:00,292.0,3299.0,301.0,10957.0,4383.0,2409.0,99669.0,-81.0,-53.0,-81.0,-80.0,-63.0,31.0
2020-04-21T17:00:00,606.0,3116.0,293.0,11402.0,4659.0,2485.0,105434.0,-80.0,-48.0,-78.0,-78.0,-63.0,32.0
2020-04-22T17:00:00,784.0,3213.0,273.0,11636.0,5058.0,2559.0,111513.0,-78.0,-43.0,-70.0,-74.0,-61.0,30.0
2020-04-23T17:00:00,401.0,3039.0,261.0,11852.0,5358.0,2630.0,117970.0,-77.0,-39.0,-69.0,-74.0,-61.0,31.0
2020-04-24T17:00:00,682.0,2918.0,257.0,12216.0,5732.0,2699.0,125300.0,-76.0,-29.0,-65.0,-72.0,-60.0,32.0
2020-04-25T17:00:00,604.0,2937.0,238.0,12327.0,6157.0,2767.0,131107.0,-95.0,-95.0,-84.0,-84.0,-72.0,29.0
2020-04-26T17:00:00,394.0,2866.0,214.0,12439.0,6478.0,2823.0,135142.0,-92.0,-65.0,-87.0,-81.0,-50.0,22.0
2020-04-27T17:00:00,278.0,2830.0,214.0,12464.0,6712.0,2878.0,139348.0,-74.0,-38.0,-72.0,-74.0,-59.0,28.0
2020-04-28T17:00:00,352.0,2701.0,202.0,12603.0,7008.0,2936.0,144531.0,-78.0,-44.0,-75.0,-76.0,-60.0,29.0
2020-04-29T17:00:00,411.0,2637.0,202.0,12682.0,7337.0,3003.0,151266.0,-75.0,-36.0,-65.0,-71.0,-58.0,28.0
2020-04-30T17:00:00,428.0,2621.0,199.0,12673.0,7730.0,3066.0,156534.0,-72.0,-26.0,-68.0,-71.0,-58.0,28.0
2020-05-01T17:00:00,395.0,2503.0,181.0,12878.0,8025.0,3097.0,162568.0,-95.0,-94.0,-79.0,-88.0,-88.0,44.0
2020-05-02T17:00:00,495.0,2550.0,178.0,12991.0,8334.0,3126.0,168479.0,-80.0,-40.0,-73.0,-71.0,-50.0,24.0
2020-05-03T17:00:00,251.0,2496.0,169.0,12973.0,8640.0,3152.0,172208.0,-91.0,-69.0,-79.0,-77.0,-44.0,21.0
2020-05-04T17:00:00,192.0,2391.0,161.0,13010.0,8874.0,3186.0,176078.0,-61.0,-28.0,-15.0,-58.0,-46.0,19.0
2020-05-05T17:00:00,152.0,2307.0,155.0,12861.0,9235.0,3216.0,181316.0,-62.0,-29.0,-17.0,-58.0,-47.0,21.0
2020-05-06T17:00:00,165.0,2147.0,150.0,12561.0,9834.0,3247.0,188057.0,-63.0,-30.0,-19.0,-58.0,-46.0,21.0
2020-05-07T17:00:00,196.0,2147.0,150.0,12172.0,10384.0,3282.0,194584.0,-62.0,-29.0,-14.0,-58.0,-46.0,21.0
2020-05-08T17:00:00,233.0,2013.0,140.0,11954.0,10956.0,3305.0,201183.0,-63.0,-26.0,-19.0,-58.0,-46.0,23.0
2020-05-09T17:00:00,181.0,2010.0,143.0,11781.0,11284.0,3331.0,205800.0,-67.0,-34.0,-24.0,-52.0,-36.0,16.0
2020-05-10T17:00:00,116.0,2024.0,137.0,11489.0,11648.0,3367.0,210370.0,-79.0,-59.0,-52.0,-62.0,-27.0,15.0
2020-05-11T17:00:00,111.0,2021.0,135.0,11182.0,12038.0,3400.0,213783.0,-62.0,-36.0,-47.0,-62.0,-45.0,21.0
2020-05-12T17:00:00,113.0,1900.0,136.0,11148.0,12277.0,3428.0,218071.0,-58.0,-27.0,-19.0,-55.0,-43.0,20.0
2020-05-13T17:00:00,169.0,1858.0,122.0,10511.0,13107.0,3460.0,224788.0,-65.0,-36.0,-62.0,-65.0,-44.0,22.0
2020-05-14T17:00:00,151.0,1775.0,116.0,10000.0,13825.0,3493.0,232682.0,-58.0,-25.0,-16.0,-55.0,-43.0,19.0
2020-05-15T17:00:00,137.0,1593.0,108.0,9412.0,14676.0,3557.0,239507.0,-60.0,-25.0,-26.0,-57.0,-43.0,22.0
2020-05-16T17:00:00,137.0,1562.0,100.0,9040.0,15187.0,3594.0,245075.0,-66.0,-33.0,-53.0,-57.0,-32.0,17.0
2020-05-17T17:00:00,64.0,1620.0,101.0,8518.0,15696.0,3612.0,249371.0,-72.0,-54.0,-23.0,-53.0,-21.0,13.0
2020-05-18T17:00:00,72.0,1589.0,99.0,8186.0,16113.0,3632.0,253479.0,-42.0,-22.0,16.0,-46.0,-38.0,15.0
2020-05-19T17:00:00,108.0,1579.0,96.0,7960.0,16413.0,3679.0,258489.0,-45.0,-18.0,-1.0,-48.0,-39.0,16.0
2020-05-20T17:00:00,158.0,1513.0,96.0,7542.0,17016.0,3718.0,264624.0,-43.0,-18.0,28.0,-46.0,-38.0,15.0
2020-05-21T17:00:00,105.0,1479.0,83.0,7148.0,17538.0,3742.0,271286.0,-43.0,-15.0,19.0,-45.0,-38.0,16.0
2020-05-22T17:00:00,87.0,1414.0,79.0,6959.0,17868.0,3757.0,276633.0,-46.0,-14.0,21.0,-45.0,-37.0,17.0
2020-05-23T17:00:00,60.0,1291.0,76.0,6658.0,18341.0,3771.0,281897.0,-44.0,-20.0,-2.0,-36.0,-19.0,9.0
2020-05-24T17:00:00,43.0,1283.0,75.0,6345.0,18694.0,3783.0,285160.0,-45.0,-36.0,30.0,-29.0,-7.0,5.0
2020-05-25T17:00:00,48.0,1227.0,72.0,6197.0,18934.0,3798.0,288018.0,-34.0,-19.0,28.0,-43.0,-36.0,13.0
2020-05-26T17:00:00,86.0,1162.0,70.0,5709.0,19561.0,3812.0,293473.0,-34.0,-15.0,28.0,-43.0,-35.0,13.0
2020-05-27T17:00:00,73.0,1118.0,68.0,5278.0,20095.0,3828.0,298571.0,-34.0,-14.0,26.0,-43.0,-34.0,13.0
2020-05-28T17:00:00,58.0,1058.0,64.0,4950.0,20535.0,3838.0,304358.0,-34.0,-14.0,25.0,-42.0,-35.0,13.0
2020-05-29T17:00:00,56.0,1029.0,61.0,4568.0,20992.0,3851.0,309497.0,-36.0,-11.0,16.0,-42.0,-35.0,15.0
2020-05-30T17:00:00,82.0,988.0,60.0,4242.0,21435.0,3858.0,315828.0,-36.0,-16.0,25.0,-27.0,-14.0,6.0
2020-05-31T17:00:00,54.0,973.0,58.0,4130.0,21609.0,3867.0,319133.0,-40.0,-30.0,22.0,-27.0,-1.0,5.0
2020-06-01T17:00:00,21.0,904.0,54.0,4104.0,21720.0,3876.0,321476.0,-16.0,2.0,74.0,-35.0,-49.0,12.0
2020-06-02T17:00:00,57.0,849.0,46.0,3933.0,22003.0,3884.0,325097.0,-35.0,-41.0,129.0,-48.0,-75.0,18.0
2020-06-03T17:00:00,19.0,841.0,44.0,3801.0,22150.0,3898.0,327206.0,-34.0,-13.0,-7.0,-40.0,-33.0,12.0
2020-06-04T17:00:00,24.0,808.0,43.0,3705.0,22292.0,3910.0,331241.0,-35.0,-12.0,-36.0,-44.0,-35.0,14.0
2020-06-05T17:00:00,49.0,743.0,40.0,3586.0,22511.0,3927.0,335814.0,-26.0,-10.0,42.0,-34.0,-32.0,11.0
2020-06-06T17:00:00,38.0,684.0,37.0,3446.0,22744.0,3934.0,340176.0,-27.0,-15.0,29.0,-23.0,-12.0,4.0
2020-06-07T17:00:00,10.0,659.0,38.0,3265.0,22952.0,3941.0,343354.0,-39.0,-29.0,-29.0,-38.0,-4.0,6.0
2020-06-08T17:00:00,14.0,633.0,36.0,3197.0,23049.0,3954.0,344924.0,-32.0,-22.0,-25.0,-44.0,-33.0,12.0
2020-06-09T17:00:00,21.0,599.0,39.0,3033.0,23258.0,3961.0,348770.0,-29.0,-17.0,-19.0,-43.0,-33.0,12.0
2020-06-10T17:00:00,26.0,564.0,35.0,2773.0,23568.0,3976.0,353737.0,-23.0,-12.0,10.0,-38.0,-31.0,10.0
2020-06-11T17:00:00,42.0,544.0,33.0,2606.0,23787.0,3988.0,357957.0,-25.0,-14.0,-22.0,-43.0,-32.0,12.0
2020-06-12T17:00:00,31.0,527.0,30.0,2340.0,24096.0,3996.0,361164.0,-26.0,-12.0,-2.0,-40.0,-32.0,11.0
2020-06-13T17:00:00,40.0,510.0,27.0,2283.0,24203.0,4006.0,365223.0,-30.0,-17.0,-14.0,-32.0,-11.0,6.0
2020-06-14T17:00:00,30.0,517.0,26.0,2105.0,24399.0,4012.0,368065.0,-20.0,-24.0,59.0,-12.0,6.0,-1.0
2020-06-15T17:00:00,2.0,517.0,28.0,2059.0,24445.0,4012.0,369294.0,-19.0,-16.0,34.0,-34.0,-30.0,8.0
2020-06-16T17:00:00,29.0,472.0,28.0,1950.0,24622.0,4018.0,372948.0,-21.0,-13.0,11.0,-37.0,-30.0,9.0
2020-06-17T17:00:00,41.0,448.0,25.0,1912.0,24720.0,4026.0,377165.0,-22.0,-13.0,-2.0,-38.0,-30.0,10.0
2020-06-18T17:00:00,31.0,397.0,25.0,1868.0,24840.0,4032.0,380395.0,-18.0,-11.0,17.0,-35.0,-30.0,9.0
2020-06-19T17:00:00,26.0,363.0,22.0,1793.0,24971.0,4039.0,384705.0,-16.0,-8.0,60.0,-29.0,-30.0,7.0
2020-06-20T17:00:00,27.0,358.0,17.0,1713.0,25082.0,4045.0,387713.0,-20.0,-13.0,55.0,-17.0,-7.0,0.0
2020-06-21T17:00:00,26.0,356.0,19.0,1638.0,25177.0,4051.0,390209.0,-22.0,-26.0,56.0,-12.0,6.0,-4.0
2020-06-22T17:00:00,7.0,346.0,19.0,1605.0,25223.0,4055.0,391668.0,-17.0,-14.0,47.0,-32.0,-31.0,6.0
2020-06-23T17:00:00,6.0,330.0,18.0,1522.0,25325.0,4059.0,394940.0,-14.0,-9.0,57.0,-29.0,-30.0,6.0
2020-06-24T17:00:00,22.0,334.0,18.0,1378.0,25480.0,4066.0,398623.0,-13.0,-13.0,62.0,-37.0,-35.0,7.0
2020-06-25T17:00:00,20.0,316.0,15.0,1350.0,25544.0,4071.0,402181.0,-16.0,-9.0,37.0,-31.0,-29.0,7.0
2020-06-26T17:00:00,15.0,307.0,14.0,1264.0,25649.0,4077.0,406121.0,-19.0,-9.0,46.0,-29.0,-30.0,7.0
2020-06-27T17:00:00,11.0,303.0,12.0,1188.0,25739.0,4080.0,408836.0,-23.0,-16.0,25.0,-21.0,-9.0,1.0
2020-06-28T17:00:00,14.0,305.0,12.0,1178.0,25756.0,4085.0,410813.0,-22.0,-24.0,44.0,-12.0,9.0,-4.0
2020-06-29T17:00:00,2.0,283.0,11.0,1196.0,25761.0,4087.0,411939.0,-15.0,-12.0,45.0,-31.0,-29.0,5.0
2020-06-30T17:00:00,11.0,267.0,12.0,1144.0,25836.0,4090.0,415257.0,-12.0,-8.0,48.0,-30.0,-28.0,6.0
2020-07-01T17:00:00,16.0,260.0,11.0,1082.0,25921.0,4091.0,419291.0,-14.0,-8.0,18.0,-33.0,-27.0,6.0
2020-07-02T17:00:00,13.0,248.0,11.0,1040.0,25983.0,4096.0,422647.0,-14.0,-9.0,35.0,-29.0,-28.0,6.0
2020-07-03T17:00:00,16.0,235.0,10.0,1030.0,26019.0,4100.0,425052.0,-22.0,-13.0,10.0,-33.0,-29.0,7.0
2020-07-04T17:00:00,11.0,225.0,9.0,983.0,26086.0,4102.0,427590.0,-18.0,-12.0,52.0,-16.0,-8.0,-2.0
2020-07-05T17:00:00,18.0,226.0,9.0,982.0,26104.0,4102.0,430300.0,-21.0,-23.0,49.0,-12.0,6.0,-6.0
2020-07-06T17:00:00,6.0,210.0,9.0,989.0,26117.0,4104.0,431761.0,-15.0,-12.0,45.0,-30.0,-30.0,4.0
2020-07-07T17:00:00,5.0,210.0,8.0,955.0,26154.0,4107.0,434835.0,-11.0,-7.0,50.0,-29.0,-29.0,4.0
2020-07-08T17:00:00,25.0,205.0,8.0,927.0,26212.0,4107.0,438250.0,-13.0,-10.0,50.0,-30.0,-27.0,4.0
2020-07-09T17:00:00,16.0,193.0,10.0,921.0,26243.0,4108.0,441677.0,-13.0,-10.0,50.0,-28.0,-27.0,4.0
2020-07-10T17:00:00,10.0,193.0,9.0,873.0,26300.0,4110.0,444443.0,-18.0,-11.0,37.0,-29.0,-29.0,5.0
2020-07-11T17:00:00,9.0,190.0,9.0,870.0,26314.0,4111.0,447166.0,-20.0,-14.0,39.0,-18.0,-7.0,-1.0
2020-07-12T17:00:00,4.0,190.0,9.0,859.0,26329.0,4111.0,449118.0,-20.0,-21.0,41.0,-11.0,8.0,-5.0
2020-07-13T17:00:00,6.0,180.0,9.0,864.0,26339.0,4112.0,450251.0,-14.0,-11.0,44.0,-30.0,-29.0,4.0
2020-07-14T17:00:00,3.0,175.0,9.0,730.0,26478.0,4115.0,454092.0,-12.0,-10.0,49.0,-30.0,-28.0,4.0
2020-07-15T17:00:00,8.0,163.0,8.0,716.0,26510.0,4118.0,456932.0,-12.0,-10.0,32.0,-31.0,-26.0,5.0
2020-07-16T17:00:00,7.0,159.0,6.0,703.0,26536.0,4118.0,460019.0,-10.0,-10.0,52.0,-28.0,-27.0,3.0
2020-07-17T17:00:00,8.0,150.0,6.0,700.0,26555.0,4119.0,462863.0,-15.0,-11.0,52.0,-28.0,-28.0,4.0
2020-07-18T17:00:00,3.0,150.0,6.0,691.0,26567.0,4119.0,465526.0,-17.0,-14.0,46.0,-16.0,-7.0,-2.0
2020-07-19T17:00:00,3.0,152.0,6.0,679.0,26580.0,4119.0,467185.0,-20.0,-23.0,47.0,-9.0,10.0,-6.0
2020-07-20T17:00:00,1.0,150.0,6.0,677.0,26584.0,4120.0,468990.0,-14.0,-14.0,46.0,-30.0,-30.0,3.0
2020-07-21T17:00:00,8.0,144.0,6.0,663.0,26609.0,4123.0,472296.0,-12.0,-11.0,49.0,-30.0,-29.0,4.0
2020-07-22T17:00:00,13.0,146.0,6.0,637.0,26646.0,4123.0,475380.0,-15.0,-13.0,28.0,-33.0,-27.0,4.0
2020-07-23T17:00:00,9.0,144.0,6.0,635.0,26659.0,4123.0,478882.0,-12.0,-11.0,53.0,-28.0,-27.0,3.0
2020-07-24T17:00:00,11.0,147.0,5.0,624.0,26679.0,4123.0,481626.0,-16.0,-12.0,41.0,-29.0,-28.0,4.0
2020-07-25T17:00:00,16.0,141.0,5.0,646.0,26677.0,4125.0,483764.0,-18.0,-16.0,52.0,-15.0,-7.0,-3.0
2020-07-26T17:00:00,12.0,143.0,5.0,654.0,26678.0,4126.0,486073.0,-19.0,-23.0,42.0,-10.0,9.0,-6.0
2020-07-27T17:00:00,4.0,141.0,5.0,656.0,26681.0,4127.0,487189.0,-12.0,-12.0,50.0,-28.0,-30.0,3.0
2020-07-28T17:00:00,12.0,136.0,5.0,660.0,26694.0,4127.0,490394.0,-12.0,-11.0,45.0,-30.0,-29.0,4.0
2020-07-29T17:00:00,14.0,124.0,5.0,672.0,26707.0,4128.0,493315.0,-12.0,-11.0,47.0,-31.0,-29.0,3.0
2020-07-30T17:00:00,10.0,124.0,5.0,661.0,26728.0,4128.0,496601.0,-12.0,-13.0,40.0,-30.0,-30.0,3.0
2020-07-31T17:00:00,21.0,103.0,5.0,691.0,26739.0,4129.0,499126.0,-16.0,-14.0,50.0,-29.0,-31.0,3.0
2020-08-01T17:00:00,16.0,96.0,5.0,700.0,26753.0,4129.0,501784.0,-23.0,-20.0,23.0,-22.0,-12.0,-3.0
2020-08-02T17:00:00,15.0,95.0,5.0,710.0,26759.0,4129.0,503678.0,-23.0,-21.0,9.0,-18.0,4.0,-4.0
2020-08-03T17:00:00,13.0,95.0,5.0,713.0,26767.0,4131.0,504973.0,-14.0,-12.0,8.0,-34.0,-37.0,5.0
2020-08-04T17:00:00,8.0,101.0,6.0,691.0,26789.0,4132.0,508134.0,-7.0,-8.0,63.0,-29.0,-36.0,3.0
2020-08-05T17:00:00,21.0,94.0,4.0,682.0,26826.0,4134.0,510732.0,-9.0,-12.0,65.0,-32.0,-36.0,3.0
2020-08-06T17:00:00,22.0,90.0,4.0,684.0,26849.0,4135.0,513925.0,-10.0,-12.0,63.0,-31.0,-37.0,3.0
2020-08-07T17:00:00,37.0,88.0,3.0,701.0,26871.0,4136.0,516586.0,-18.0,-15.0,56.0,-33.0,-38.0,4.0
2020-08-08T17:00:00,31.0,87.0,3.0,700.0,26904.0,4136.0,519034.0,-26.0,-23.0,36.0,-23.0,-17.0,-3.0
2020-08-09T17:00:00,38.0,85.0,3.0,734.0,26910.0,4136.0,521071.0,-27.0,-28.0,28.0,-18.0,2.0,-6.0
2020-08-10T17:00:00,20.0,87.0,3.0,719.0,26943.0,4136.0,522100.0,-17.0,-14.0,62.0,-37.0,-54.0,6.0
2020-08-11T17:00:00,26.0,85.0,3.0,734.0,26956.0,4136.0,524849.0,-14.0,-12.0,81.0,-37.0,-54.0,6.0
2020-08-12T17:00:00,42.0,76.0,3.0,776.0,26963.0,4138.0,527588.0,-19.0,-16.0,53.0,-40.0,-54.0,7.0
2020-08-13T17:00:00,26.0,77.0,3.0,784.0,26979.0,4139.0,530384.0,-17.0,-10.0,51.0,-38.0,-55.0,7.0
2020-08-14T17:00:00,15.0,77.0,3.0,794.0,26984.0,4139.0,531625.0,-22.0,0.0,73.0,-36.0,-58.0,7.0
2020-08-15T17:00:00,47.0,81.0,3.0,796.0,27025.0,4139.0,533845.0,-53.0,-64.0,43.0,-33.0,-50.0,-4.0
2020-08-16T17:00:00,40.0,80.0,3.0,782.0,27080.0,4139.0,535766.0,-35.0,-30.0,-1.0,-24.0,-5.0,-4.0
2020-08-17T17:00:00,16.0,75.0,2.0,797.0,27086.0,4140.0,537147.0,-21.0,-11.0,38.0,-39.0,-59.0,8.0
2020-08-18T17:00:00,27.0,80.0,3.0,814.0,27089.0,4141.0,540445.0,-19.0,-13.0,81.0,-38.0,-55.0,7.0
2020-08-19T17:00:00,42.0,81.0,3.0,847.0,27096.0,4142.0,543744.0,-21.0,-16.0,75.0,-40.0,-55.0,7.0
2020-08-20T17:00:00,52.0,83.0,3.0,891.0,27102.0,4142.0,548568.0,-22.0,-18.0,69.0,-39.0,-55.0,7.0
2020-08-21T17:00:00,39.0,85.0,4.0,912.0,27117.0,4142.0,552333.0,-27.0,-19.0,59.0,-40.0,-54.0,8.0
2020-08-22T17:00:00,41.0,80.0,4.0,947.0,27127.0,4143.0,555594.0,-32.0,-29.0,30.0,-28.0,-25.0,-2.0
2020-08-23T17:00:00,42.0,78.0,5.0,978.0,27139.0,4143.0,558919.0,-29.0,-27.0,16.0,-21.0,5.0,-5.0
2020-08-24T17:00:00,40.0,83.0,5.0,1007.0,27145.0,4143.0,560823.0,-18.0,-13.0,35.0,-37.0,-44.0,5.0
2020-08-25T17:00:00,57.0,79.0,6.0,1057.0,27155.0,4143.0,564368.0,-16.0,-12.0,56.0,-36.0,-42.0,5.0
2020-08-26T17:00:00,75.0,83.0,6.0,1119.0,27163.0,4144.0,569913.0,-16.0,-14.0,50.0,-37.0,-40.0,5.0
2020-08-27T17:00:00,88.0,78.0,6.0,1197.0,27178.0,4144.0,574815.0,-16.0,-15.0,52.0,-34.0,-40.0,4.0
2020-08-28T17:00:00,91.0,82.0,6.0,1258.0,27203.0,4145.0,579034.0,-24.0,-17.0,10.0,-38.0,-40.0,7.0
