,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-16T17:00:00,74.0,603.0,58.0,1964.0,334.0,299.0,36158.0,-77.0,-39.0,-74.0,-79.0,-61.0,27.0
2020-04-17T17:00:00,69.0,590.0,62.0,2004.0,364.0,307.0,38278.0,-76.0,-35.0,-72.0,-80.0,-60.0,27.0
2020-04-18T17:00:00,82.0,594.0,60.0,2040.0,401.0,314.0,40423.0,-81.0,-43.0,-79.0,-80.0,-57.0,25.0
2020-04-19T17:00:00,120.0,590.0,60.0,2136.0,427.0,316.0,42598.0,-93.0,-81.0,-85.0,-87.0,-58.0,23.0
2020-04-20T17:00:00,38.0,584.0,66.0,2160.0,431.0,326.0,44189.0,-76.0,-47.0,-75.0,-80.0,-59.0,26.0
2020-04-21T17:00:00,55.0,569.0,65.0,2178.0,459.0,351.0,45984.0,-76.0,-44.0,-74.0,-78.0,-60.0,26.0
2020-04-22T17:00:00,108.0,564.0,60.0,2250.0,494.0,362.0,48342.0,-79.0,-49.0,-79.0,-81.0,-60.0,27.0
2020-04-23T17:00:00,109.0,536.0,55.0,2345.0,531.0,372.0,50410.0,-76.0,-40.0,-77.0,-79.0,-60.0,27.0
2020-04-24T17:00:00,42.0,496.0,51.0,2386.0,565.0,383.0,52472.0,-70.0,-20.0,-68.0,-76.0,-57.0,25.0
2020-04-25T17:00:00,31.0,469.0,48.0,2402.0,602.0,391.0,54628.0,-94.0,-93.0,-86.0,-89.0,-75.0,30.0
2020-04-26T17:00:00,36.0,464.0,48.0,2425.0,612.0,399.0,55992.0,-92.0,-87.0,-82.0,-85.0,-56.0,23.0
2020-04-27T17:00:00,10.0,449.0,51.0,2412.0,641.0,405.0,56976.0,-69.0,-32.0,-66.0,-76.0,-55.0,23.0
2020-04-28T17:00:00,22.0,448.0,51.0,2420.0,654.0,407.0,58496.0,-72.0,-36.0,-66.0,-75.0,-56.0,22.0
2020-04-29T17:00:00,49.0,449.0,47.0,2431.0,692.0,410.0,60334.0,-71.0,-34.0,-64.0,-75.0,-55.0,23.0
2020-04-30T17:00:00,43.0,439.0,42.0,2468.0,708.0,415.0,62460.0,-66.0,-21.0,-62.0,-72.0,-54.0,22.0
2020-05-01T17:00:00,27.0,428.0,39.0,2480.0,731.0,421.0,64292.0,-91.0,-92.0,-75.0,-89.0,-82.0,34.0
2020-05-02T17:00:00,34.0,416.0,39.0,2499.0,757.0,422.0,65370.0,-74.0,-33.0,-72.0,-75.0,-51.0,22.0
2020-05-03T17:00:00,11.0,410.0,40.0,2505.0,765.0,424.0,66443.0,-87.0,-72.0,-72.0,-80.0,-47.0,21.0
2020-05-04T17:00:00,9.0,397.0,39.0,2509.0,779.0,429.0,67167.0,-53.0,-25.0,-34.0,-63.0,-44.0,15.0
2020-05-05T17:00:00,17.0,384.0,39.0,2516.0,798.0,433.0,69128.0,-55.0,-26.0,-25.0,-61.0,-45.0,16.0
2020-05-06T17:00:00,26.0,365.0,36.0,2502.0,855.0,438.0,70944.0,-57.0,-26.0,-38.0,-63.0,-45.0,17.0
2020-05-07T17:00:00,49.0,355.0,35.0,2410.0,1004.0,441.0,72796.0,-56.0,-25.0,-41.0,-62.0,-44.0,17.0
2020-05-08T17:00:00,11.0,349.0,33.0,2351.0,1080.0,443.0,74724.0,-54.0,-20.0,-29.0,-63.0,-44.0,17.0
2020-05-09T17:00:00,30.0,344.0,33.0,2352.0,1114.0,443.0,76643.0,-58.0,-23.0,-32.0,-60.0,-40.0,15.0
2020-05-10T17:00:00,27.0,343.0,34.0,2292.0,1196.0,448.0,78399.0,-69.0,-57.0,-34.0,-64.0,-27.0,13.0
2020-05-11T17:00:00,14.0,340.0,32.0,2172.0,1332.0,451.0,79737.0,-52.0,-27.0,-33.0,-62.0,-41.0,16.0
2020-05-12T17:00:00,10.0,334.0,31.0,2056.0,1460.0,456.0,81492.0,-50.0,-22.0,-15.0,-57.0,-41.0,15.0
2020-05-13T17:00:00,11.0,310.0,27.0,1985.0,1566.0,460.0,83713.0,-52.0,-23.0,-26.0,-60.0,-40.0,15.0
2020-05-14T17:00:00,9.0,296.0,24.0,1933.0,1643.0,461.0,85577.0,-52.0,-24.0,-35.0,-61.0,-40.0,15.0
2020-05-15T17:00:00,9.0,285.0,23.0,1873.0,1724.0,461.0,87687.0,-51.0,-20.0,-25.0,-61.0,-40.0,15.0
2020-05-16T17:00:00,8.0,272.0,22.0,1810.0,1807.0,463.0,89611.0,-54.0,-21.0,-22.0,-57.0,-34.0,13.0
2020-05-17T17:00:00,5.0,263.0,21.0,1733.0,1892.0,470.0,91035.0,-60.0,-50.0,4.0,-58.0,-20.0,10.0
2020-05-18T17:00:00,7.0,254.0,22.0,1719.0,1920.0,471.0,91901.0,-30.0,-15.0,2.0,-52.0,-34.0,11.0
2020-05-19T17:00:00,10.0,247.0,22.0,1672.0,1982.0,473.0,93834.0,-34.0,-14.0,-8.0,-50.0,-35.0,11.0
2020-05-20T17:00:00,11.0,242.0,21.0,1639.0,2027.0,478.0,95895.0,-38.0,-17.0,-22.0,-55.0,-35.0,12.0
2020-05-21T17:00:00,6.0,236.0,20.0,1583.0,2096.0,478.0,97589.0,-33.0,-12.0,-18.0,-51.0,-35.0,13.0
2020-05-22T17:00:00,27.0,233.0,17.0,1588.0,2120.0,482.0,99702.0,-32.0,-10.0,1.0,-52.0,-33.0,11.0
2020-05-23T17:00:00,8.0,215.0,17.0,1573.0,2157.0,486.0,101738.0,-32.0,-12.0,22.0,-41.0,-26.0,7.0
2020-05-24T17:00:00,10.0,204.0,17.0,1572.0,2178.0,487.0,103570.0,-35.0,-32.0,67.0,-41.0,-12.0,3.0
2020-05-25T17:00:00,9.0,190.0,15.0,1473.0,2298.0,491.0,104670.0,-27.0,-13.0,0.0,-51.0,-33.0,9.0
2020-05-26T17:00:00,2.0,172.0,17.0,1350.0,2436.0,494.0,106873.0,-30.0,-12.0,-10.0,-50.0,-32.0,10.0
2020-05-27T17:00:00,10.0,170.0,17.0,1326.0,2471.0,495.0,109499.0,-29.0,-10.0,-8.0,-49.0,-32.0,10.0
2020-05-28T17:00:00,2.0,164.0,16.0,1215.0,2590.0,496.0,111946.0,-28.0,-9.0,-1.0,-47.0,-32.0,10.0
2020-05-29T17:00:00,1.0,158.0,12.0,1113.0,2699.0,500.0,114588.0,-28.0,-7.0,6.0,-49.0,-31.0,9.0
2020-05-30T17:00:00,8.0,150.0,12.0,1060.0,2768.0,500.0,116765.0,-40.0,-12.0,-36.0,-53.0,-25.0,10.0
2020-05-31T17:00:00,4.0,143.0,11.0,1023.0,2813.0,504.0,118652.0,-30.0,-23.0,39.0,-45.0,-4.0,5.0
2020-06-01T17:00:00,4.0,140.0,11.0,1004.0,2837.0,506.0,119650.0,-11.0,8.0,26.0,-46.0,-33.0,6.0
2020-06-02T17:00:00,0.0,134.0,11.0,906.0,2939.0,508.0,121460.0,-21.0,-44.0,147.0,-51.0,-64.0,9.0
2020-06-03T17:00:00,1.0,131.0,10.0,895.0,2952.0,511.0,122506.0,-21.0,-2.0,22.0,-36.0,-29.0,6.0
2020-06-04T17:00:00,4.0,131.0,9.0,827.0,3022.0,514.0,125049.0,-21.0,-4.0,16.0,-37.0,-29.0,7.0
2020-06-05T17:00:00,4.0,111.0,5.0,730.0,3140.0,521.0,127520.0,-35.0,-13.0,-36.0,-51.0,-31.0,11.0
2020-06-06T17:00:00,4.0,109.0,4.0,645.0,3231.0,522.0,129898.0,-19.0,-5.0,30.0,-30.0,-20.0,4.0
2020-06-07T17:00:00,0.0,96.0,4.0,633.0,3253.0,525.0,131931.0,-20.0,-22.0,105.0,-21.0,-4.0,-2.0
2020-06-08T17:00:00,1.0,94.0,4.0,600.0,3289.0,525.0,133164.0,-17.0,-9.0,16.0,-43.0,-28.0,6.0
2020-06-09T17:00:00,0.0,76.0,5.0,532.0,3373.0,526.0,135625.0,-16.0,-8.0,31.0,-38.0,-28.0,6.0
2020-06-10T17:00:00,0.0,71.0,4.0,482.0,3426.0,529.0,138377.0,-11.0,-4.0,40.0,-36.0,-27.0,5.0
2020-06-11T17:00:00,1.0,65.0,3.0,399.0,3516.0,530.0,141322.0,-11.0,-2.0,35.0,-36.0,-27.0,5.0
2020-06-12T17:00:00,2.0,61.0,2.0,376.0,3544.0,532.0,143844.0,-12.0,0.0,45.0,-37.0,-26.0,4.0
2020-06-13T17:00:00,0.0,60.0,2.0,360.0,3561.0,532.0,145905.0,-16.0,-8.0,62.0,-24.0,-18.0,-1.0
2020-06-14T17:00:00,0.0,57.0,2.0,359.0,3565.0,532.0,147249.0,-17.0,-18.0,117.0,-16.0,-1.0,-5.0
2020-06-15T17:00:00,1.0,56.0,2.0,352.0,3572.0,534.0,148627.0,-10.0,-5.0,38.0,-37.0,-25.0,4.0
2020-06-16T17:00:00,0.0,48.0,2.0,303.0,3628.0,535.0,151482.0,-13.0,-4.0,17.0,-36.0,-26.0,6.0
2020-06-17T17:00:00,0.0,46.0,2.0,276.0,3656.0,536.0,154143.0,-8.0,-2.0,44.0,-33.0,-24.0,4.0
2020-06-18T17:00:00,3.0,34.0,1.0,271.0,3675.0,538.0,156582.0,-5.0,-3.0,64.0,-29.0,-24.0,2.0
2020-06-19T17:00:00,1.0,31.0,1.0,223.0,3727.0,538.0,158828.0,-8.0,-1.0,66.0,-32.0,-24.0,2.0
2020-06-20T17:00:00,5.0,32.0,1.0,187.0,3765.0,540.0,160662.0,-12.0,-7.0,67.0,-19.0,-17.0,-2.0
2020-06-21T17:00:00,2.0,32.0,1.0,189.0,3765.0,540.0,161902.0,-13.0,-11.0,111.0,-12.0,0.0,-5.0
2020-06-22T17:00:00,0.0,33.0,0.0,185.0,3769.0,540.0,162940.0,-6.0,-3.0,48.0,-33.0,-25.0,3.0
2020-06-23T17:00:00,2.0,32.0,0.0,158.0,3797.0,542.0,165598.0,-1.0,0.0,75.0,-27.0,-25.0,2.0
2020-06-24T17:00:00,0.0,29.0,0.0,148.0,3809.0,543.0,168388.0,0.0,0.0,91.0,-25.0,-22.0,1.0
2020-06-25T17:00:00,1.0,27.0,0.0,146.0,3814.0,543.0,170284.0,-1.0,-1.0,92.0,-23.0,-23.0,1.0
2020-06-26T17:00:00,1.0,27.0,0.0,126.0,3835.0,543.0,171968.0,-4.0,1.0,92.0,-26.0,-24.0,0.0
2020-06-27T17:00:00,0.0,27.0,0.0,120.0,3841.0,543.0,173422.0,-11.0,-7.0,99.0,-8.0,-19.0,-5.0
2020-06-28T17:00:00,0.0,27.0,0.0,119.0,3842.0,543.0,174968.0,-14.0,-15.0,149.0,-1.0,0.0,-10.0
2020-06-29T17:00:00,0.0,28.0,0.0,117.0,3843.0,543.0,175811.0,4.0,0.0,112.0,-24.0,-22.0,-1.0
2020-06-30T17:00:00,0.0,25.0,0.0,104.0,3857.0,545.0,178251.0,4.0,0.0,109.0,-22.0,-22.0,0.0
2020-07-01T17:00:00,0.0,24.0,0.0,88.0,3873.0,545.0,180664.0,4.0,1.0,113.0,-19.0,-22.0,-1.0
2020-07-02T17:00:00,0.0,24.0,0.0,85.0,3876.0,545.0,182713.0,3.0,0.0,103.0,-18.0,-23.0,-1.0
2020-07-03T17:00:00,3.0,21.0,0.0,88.0,3879.0,545.0,184749.0,0.0,0.0,102.0,-20.0,-23.0,-1.0
2020-07-04T17:00:00,3.0,21.0,0.0,90.0,3880.0,545.0,186569.0,-9.0,-6.0,75.0,-8.0,-18.0,-2.0
2020-07-05T17:00:00,0.0,20.0,0.0,90.0,3881.0,545.0,188242.0,-4.0,-2.0,134.0,5.0,1.0,-7.0
2020-07-06T17:00:00,0.0,18.0,0.0,75.0,3898.0,545.0,188969.0,10.0,3.0,135.0,-18.0,-22.0,-1.0
2020-07-07T17:00:00,0.0,12.0,0.0,67.0,3910.0,546.0,191319.0,6.0,3.0,128.0,-17.0,-23.0,-1.0
2020-07-08T17:00:00,1.0,14.0,0.0,64.0,3912.0,546.0,193757.0,8.0,3.0,134.0,-16.0,-21.0,-1.0
2020-07-09T17:00:00,0.0,14.0,0.0,60.0,3916.0,546.0,196070.0,6.0,2.0,130.0,-14.0,-21.0,-2.0
2020-07-10T17:00:00,4.0,13.0,0.0,59.0,3922.0,546.0,198088.0,4.0,1.0,133.0,-14.0,-22.0,-3.0
2020-07-11T17:00:00,1.0,12.0,0.0,59.0,3924.0,546.0,199805.0,-8.0,-8.0,128.0,3.0,-17.0,-7.0
2020-07-12T17:00:00,0.0,12.0,0.0,59.0,3924.0,546.0,201419.0,-7.0,-8.0,169.0,16.0,2.0,-11.0
2020-07-13T17:00:00,0.0,10.0,0.0,58.0,3926.0,547.0,202256.0,11.0,5.0,140.0,-15.0,-23.0,-2.0
2020-07-14T17:00:00,0.0,10.0,0.0,58.0,3926.0,547.0,204917.0,12.0,4.0,158.0,-11.0,-22.0,-2.0
2020-07-15T17:00:00,0.0,10.0,0.0,58.0,3926.0,547.0,207413.0,6.0,3.0,136.0,-13.0,-20.0,-2.0
2020-07-16T17:00:00,1.0,11.0,0.0,57.0,3926.0,548.0,210124.0,11.0,4.0,141.0,-11.0,-20.0,-2.0
2020-07-17T17:00:00,5.0,12.0,0.0,58.0,3929.0,548.0,211843.0,-2.0,1.0,96.0,-17.0,-22.0,0.0
2020-07-18T17:00:00,3.0,14.0,0.0,58.0,3930.0,548.0,213873.0,0.0,1.0,115.0,11.0,-14.0,-4.0
2020-07-19T17:00:00,7.0,14.0,0.0,65.0,3930.0,548.0,215649.0,0.0,-2.0,187.0,25.0,6.0,-10.0
2020-07-20T17:00:00,0.0,14.0,0.0,65.0,3930.0,548.0,216402.0,14.0,5.0,181.0,-10.0,-21.0,-3.0
2020-07-21T17:00:00,0.0,11.0,0.0,49.0,3948.0,548.0,218910.0,14.0,4.0,191.0,-8.0,-21.0,-3.0
2020-07-22T17:00:00,0.0,11.0,0.0,45.0,3952.0,548.0,221331.0,13.0,4.0,184.0,-7.0,-19.0,-3.0
2020-07-23T17:00:00,9.0,11.0,0.0,53.0,3953.0,548.0,223789.0,11.0,3.0,172.0,-6.0,-20.0,-3.0
2020-07-24T17:00:00,13.0,11.0,0.0,56.0,3962.0,549.0,225690.0,8.0,5.0,166.0,-5.0,-20.0,-3.0
2020-07-25T17:00:00,8.0,16.0,0.0,60.0,3961.0,549.0,227533.0,-2.0,-2.0,135.0,15.0,-15.0,-6.0
2020-07-26T17:00:00,3.0,15.0,0.0,63.0,3961.0,550.0,229423.0,1.0,-1.0,210.0,34.0,8.0,-12.0
2020-07-27T17:00:00,3.0,15.0,0.0,64.0,3962.0,551.0,230475.0,18.0,9.0,199.0,-4.0,-21.0,-3.0
2020-07-28T17:00:00,4.0,15.0,0.0,67.0,3963.0,551.0,233247.0,17.0,8.0,207.0,-3.0,-21.0,-3.0
2020-07-29T17:00:00,10.0,17.0,0.0,75.0,3963.0,551.0,235701.0,16.0,6.0,205.0,-2.0,-21.0,-4.0
2020-07-30T17:00:00,3.0,17.0,0.0,77.0,3964.0,551.0,238142.0,15.0,5.0,187.0,0.0,-21.0,-3.0
2020-07-31T17:00:00,2.0,18.0,0.0,77.0,3964.0,552.0,240004.0,10.0,4.0,175.0,0.0,-22.0,-4.0
2020-08-01T17:00:00,20.0,19.0,0.0,93.0,3967.0,552.0,241836.0,1.0,-1.0,151.0,29.0,-16.0,-7.0
2020-08-02T17:00:00,8.0,20.0,0.0,100.0,3967.0,552.0,243309.0,5.0,4.0,223.0,44.0,6.0,-12.0
2020-08-03T17:00:00,9.0,23.0,0.0,102.0,3970.0,553.0,244174.0,24.0,12.0,227.0,2.0,-24.0,-3.0
2020-08-04T17:00:00,7.0,22.0,0.0,109.0,3971.0,553.0,246581.0,28.0,17.0,221.0,2.0,-25.0,-1.0
2020-08-05T17:00:00,23.0,24.0,0.0,128.0,3973.0,553.0,249211.0,19.0,14.0,168.0,-5.0,-25.0,0.0
2020-08-06T17:00:00,7.0,24.0,0.0,134.0,3974.0,553.0,251470.0,26.0,17.0,180.0,5.0,-26.0,0.0
2020-08-07T17:00:00,11.0,26.0,0.0,144.0,3973.0,553.0,253378.0,21.0,14.0,196.0,6.0,-25.0,-2.0
2020-08-08T17:00:00,9.0,27.0,0.0,151.0,3973.0,554.0,254939.0,11.0,7.0,190.0,42.0,-15.0,-6.0
2020-08-09T17:00:00,9.0,31.0,0.0,156.0,3973.0,554.0,256307.0,17.0,14.0,293.0,62.0,9.0,-11.0
2020-08-10T17:00:00,26.0,36.0,1.0,176.0,3973.0,554.0,256997.0,41.0,23.0,363.0,14.0,-33.0,-4.0
2020-08-11T17:00:00,20.0,38.0,1.0,190.0,3977.0,554.0,258978.0,40.0,19.0,381.0,13.0,-35.0,-4.0
2020-08-12T17:00:00,33.0,43.0,2.0,217.0,3977.0,554.0,261101.0,40.0,23.0,375.0,10.0,-34.0,-3.0
2020-08-13T17:00:00,16.0,46.0,2.0,228.0,3979.0,554.0,262847.0,41.0,29.0,353.0,15.0,-37.0,-4.0
2020-08-14T17:00:00,12.0,45.0,1.0,240.0,3981.0,554.0,264548.0,31.0,38.0,332.0,9.0,-44.0,-4.0
2020-08-15T17:00:00,22.0,46.0,1.0,261.0,3981.0,554.0,266293.0,-14.0,-46.0,244.0,17.0,-46.0,-9.0
2020-08-16T17:00:00,15.0,47.0,1.0,275.0,3981.0,554.0,267374.0,19.0,26.0,315.0,73.0,6.0,-12.0
2020-08-17T17:00:00,4.0,49.0,2.0,274.0,3982.0,555.0,268294.0,42.0,27.0,389.0,19.0,-42.0,-2.0
2020-08-18T17:00:00,20.0,53.0,3.0,284.0,3987.0,555.0,270938.0,40.0,23.0,380.0,15.0,-40.0,-1.0
2020-08-19T17:00:00,33.0,52.0,3.0,315.0,3990.0,555.0,273632.0,40.0,23.0,376.0,13.0,-38.0,-1.0
2020-08-20T17:00:00,20.0,58.0,3.0,328.0,3991.0,555.0,276314.0,35.0,17.0,345.0,17.0,-38.0,-2.0
2020-08-21T17:00:00,35.0,61.0,4.0,354.0,3996.0,555.0,279245.0,22.0,15.0,302.0,11.0,-38.0,-1.0
2020-08-22T17:00:00,22.0,62.0,4.0,370.0,4001.0,555.0,281824.0,6.0,1.0,231.0,46.0,-21.0,-7.0
2020-08-23T17:00:00,33.0,68.0,4.0,395.0,4003.0,555.0,283415.0,7.0,8.0,268.0,67.0,13.0,-11.0
2020-08-24T17:00:00,45.0,81.0,4.0,420.0,4010.0,555.0,284483.0,26.0,12.0,274.0,8.0,-28.0,-2.0
2020-08-25T17:00:00,49.0,88.0,4.0,456.0,4016.0,555.0,287755.0,31.0,17.0,265.0,6.0,-29.0,0.0
2020-08-26T17:00:00,51.0,94.0,4.0,499.0,4018.0,555.0,291265.0,26.0,12.0,266.0,1.0,-26.0,-2.0
2020-08-27T17:00:00,47.0,97.0,3.0,537.0,4024.0,556.0,294426.0,23.0,10.0,238.0,5.0,-25.0,-2.0
2020-08-28T17:00:00,51.0,104.0,5.0,575.0,4028.0,556.0,297585.0,15.0,7.0,213.0,0.0,-26.0,-2.0
2020-08-29T17:00:00,65.0,112.0,5.0,631.0,4029.0,556.0,300338.0,-1.0,-6.0,156.0,23.0,-16.0,-6.0
2020-08-30T17:00:00,69.0,117.0,5.0,695.0,4029.0,556.0,303046.0,1.0,-3.0,194.0,44.0,13.0,-10.0
2020-08-31T17:00:00,38.0,116.0,7.0,721.0,4040.0,556.0,305020.0,14.0,5.0,167.0,-5.0,-23.0,-1.0
2020-09-01T17:00:00,39.0,123.0,7.0,730.0,4062.0,557.0,308671.0,18.0,11.0,173.0,-3.0,-22.0,-1.0
2020-09-02T17:00:00,67.0,140.0,6.0,776.0,4067.0,557.0,312954.0,16.0,8.0,168.0,-7.0,-22.0,-1.0
2020-09-03T17:00:00,78.0,148.0,6.0,832.0,4078.0,560.0,316840.0,14.0,9.0,147.0,-3.0,-22.0,-1.0
