,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-03T17:00:00,68.0,535.0,73.0,1056.0,94.0,101.0,18686.0,-85.0,-43.0,-80.0,-82.0,-67.0,30.0
2020-04-04T17:00:00,73.0,553.0,74.0,1099.0,95.0,111.0,19896.0,-87.0,-48.0,-84.0,-80.0,-61.0,25.0
2020-04-05T17:00:00,62.0,556.0,76.0,1142.0,104.0,116.0,21904.0,-96.0,-93.0,-91.0,-89.0,-67.0,25.0
2020-04-06T17:00:00,52.0,563.0,74.0,1178.0,108.0,123.0,23464.0,-82.0,-44.0,-77.0,-80.0,-64.0,27.0
2020-04-07T17:00:00,51.0,562.0,73.0,1224.0,113.0,125.0,24857.0,-81.0,-44.0,-75.0,-79.0,-65.0,27.0
2020-04-08T17:00:00,62.0,563.0,65.0,1265.0,133.0,133.0,27438.0,-81.0,-41.0,-76.0,-78.0,-65.0,26.0
2020-04-09T17:00:00,73.0,566.0,63.0,1313.0,152.0,138.0,28742.0,-80.0,-37.0,-76.0,-78.0,-66.0,27.0
2020-04-10T17:00:00,70.0,568.0,62.0,1337.0,187.0,148.0,31156.0,-80.0,-32.0,-76.0,-79.0,-66.0,28.0
2020-04-11T17:00:00,62.0,562.0,58.0,1381.0,209.0,154.0,33787.0,-83.0,-41.0,-82.0,-79.0,-60.0,24.0
2020-04-12T17:00:00,52.0,552.0,53.0,1425.0,223.0,163.0,36098.0,-97.0,-94.0,-92.0,-90.0,-70.0,26.0
2020-04-13T17:00:00,42.0,554.0,51.0,1445.0,237.0,171.0,37311.0,-96.0,-96.0,-88.0,-92.0,-88.0,36.0
2020-04-14T17:00:00,43.0,552.0,53.0,1466.0,255.0,175.0,37877.0,-81.0,-48.0,-75.0,-78.0,-63.0,26.0
2020-04-15T17:00:00,34.0,541.0,49.0,1491.0,273.0,181.0,39867.0,-80.0,-43.0,-75.0,-77.0,-63.0,26.0
2020-04-16T17:00:00,44.0,525.0,48.0,1535.0,284.0,187.0,42405.0,-79.0,-42.0,-75.0,-78.0,-63.0,27.0
2020-04-17T17:00:00,46.0,521.0,46.0,1572.0,296.0,190.0,45172.0,-79.0,-38.0,-74.0,-79.0,-62.0,27.0
2020-04-18T17:00:00,47.0,526.0,42.0,1603.0,305.0,196.0,47715.0,-83.0,-46.0,-80.0,-77.0,-56.0,23.0
2020-04-19T17:00:00,45.0,522.0,41.0,1639.0,315.0,200.0,49772.0,-95.0,-93.0,-89.0,-87.0,-63.0,24.0
2020-04-20T17:00:00,42.0,526.0,39.0,1645.0,346.0,203.0,51373.0,-78.0,-48.0,-76.0,-78.0,-60.0,25.0
2020-04-21T17:00:00,76.0,514.0,37.0,1708.0,370.0,206.0,55093.0,-79.0,-48.0,-74.0,-76.0,-61.0,26.0
2020-04-22T17:00:00,48.0,500.0,35.0,1752.0,388.0,208.0,58732.0,-78.0,-46.0,-75.0,-76.0,-61.0,25.0
2020-04-23T17:00:00,43.0,476.0,34.0,1791.0,412.0,213.0,62150.0,-78.0,-41.0,-74.0,-76.0,-61.0,26.0
2020-04-24T17:00:00,55.0,461.0,32.0,1827.0,443.0,218.0,65165.0,-72.0,-22.0,-71.0,-75.0,-59.0,24.0
2020-04-25T17:00:00,39.0,452.0,33.0,1787.0,524.0,224.0,68251.0,-95.0,-94.0,-86.0,-86.0,-74.0,28.0
2020-04-26T17:00:00,35.0,445.0,33.0,1629.0,720.0,228.0,70104.0,-94.0,-92.0,-88.0,-86.0,-60.0,23.0
2020-04-27T17:00:00,30.0,440.0,35.0,1648.0,731.0,231.0,70650.0,-71.0,-34.0,-68.0,-74.0,-57.0,23.0
2020-04-28T17:00:00,35.0,428.0,34.0,1681.0,745.0,232.0,73008.0,-74.0,-39.0,-67.0,-73.0,-57.0,22.0
2020-04-29T17:00:00,20.0,415.0,34.0,1696.0,763.0,232.0,75360.0,-74.0,-35.0,-70.0,-73.0,-58.0,24.0
2020-04-30T17:00:00,26.0,408.0,33.0,1716.0,774.0,235.0,79669.0,-68.0,-21.0,-64.0,-70.0,-57.0,22.0
2020-05-01T17:00:00,28.0,399.0,30.0,1742.0,786.0,237.0,82860.0,-94.0,-93.0,-77.0,-88.0,-84.0,34.0
2020-05-02T17:00:00,19.0,396.0,30.0,1760.0,787.0,240.0,84352.0,-77.0,-36.0,-74.0,-73.0,-50.0,21.0
2020-05-03T17:00:00,27.0,383.0,29.0,1791.0,795.0,242.0,85955.0,-93.0,-90.0,-82.0,-82.0,-54.0,22.0
2020-05-04T17:00:00,15.0,376.0,27.0,1799.0,809.0,244.0,87166.0,-56.0,-25.0,-38.0,-58.0,-46.0,15.0
2020-05-05T17:00:00,12.0,367.0,26.0,1809.0,818.0,247.0,91306.0,-58.0,-28.0,-31.0,-57.0,-47.0,16.0
2020-05-06T17:00:00,14.0,359.0,25.0,1817.0,830.0,250.0,92999.0,-57.0,-27.0,-33.0,-58.0,-47.0,16.0
2020-05-07T17:00:00,7.0,349.0,21.0,1757.0,910.0,251.0,95695.0,-58.0,-26.0,-38.0,-59.0,-47.0,17.0
2020-05-08T17:00:00,13.0,310.0,19.0,1798.0,921.0,253.0,98711.0,-56.0,-21.0,-30.0,-60.0,-46.0,17.0
2020-05-09T17:00:00,12.0,277.0,17.0,1786.0,977.0,256.0,101548.0,-61.0,-22.0,-37.0,-54.0,-37.0,13.0
2020-05-10T17:00:00,14.0,273.0,16.0,1780.0,1002.0,256.0,102403.0,-75.0,-81.0,-48.0,-63.0,-32.0,12.0
2020-05-11T17:00:00,12.0,271.0,16.0,1775.0,1020.0,257.0,103134.0,-52.0,-26.0,-35.0,-57.0,-43.0,15.0
2020-05-12T17:00:00,4.0,234.0,15.0,1662.0,1171.0,261.0,105017.0,-52.0,-24.0,-22.0,-53.0,-42.0,15.0
2020-05-13T17:00:00,11.0,212.0,13.0,1664.0,1203.0,262.0,107991.0,-55.0,-26.0,-39.0,-57.0,-43.0,15.0
2020-05-14T17:00:00,12.0,203.0,12.0,1639.0,1249.0,263.0,111137.0,-54.0,-24.0,-36.0,-58.0,-43.0,15.0
2020-05-15T17:00:00,8.0,198.0,11.0,1551.0,1351.0,263.0,112929.0,-53.0,-19.0,-27.0,-58.0,-42.0,15.0
2020-05-16T17:00:00,8.0,159.0,12.0,1488.0,1458.0,265.0,114963.0,-57.0,-19.0,-32.0,-53.0,-32.0,11.0
2020-05-17T17:00:00,6.0,145.0,13.0,1397.0,1566.0,267.0,117426.0,-70.0,-79.0,-29.0,-61.0,-25.0,10.0
2020-05-18T17:00:00,7.0,137.0,13.0,1389.0,1589.0,267.0,118859.0,-36.0,-14.0,-23.0,-50.0,-35.0,11.0
2020-05-19T17:00:00,8.0,125.0,12.0,1387.0,1611.0,268.0,122040.0,-38.0,-15.0,-17.0,-47.0,-36.0,12.0
2020-05-20T17:00:00,8.0,118.0,11.0,1394.0,1620.0,268.0,123573.0,-38.0,-15.0,-29.0,-48.0,-37.0,12.0
2020-05-21T17:00:00,6.0,107.0,11.0,1404.0,1627.0,268.0,127348.0,-37.0,-13.0,-18.0,-49.0,-37.0,12.0
2020-05-22T17:00:00,4.0,103.0,10.0,1406.0,1634.0,268.0,129431.0,-35.0,-10.0,-1.0,-48.0,-35.0,11.0
2020-05-23T17:00:00,0.0,95.0,9.0,1408.0,1640.0,269.0,131913.0,-36.0,-7.0,10.0,-37.0,-21.0,5.0
2020-05-24T17:00:00,2.0,91.0,9.0,1353.0,1701.0,269.0,133249.0,-53.0,-73.0,14.0,-46.0,-16.0,3.0
2020-05-25T17:00:00,4.0,89.0,9.0,1335.0,1724.0,270.0,135261.0,-31.0,-12.0,-12.0,-45.0,-34.0,10.0
2020-05-26T17:00:00,3.0,83.0,10.0,1337.0,1729.0,271.0,137682.0,-32.0,-13.0,-1.0,-42.0,-33.0,10.0
2020-05-27T17:00:00,5.0,73.0,10.0,1235.0,1845.0,272.0,140295.0,-31.0,-8.0,-6.0,-42.0,-33.0,9.0
2020-05-28T17:00:00,3.0,72.0,8.0,1065.0,2021.0,272.0,142516.0,-29.0,-6.0,-4.0,-43.0,-33.0,10.0
2020-05-29T17:00:00,2.0,67.0,7.0,1063.0,2031.0,272.0,145979.0,-30.0,-5.0,4.0,-44.0,-33.0,9.0
2020-05-30T17:00:00,2.0,67.0,7.0,925.0,2170.0,273.0,148871.0,-33.0,-4.0,-3.0,-37.0,-18.0,4.0
2020-05-31T17:00:00,1.0,65.0,7.0,914.0,2183.0,274.0,150054.0,-51.0,-71.0,4.0,-48.0,-9.0,4.0
2020-06-01T17:00:00,0.0,65.0,8.0,894.0,2202.0,274.0,151186.0,-16.0,14.0,11.0,-41.0,-34.0,6.0
2020-06-02T17:00:00,4.0,62.0,7.0,897.0,2206.0,275.0,153417.0,-44.0,-72.0,112.0,-51.0,-66.0,8.0
2020-06-03T17:00:00,0.0,60.0,7.0,813.0,2292.0,275.0,154873.0,-23.0,1.0,5.0,-35.0,-32.0,6.0
2020-06-04T17:00:00,0.0,57.0,6.0,816.0,2292.0,276.0,157868.0,-24.0,-1.0,2.0,-37.0,-31.0,7.0
2020-06-05T17:00:00,1.0,54.0,6.0,812.0,2300.0,276.0,160639.0,-32.0,-9.0,-25.0,-47.0,-33.0,10.0
2020-06-06T17:00:00,2.0,47.0,7.0,812.0,2308.0,276.0,163432.0,-24.0,-2.0,17.0,-28.0,-16.0,2.0
2020-06-07T17:00:00,1.0,42.0,7.0,813.0,2312.0,277.0,164985.0,-34.0,-46.0,22.0,-36.0,-4.0,0.0
2020-06-08T17:00:00,1.0,40.0,7.0,806.0,2321.0,278.0,165693.0,-21.0,-8.0,1.0,-37.0,-29.0,6.0
2020-06-09T17:00:00,2.0,39.0,6.0,808.0,2323.0,278.0,168562.0,-22.0,-9.0,9.0,-35.0,-28.0,6.0
2020-06-10T17:00:00,1.0,40.0,6.0,807.0,2324.0,278.0,171384.0,-17.0,-5.0,17.0,-35.0,-29.0,5.0
2020-06-11T17:00:00,0.0,37.0,5.0,807.0,2327.0,279.0,174429.0,-16.0,-4.0,17.0,-36.0,-29.0,5.0
2020-06-12T17:00:00,0.0,34.0,3.0,804.0,2335.0,279.0,176233.0,-18.0,-4.0,29.0,-37.0,-29.0,5.0
2020-06-13T17:00:00,1.0,33.0,3.0,806.0,2335.0,279.0,178319.0,-21.0,-7.0,34.0,-27.0,-13.0,0.0
2020-06-14T17:00:00,1.0,32.0,3.0,802.0,2341.0,279.0,179438.0,-29.0,-35.0,32.0,-32.0,1.0,-3.0
2020-06-15T17:00:00,1.0,30.0,4.0,771.0,2373.0,280.0,180327.0,-16.0,-8.0,12.0,-33.0,-27.0,4.0
2020-06-16T17:00:00,2.0,32.0,4.0,770.0,2374.0,280.0,182514.0,-15.0,-6.0,27.0,-31.0,-26.0,4.0
2020-06-17T17:00:00,2.0,25.0,3.0,777.0,2377.0,280.0,184412.0,-14.0,-6.0,27.0,-31.0,-27.0,4.0
2020-06-18T17:00:00,2.0,24.0,3.0,610.0,2547.0,280.0,186253.0,-14.0,-5.0,34.0,-31.0,-27.0,4.0
2020-06-19T17:00:00,3.0,21.0,5.0,124.0,2640.0,280.0,187869.0,-16.0,-6.0,36.0,-32.0,-27.0,3.0
2020-06-20T17:00:00,0.0,21.0,5.0,114.0,2650.0,280.0,189938.0,-17.0,-7.0,46.0,-21.0,-12.0,-1.0
2020-06-21T17:00:00,2.0,20.0,6.0,115.0,2651.0,280.0,191042.0,-25.0,-29.0,36.0,-23.0,2.0,-4.0
2020-06-22T17:00:00,0.0,20.0,6.0,115.0,2651.0,280.0,192138.0,-13.0,-7.0,22.0,-28.0,-27.0,3.0
2020-06-23T17:00:00,1.0,17.0,5.0,110.0,2661.0,280.0,194935.0,-12.0,-6.0,42.0,-26.0,-27.0,3.0
2020-06-24T17:00:00,1.0,17.0,5.0,110.0,2662.0,280.0,197279.0,-9.0,-4.0,46.0,-25.0,-26.0,2.0
2020-06-25T17:00:00,2.0,17.0,5.0,108.0,2666.0,280.0,199545.0,-11.0,-3.0,48.0,-26.0,-26.0,2.0
2020-06-26T17:00:00,0.0,18.0,4.0,107.0,2666.0,281.0,201836.0,-11.0,-2.0,55.0,-25.0,-27.0,1.0
2020-06-27T17:00:00,1.0,20.0,4.0,106.0,2666.0,281.0,204184.0,-15.0,-5.0,67.0,-13.0,-13.0,-4.0
2020-06-28T17:00:00,0.0,21.0,4.0,105.0,2666.0,281.0,205492.0,-24.0,-27.0,47.0,-18.0,2.0,-7.0
2020-06-29T17:00:00,1.0,21.0,3.0,103.0,2670.0,281.0,206550.0,-7.0,-4.0,42.0,-24.0,-25.0,1.0
2020-06-30T17:00:00,2.0,19.0,3.0,106.0,2670.0,282.0,209071.0,-7.0,-4.0,54.0,-23.0,-24.0,1.0
2020-07-01T17:00:00,1.0,18.0,3.0,105.0,2673.0,282.0,211496.0,-3.0,0.0,57.0,-19.0,-25.0,0.0
2020-07-02T17:00:00,9.0,17.0,3.0,114.0,2674.0,282.0,214317.0,-4.0,0.0,57.0,-20.0,-26.0,1.0
2020-07-03T17:00:00,1.0,16.0,2.0,117.0,2674.0,282.0,217147.0,-6.0,0.0,67.0,-18.0,-26.0,0.0
2020-07-04T17:00:00,3.0,15.0,2.0,121.0,2674.0,282.0,219841.0,-13.0,-6.0,63.0,-10.0,-13.0,-4.0
2020-07-05T17:00:00,0.0,13.0,2.0,123.0,2674.0,282.0,221210.0,-17.0,-17.0,45.0,-10.0,2.0,-6.0
2020-07-06T17:00:00,1.0,14.0,2.0,123.0,2674.0,282.0,222176.0,-1.0,0.0,58.0,-16.0,-25.0,1.0
2020-07-07T17:00:00,1.0,12.0,0.0,128.0,2674.0,282.0,224783.0,-2.0,-1.0,83.0,-14.0,-24.0,0.0
2020-07-08T17:00:00,1.0,7.0,0.0,120.0,2687.0,283.0,227239.0,-1.0,-1.0,78.0,-16.0,-24.0,0.0
2020-07-09T17:00:00,1.0,6.0,0.0,122.0,2687.0,283.0,229851.0,-2.0,2.0,78.0,-17.0,-25.0,0.0
2020-07-10T17:00:00,0.0,6.0,0.0,118.0,2691.0,283.0,231767.0,-3.0,0.0,89.0,-14.0,-26.0,-1.0
2020-07-11T17:00:00,1.0,6.0,0.0,117.0,2693.0,283.0,233658.0,-10.0,-6.0,92.0,-2.0,-12.0,-5.0
2020-07-12T17:00:00,0.0,5.0,0.0,118.0,2693.0,283.0,235174.0,-17.0,-21.0,71.0,1.0,3.0,-9.0
2020-07-13T17:00:00,1.0,6.0,0.0,117.0,2694.0,283.0,235954.0,0.0,0.0,79.0,-12.0,-25.0,0.0
2020-07-14T17:00:00,15.0,4.0,0.0,133.0,2695.0,283.0,238702.0,1.0,0.0,92.0,-12.0,-25.0,-1.0
2020-07-15T17:00:00,0.0,4.0,0.0,133.0,2695.0,283.0,240742.0,-5.0,-5.0,76.0,-22.0,-30.0,1.0
2020-07-16T17:00:00,17.0,6.0,0.0,148.0,2695.0,283.0,243037.0,3.0,3.0,89.0,-13.0,-25.0,-1.0
2020-07-17T17:00:00,4.0,9.0,0.0,149.0,2695.0,283.0,245437.0,1.0,3.0,98.0,-13.0,-25.0,-1.0
2020-07-18T17:00:00,4.0,14.0,0.0,148.0,2695.0,283.0,247379.0,-7.0,-3.0,77.0,-4.0,-11.0,-3.0
2020-07-19T17:00:00,2.0,11.0,1.0,150.0,2697.0,283.0,248851.0,-12.0,-14.0,59.0,0.0,6.0,-6.0
2020-07-20T17:00:00,2.0,10.0,2.0,145.0,2704.0,283.0,249824.0,5.0,2.0,95.0,-9.0,-24.0,-1.0
2020-07-21T17:00:00,2.0,10.0,2.0,145.0,2706.0,283.0,252477.0,5.0,0.0,122.0,-9.0,-24.0,-1.0
2020-07-22T17:00:00,7.0,10.0,3.0,148.0,2709.0,283.0,255152.0,7.0,2.0,113.0,-10.0,-23.0,-1.0
2020-07-23T17:00:00,5.0,10.0,3.0,150.0,2712.0,283.0,257971.0,5.0,3.0,118.0,-10.0,-24.0,-1.0
2020-07-24T17:00:00,8.0,11.0,2.0,157.0,2713.0,283.0,259946.0,3.0,3.0,130.0,-8.0,-25.0,-2.0
2020-07-25T17:00:00,13.0,15.0,2.0,164.0,2715.0,283.0,262154.0,-4.0,-5.0,125.0,7.0,-12.0,-6.0
2020-07-26T17:00:00,14.0,20.0,2.0,173.0,2715.0,283.0,263662.0,-11.0,-16.0,96.0,13.0,6.0,-10.0
2020-07-27T17:00:00,3.0,22.0,4.0,168.0,2719.0,283.0,264940.0,10.0,6.0,121.0,-4.0,-25.0,-2.0
2020-07-28T17:00:00,19.0,29.0,2.0,175.0,2726.0,283.0,267962.0,9.0,7.0,141.0,-4.0,-24.0,-2.0
2020-07-29T17:00:00,18.0,29.0,2.0,193.0,2726.0,283.0,271097.0,11.0,6.0,136.0,-3.0,-25.0,-2.0
2020-07-30T17:00:00,39.0,33.0,2.0,224.0,2730.0,283.0,274288.0,10.0,4.0,135.0,-5.0,-26.0,-2.0
2020-07-31T17:00:00,16.0,38.0,2.0,235.0,2730.0,283.0,276773.0,7.0,3.0,139.0,-4.0,-27.0,-2.0
2020-08-01T17:00:00,10.0,36.0,3.0,242.0,2734.0,283.0,279516.0,-2.0,-3.0,125.0,15.0,-13.0,-6.0
2020-08-02T17:00:00,7.0,36.0,3.0,246.0,2737.0,283.0,280835.0,-7.0,-13.0,103.0,20.0,4.0,-9.0
2020-08-03T17:00:00,3.0,36.0,3.0,249.0,2737.0,283.0,281658.0,16.0,8.0,143.0,3.0,-28.0,-1.0
2020-08-04T17:00:00,10.0,34.0,3.0,256.0,2741.0,284.0,284328.0,16.0,10.0,158.0,2.0,-27.0,-1.0
2020-08-05T17:00:00,21.0,34.0,4.0,276.0,2741.0,284.0,286665.0,22.0,14.0,156.0,1.0,-28.0,-1.0
2020-08-06T17:00:00,30.0,37.0,4.0,301.0,2743.0,284.0,289460.0,21.0,12.0,159.0,3.0,-28.0,-1.0
2020-08-07T17:00:00,27.0,37.0,4.0,328.0,2743.0,284.0,291872.0,14.0,9.0,163.0,6.0,-29.0,-1.0
2020-08-08T17:00:00,28.0,37.0,4.0,356.0,2743.0,284.0,294383.0,5.0,2.0,148.0,27.0,-13.0,-5.0
2020-08-09T17:00:00,29.0,39.0,5.0,376.0,2749.0,284.0,295660.0,3.0,-7.0,132.0,39.0,7.0,-8.0
2020-08-10T17:00:00,32.0,45.0,6.0,399.0,2751.0,284.0,296533.0,28.0,15.0,224.0,16.0,-35.0,-2.0
2020-08-11T17:00:00,89.0,44.0,6.0,488.0,2752.0,284.0,299393.0,26.0,12.0,258.0,14.0,-35.0,-2.0
2020-08-12T17:00:00,29.0,43.0,6.0,513.0,2757.0,284.0,301641.0,30.0,16.0,250.0,15.0,-36.0,-2.0
2020-08-13T17:00:00,42.0,42.0,6.0,556.0,2757.0,284.0,303687.0,30.0,23.0,262.0,17.0,-38.0,-2.0
2020-08-14T17:00:00,36.0,46.0,6.0,579.0,2766.0,284.0,305906.0,17.0,30.0,253.0,9.0,-46.0,-3.0
2020-08-15T17:00:00,46.0,47.0,5.0,625.0,2766.0,284.0,307936.0,-26.0,-56.0,186.0,9.0,-44.0,-7.0
2020-08-16T17:00:00,39.0,51.0,5.0,656.0,2769.0,285.0,308979.0,4.0,-3.0,153.0,49.0,1.0,-8.0
2020-08-17T17:00:00,14.0,54.0,6.0,658.0,2776.0,286.0,310605.0,28.0,18.0,248.0,20.0,-44.0,0.0
2020-08-18T17:00:00,13.0,54.0,6.0,662.0,2785.0,286.0,313011.0,26.0,13.0,278.0,16.0,-40.0,0.0
2020-08-19T17:00:00,45.0,53.0,8.0,705.0,2786.0,286.0,315870.0,26.0,12.0,255.0,14.0,-40.0,0.0
2020-08-20T17:00:00,37.0,41.0,8.0,741.0,2799.0,286.0,318852.0,22.0,10.0,251.0,18.0,-40.0,0.0
2020-08-21T17:00:00,44.0,45.0,8.0,775.0,2805.0,286.0,321981.0,13.0,6.0,227.0,13.0,-41.0,0.0
2020-08-22T17:00:00,48.0,45.0,8.0,821.0,2807.0,286.0,324201.0,0.0,-5.0,169.0,33.0,-18.0,-5.0
2020-08-23T17:00:00,35.0,50.0,10.0,843.0,2813.0,286.0,326347.0,-4.0,-11.0,118.0,39.0,7.0,-8.0
2020-08-24T17:00:00,65.0,54.0,9.0,884.0,2834.0,286.0,327815.0,17.0,8.0,166.0,8.0,-32.0,0.0
2020-08-25T17:00:00,24.0,53.0,10.0,884.0,2858.0,286.0,330449.0,14.0,5.0,178.0,4.0,-31.0,0.0
2020-08-26T17:00:00,33.0,59.0,10.0,911.0,2858.0,286.0,333802.0,14.0,5.0,163.0,1.0,-30.0,0.0
2020-08-27T17:00:00,50.0,62.0,10.0,947.0,2869.0,286.0,337874.0,13.0,7.0,160.0,3.0,-30.0,0.0
2020-08-28T17:00:00,54.0,69.0,9.0,980.0,2884.0,286.0,341110.0,7.0,3.0,155.0,1.0,-31.0,-1.0
2020-08-29T17:00:00,29.0,70.0,10.0,1004.0,2887.0,286.0,343982.0,-5.0,-7.0,119.0,14.0,-14.0,-4.0
2020-08-30T17:00:00,34.0,68.0,10.0,1036.0,2891.0,286.0,346347.0,-11.0,-17.0,77.0,18.0,7.0,-7.0
2020-08-31T17:00:00,26.0,70.0,10.0,1045.0,2906.0,286.0,347662.0,4.0,0.0,86.0,-5.0,-27.0,1.0
2020-09-01T17:00:00,33.0,71.0,10.0,1071.0,2911.0,287.0,351872.0,8.0,5.0,108.0,-3.0,-25.0,0.0
2020-09-02T17:00:00,83.0,76.0,12.0,1139.0,2919.0,287.0,357499.0,6.0,4.0,89.0,-7.0,-26.0,1.0
2020-09-03T17:00:00,54.0,81.0,12.0,1159.0,2947.0,288.0,360966.0,6.0,5.0,87.0,-7.0,-27.0,1.0
