,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-13T17:00:00,77.0,78.0,11.0,191.0,4.0,4.0,1657.0,-81.0,-35.0,-72.0,-69.0,-49.0,27.0
2020-03-14T17:00:00,91.0,94.0,19.0,256.0,5.0,5.0,2141.0,-90.0,-54.0,-87.0,-80.0,-57.0,26.0
2020-03-15T17:00:00,203.0,123.0,23.0,420.0,5.0,11.0,2503.0,-92.0,-72.0,-84.0,-80.0,-58.0,23.0
2020-03-16T17:00:00,37.0,126.0,30.0,446.0,5.0,12.0,2746.0,-82.0,-44.0,-74.0,-73.0,-58.0,28.0
2020-03-17T17:00:00,57.0,178.0,33.0,439.0,11.0,15.0,3876.0,-84.0,-48.0,-73.0,-73.0,-61.0,29.0
2020-03-18T17:00:00,155.0,220.0,40.0,542.0,13.0,16.0,5031.0,-85.0,-51.0,-76.0,-74.0,-62.0,30.0
2020-03-19T17:00:00,128.0,256.0,48.0,608.0,21.0,26.0,5771.0,-86.0,-51.0,-80.0,-77.0,-63.0,32.0
2020-03-20T17:00:00,231.0,297.0,58.0,775.0,30.0,30.0,7089.0,-86.0,-49.0,-84.0,-78.0,-63.0,33.0
2020-03-21T17:00:00,213.0,360.0,69.0,891.0,35.0,48.0,7835.0,-90.0,-60.0,-89.0,-80.0,-61.0,26.0
2020-03-22T17:00:00,229.0,381.0,78.0,1074.0,41.0,58.0,8768.0,-96.0,-95.0,-93.0,-87.0,-65.0,25.0
2020-03-23T17:00:00,115.0,394.0,79.0,1129.0,75.0,70.0,9234.0,-86.0,-53.0,-87.0,-79.0,-67.0,32.0
2020-03-24T17:00:00,144.0,474.0,87.0,1113.0,123.0,94.0,10221.0,-87.0,-55.0,-85.0,-77.0,-68.0,33.0
2020-03-25T17:00:00,189.0,498.0,105.0,1203.0,157.0,117.0,10763.0,-88.0,-56.0,-88.0,-80.0,-69.0,34.0
2020-03-26T17:00:00,123.0,523.0,109.0,1253.0,184.0,134.0,12344.0,-89.0,-58.0,-88.0,-80.0,-71.0,36.0
2020-03-27T17:00:00,191.0,590.0,111.0,1296.0,235.0,162.0,13443.0,-88.0,-54.0,-88.0,-81.0,-70.0,37.0
2020-03-28T17:00:00,220.0,576.0,123.0,1464.0,267.0,184.0,14729.0,-91.0,-61.0,-90.0,-81.0,-63.0,27.0
2020-03-29T17:00:00,194.0,590.0,131.0,1606.0,288.0,193.0,16087.0,-96.0,-94.0,-93.0,-86.0,-65.0,25.0
2020-03-30T17:00:00,199.0,584.0,140.0,1731.0,331.0,221.0,17017.0,-87.0,-58.0,-89.0,-82.0,-69.0,33.0
2020-03-31T17:00:00,110.0,603.0,142.0,1786.0,346.0,240.0,18248.0,-86.0,-53.0,-85.0,-79.0,-69.0,33.0
2020-04-01T17:00:00,171.0,614.0,133.0,1848.0,404.0,289.0,19626.0,-86.0,-54.0,-85.0,-78.0,-68.0,33.0
2020-04-02T17:00:00,194.0,618.0,138.0,1991.0,419.0,316.0,21173.0,-86.0,-54.0,-85.0,-79.0,-68.0,34.0
2020-04-03T17:00:00,186.0,634.0,140.0,2094.0,457.0,343.0,22969.0,-86.0,-50.0,-85.0,-79.0,-67.0,35.0
2020-04-04T17:00:00,144.0,644.0,142.0,2168.0,502.0,356.0,24908.0,-90.0,-58.0,-89.0,-81.0,-61.0,26.0
2020-04-05T17:00:00,117.0,591.0,133.0,2297.0,533.0,375.0,26199.0,-95.0,-93.0,-91.0,-85.0,-64.0,25.0
2020-04-06T17:00:00,141.0,599.0,131.0,2368.0,578.0,394.0,27955.0,-84.0,-51.0,-84.0,-77.0,-65.0,31.0
2020-04-07T17:00:00,217.0,685.0,142.0,2364.0,678.0,418.0,29791.0,-84.0,-49.0,-82.0,-76.0,-66.0,31.0
2020-04-08T17:00:00,150.0,622.0,142.0,2457.0,778.0,438.0,32123.0,-84.0,-49.0,-84.0,-76.0,-65.0,31.0
2020-04-09T17:00:00,174.0,608.0,133.0,2552.0,863.0,455.0,34213.0,-84.0,-45.0,-84.0,-76.0,-66.0,32.0
2020-04-10T17:00:00,160.0,593.0,128.0,2590.0,994.0,466.0,35847.0,-84.0,-40.0,-84.0,-78.0,-67.0,34.0
2020-04-11T17:00:00,156.0,581.0,118.0,2634.0,1110.0,484.0,38832.0,-88.0,-53.0,-88.0,-80.0,-59.0,25.0
2020-04-12T17:00:00,224.0,505.0,106.0,2986.0,1056.0,498.0,41043.0,-96.0,-94.0,-92.0,-87.0,-65.0,25.0
2020-04-13T17:00:00,124.0,516.0,97.0,3004.0,1146.0,512.0,42743.0,-95.0,-95.0,-89.0,-87.0,-89.0,40.0
2020-04-14T17:00:00,50.0,502.0,93.0,3051.0,1155.0,524.0,43231.0,-82.0,-46.0,-81.0,-75.0,-62.0,29.0
2020-04-15T17:00:00,119.0,478.0,80.0,3122.0,1223.0,541.0,44905.0,-81.0,-46.0,-79.0,-73.0,-61.0,29.0
2020-04-16T17:00:00,117.0,476.0,77.0,3127.0,1334.0,547.0,47189.0,-81.0,-45.0,-78.0,-74.0,-60.0,30.0
2020-04-17T17:00:00,111.0,467.0,76.0,3029.0,1524.0,576.0,49619.0,-81.0,-44.0,-79.0,-74.0,-60.0,31.0
2020-04-18T17:00:00,84.0,455.0,70.0,3016.0,1628.0,587.0,52035.0,-86.0,-51.0,-82.0,-76.0,-55.0,23.0
2020-04-19T17:00:00,156.0,440.0,64.0,3033.0,1770.0,605.0,54749.0,-93.0,-90.0,-84.0,-81.0,-59.0,22.0
2020-04-20T17:00:00,72.0,432.0,59.0,2978.0,1900.0,615.0,57592.0,-80.0,-49.0,-82.0,-74.0,-57.0,27.0
2020-04-21T17:00:00,40.0,413.0,58.0,2974.0,1952.0,627.0,58597.0,-78.0,-46.0,-75.0,-70.0,-57.0,27.0
2020-04-22T17:00:00,38.0,402.0,53.0,2931.0,2039.0,637.0,59396.0,-78.0,-45.0,-74.0,-70.0,-56.0,26.0
2020-04-23T17:00:00,100.0,375.0,46.0,2944.0,2154.0,643.0,62234.0,-77.0,-42.0,-73.0,-70.0,-56.0,27.0
2020-04-24T17:00:00,70.0,372.0,44.0,2504.0,2660.0,652.0,64841.0,-76.0,-29.0,-74.0,-71.0,-55.0,27.0
2020-04-25T17:00:00,82.0,343.0,41.0,2395.0,2870.0,665.0,67269.0,-91.0,-90.0,-78.0,-79.0,-65.0,24.0
2020-04-26T17:00:00,61.0,337.0,38.0,2301.0,3025.0,674.0,69573.0,-90.0,-88.0,-79.0,-78.0,-56.0,21.0
2020-04-27T17:00:00,116.0,351.0,39.0,2257.0,3167.0,677.0,71792.0,-73.0,-33.0,-74.0,-69.0,-53.0,24.0
2020-04-28T17:00:00,32.0,318.0,37.0,2120.0,3364.0,684.0,72969.0,-75.0,-39.0,-74.0,-69.0,-53.0,24.0
2020-04-29T17:00:00,53.0,284.0,36.0,1988.0,3578.0,690.0,75226.0,-75.0,-39.0,-72.0,-68.0,-53.0,25.0
2020-04-30T17:00:00,58.0,284.0,34.0,1854.0,3769.0,693.0,77831.0,-72.0,-25.0,-71.0,-65.0,-53.0,25.0
2020-05-01T17:00:00,26.0,258.0,30.0,1762.0,3909.0,701.0,80741.0,-88.0,-87.0,-65.0,-73.0,-84.0,37.0
2020-05-02T17:00:00,56.0,251.0,29.0,1705.0,4027.0,704.0,83383.0,-76.0,-35.0,-63.0,-62.0,-48.0,19.0
2020-05-03T17:00:00,67.0,245.0,28.0,1639.0,4161.0,710.0,85335.0,-82.0,-81.0,-56.0,-58.0,-49.0,17.0
2020-05-04T17:00:00,16.0,238.0,27.0,1536.0,4284.0,714.0,86734.0,-62.0,-28.0,-54.0,-52.0,-45.0,17.0
2020-05-05T17:00:00,4.0,225.0,26.0,1402.0,4431.0,719.0,88134.0,-64.0,-28.0,-54.0,-52.0,-45.0,19.0
2020-05-06T17:00:00,20.0,215.0,24.0,1322.0,4539.0,723.0,90947.0,-64.0,-30.0,-52.0,-52.0,-44.0,18.0
2020-05-07T17:00:00,12.0,186.0,22.0,1253.0,4650.0,724.0,93591.0,-63.0,-30.0,-46.0,-51.0,-44.0,18.0
2020-05-08T17:00:00,8.0,172.0,20.0,1182.0,4742.0,727.0,96128.0,-63.0,-26.0,-52.0,-53.0,-44.0,19.0
2020-05-09T17:00:00,16.0,142.0,19.0,1142.0,4828.0,728.0,99136.0,-63.0,-27.0,-42.0,-46.0,-37.0,11.0
2020-05-10T17:00:00,5.0,143.0,18.0,1084.0,4888.0,731.0,101610.0,-77.0,-79.0,-51.0,-48.0,-35.0,11.0
2020-05-11T17:00:00,5.0,147.0,18.0,1017.0,4954.0,733.0,103417.0,-59.0,-33.0,-73.0,-61.0,-42.0,19.0
2020-05-12T17:00:00,6.0,136.0,16.0,952.0,5036.0,735.0,105715.0,-53.0,-24.0,-46.0,-48.0,-41.0,16.0
2020-05-13T17:00:00,12.0,132.0,16.0,838.0,5165.0,736.0,109178.0,-57.0,-29.0,-65.0,-55.0,-41.0,18.0
2020-05-14T17:00:00,6.0,120.0,16.0,749.0,5270.0,738.0,112858.0,-53.0,-26.0,-40.0,-47.0,-40.0,15.0
2020-05-15T17:00:00,3.0,103.0,14.0,648.0,5390.0,741.0,116639.0,-57.0,-25.0,-64.0,-57.0,-41.0,19.0
2020-05-16T17:00:00,8.0,92.0,13.0,583.0,5473.0,743.0,119086.0,-56.0,-24.0,-47.0,-47.0,-30.0,11.0
2020-05-17T17:00:00,15.0,91.0,13.0,511.0,5561.0,743.0,124087.0,-67.0,-77.0,-30.0,-40.0,-33.0,9.0
2020-05-18T17:00:00,14.0,93.0,14.0,448.0,5634.0,744.0,125034.0,-41.0,-23.0,-39.0,-44.0,-36.0,12.0
2020-05-19T17:00:00,12.0,88.0,14.0,410.0,5687.0,746.0,126217.0,-45.0,-23.0,-54.0,-48.0,-37.0,15.0
2020-05-20T17:00:00,10.0,82.0,11.0,305.0,5811.0,746.0,128341.0,-40.0,-21.0,-34.0,-40.0,-36.0,12.0
2020-05-21T17:00:00,10.0,90.0,11.0,215.0,5903.0,746.0,130953.0,-40.0,-20.0,-28.0,-42.0,-36.0,12.0
2020-05-22T17:00:00,13.0,66.0,9.0,756.0,5401.0,746.0,134189.0,-42.0,-19.0,-36.0,-44.0,-35.0,13.0
2020-05-23T17:00:00,7.0,63.0,9.0,707.0,5459.0,747.0,137856.0,-45.0,-21.0,-31.0,-39.0,-23.0,6.0
2020-05-24T17:00:00,12.0,57.0,9.0,664.0,5519.0,748.0,140361.0,-54.0,-74.0,-10.0,-31.0,-26.0,3.0
2020-05-25T17:00:00,1.0,56.0,9.0,636.0,5548.0,749.0,141529.0,-38.0,-20.0,-33.0,-41.0,-35.0,11.0
2020-05-26T17:00:00,10.0,52.0,8.0,632.0,5564.0,752.0,142613.0,-36.0,-18.0,-24.0,-38.0,-33.0,11.0
2020-05-27T17:00:00,7.0,46.0,7.0,595.0,5614.0,753.0,144516.0,-35.0,-19.0,-24.0,-37.0,-32.0,10.0
2020-05-28T17:00:00,5.0,33.0,8.0,574.0,5652.0,753.0,146307.0,-38.0,-17.0,-34.0,-40.0,-33.0,12.0
2020-05-29T17:00:00,3.0,33.0,8.0,523.0,5706.0,753.0,148910.0,-38.0,-15.0,-32.0,-41.0,-33.0,11.0
2020-05-30T17:00:00,2.0,26.0,7.0,470.0,5769.0,753.0,151970.0,-41.0,-14.0,-30.0,-37.0,-19.0,5.0
2020-05-31T17:00:00,2.0,26.0,7.0,398.0,5843.0,753.0,154805.0,-52.0,-73.0,-12.0,-33.0,-21.0,5.0
2020-06-01T17:00:00,3.0,27.0,7.0,382.0,5861.0,753.0,156356.0,-32.0,-13.0,33.0,-34.0,-61.0,9.0
2020-06-02T17:00:00,0.0,27.0,5.0,371.0,5873.0,754.0,157430.0,-52.0,-77.0,54.0,-39.0,-76.0,13.0
2020-06-03T17:00:00,1.0,28.0,5.0,309.0,5935.0,754.0,158986.0,-31.0,-3.0,-31.0,-33.0,-31.0,8.0
2020-06-04T17:00:00,0.0,21.0,3.0,295.0,5956.0,756.0,160144.0,-39.0,-15.0,-61.0,-45.0,-34.0,13.0
2020-06-05T17:00:00,1.0,18.0,3.0,203.0,6052.0,756.0,162382.0,-33.0,-14.0,-31.0,-37.0,-31.0,9.0
2020-06-06T17:00:00,2.0,13.0,3.0,188.0,6074.0,756.0,164737.0,-35.0,-15.0,-23.0,-32.0,-18.0,3.0
2020-06-07T17:00:00,4.0,13.0,3.0,163.0,6103.0,756.0,167393.0,-62.0,-81.0,-65.0,-52.0,-25.0,9.0
2020-06-08T17:00:00,2.0,14.0,3.0,161.0,6106.0,756.0,168082.0,-35.0,-17.0,-50.0,-42.0,-32.0,10.0
2020-06-09T17:00:00,3.0,13.0,3.0,160.0,6111.0,756.0,169179.0,-30.0,-16.0,-34.0,-36.0,-31.0,9.0
2020-06-10T17:00:00,0.0,13.0,3.0,158.0,6113.0,756.0,171143.0,-30.0,-16.0,-40.0,-36.0,-30.0,9.0
2020-06-11T17:00:00,4.0,13.0,3.0,154.0,6121.0,756.0,173075.0,-28.0,-13.0,-25.0,-33.0,-31.0,8.0
2020-06-12T17:00:00,4.0,13.0,3.0,153.0,6127.0,755.0,175259.0,-26.0,-14.0,1.0,-29.0,-31.0,5.0
2020-06-13T17:00:00,5.0,12.0,3.0,150.0,6136.0,755.0,177873.0,-27.0,-14.0,32.0,-18.0,-16.0,-2.0
2020-06-14T17:00:00,4.0,13.0,3.0,145.0,6144.0,755.0,180105.0,-44.0,-73.0,-15.0,-29.0,-16.0,3.0
2020-06-15T17:00:00,1.0,13.0,1.0,146.0,6142.0,757.0,180651.0,-27.0,-11.0,-29.0,-34.0,-29.0,7.0
2020-06-16T17:00:00,0.0,10.0,1.0,146.0,6145.0,757.0,181357.0,-22.0,-10.0,-5.0,-27.0,-28.0,6.0
2020-06-17T17:00:00,1.0,10.0,1.0,134.0,6158.0,757.0,183071.0,-24.0,-11.0,-22.0,-30.0,-28.0,7.0
2020-06-18T17:00:00,10.0,10.0,2.0,132.0,6169.0,757.0,185320.0,-24.0,-14.0,-4.0,-27.0,-29.0,5.0
2020-06-19T17:00:00,3.0,5.0,1.0,125.0,6184.0,758.0,187144.0,-28.0,-12.0,-19.0,-33.0,-30.0,6.0
2020-06-20T17:00:00,0.0,4.0,1.0,122.0,6191.0,758.0,189601.0,-21.0,-8.0,44.0,-13.0,-13.0,-3.0
2020-06-21T17:00:00,9.0,4.0,1.0,123.0,6199.0,758.0,191577.0,-23.0,-63.0,63.0,1.0,-14.0,-6.0
2020-06-22T17:00:00,12.0,4.0,1.0,137.0,6197.0,758.0,192568.0,-19.0,-6.0,26.0,-23.0,-31.0,3.0
2020-06-23T17:00:00,1.0,3.0,1.0,136.0,6200.0,758.0,193629.0,-17.0,-9.0,46.0,-18.0,-31.0,2.0
2020-06-24T17:00:00,1.0,3.0,1.0,138.0,6647.0,697.0,195513.0,-18.0,-8.0,28.0,-20.0,-28.0,3.0
2020-06-25T17:00:00,3.0,4.0,1.0,134.0,6653.0,697.0,197785.0,-20.0,-6.0,12.0,-22.0,-30.0,4.0
2020-06-26T17:00:00,4.0,4.0,1.0,132.0,6659.0,697.0,199842.0,-21.0,-9.0,24.0,-25.0,-35.0,4.0
2020-06-27T17:00:00,3.0,6.0,1.0,131.0,6661.0,697.0,202079.0,-19.0,-6.0,62.0,-9.0,-16.0,-4.0
2020-06-28T17:00:00,4.0,5.0,1.0,133.0,6664.0,697.0,203510.0,-21.0,-61.0,70.0,4.0,-9.0,-7.0
2020-06-29T17:00:00,2.0,3.0,1.0,134.0,6667.0,697.0,203897.0,-14.0,0.0,32.0,-19.0,-29.0,3.0
2020-06-30T17:00:00,0.0,4.0,1.0,129.0,6671.0,697.0,205487.0,-13.0,-4.0,46.0,-18.0,-27.0,2.0
2020-07-01T17:00:00,4.0,4.0,1.0,126.0,6678.0,697.0,207420.0,-14.0,-3.0,24.0,-21.0,-28.0,3.0
2020-07-02T17:00:00,1.0,4.0,0.0,126.0,6680.0,697.0,209287.0,-15.0,-2.0,35.0,-19.0,-28.0,3.0
2020-07-03T17:00:00,6.0,5.0,0.0,124.0,6687.0,697.0,211144.0,-16.0,-2.0,24.0,-24.0,-28.0,3.0
2020-07-04T17:00:00,5.0,5.0,0.0,128.0,6688.0,697.0,213245.0,-10.0,2.0,86.0,-5.0,-13.0,-5.0
2020-07-05T17:00:00,2.0,5.0,0.0,122.0,6696.0,697.0,215122.0,-7.0,-31.0,106.0,12.0,-11.0,-9.0
2020-07-06T17:00:00,0.0,6.0,0.0,114.0,6703.0,697.0,215421.0,-9.0,6.0,72.0,-15.0,-30.0,2.0
2020-07-07T17:00:00,4.0,6.0,0.0,117.0,6704.0,697.0,216371.0,-2.0,7.0,105.0,-9.0,-29.0,1.0
2020-07-08T17:00:00,2.0,9.0,0.0,111.0,6709.0,697.0,217642.0,-3.0,4.0,90.0,-10.0,-27.0,0.0
2020-07-09T17:00:00,3.0,7.0,0.0,110.0,6715.0,697.0,219831.0,-6.0,4.0,89.0,-11.0,-28.0,1.0
2020-07-10T17:00:00,8.0,7.0,0.0,106.0,6727.0,697.0,221691.0,-8.0,3.0,76.0,-13.0,-29.0,1.0
2020-07-11T17:00:00,5.0,8.0,0.0,102.0,6735.0,697.0,223223.0,-12.0,10.0,31.0,-13.0,-14.0,1.0
2020-07-12T17:00:00,5.0,8.0,0.0,106.0,6736.0,697.0,225598.0,1.0,-22.0,120.0,22.0,-6.0,-9.0
2020-07-13T17:00:00,7.0,8.0,0.0,113.0,6736.0,697.0,225869.0,1.0,12.0,102.0,-7.0,-29.0,1.0
2020-07-14T17:00:00,1.0,8.0,0.0,113.0,6737.0,697.0,226902.0,3.0,13.0,113.0,-5.0,-28.0,2.0
2020-07-15T17:00:00,3.0,7.0,0.0,114.0,6740.0,697.0,228999.0,2.0,11.0,86.0,-8.0,-26.0,3.0
2020-07-16T17:00:00,1.0,7.0,0.0,111.0,6744.0,697.0,231371.0,1.0,10.0,95.0,-7.0,-27.0,2.0
2020-07-17T17:00:00,4.0,6.0,0.0,111.0,6749.0,697.0,233496.0,0.0,10.0,95.0,-8.0,-28.0,1.0
2020-07-18T17:00:00,4.0,6.0,0.0,114.0,6750.0,697.0,235782.0,3.0,12.0,136.0,15.0,-11.0,-5.0
2020-07-19T17:00:00,2.0,6.0,0.0,111.0,6755.0,697.0,237007.0,9.0,-6.0,140.0,32.0,-4.0,-8.0
2020-07-20T17:00:00,4.0,7.0,0.0,113.0,6756.0,697.0,237860.0,9.0,17.0,143.0,0.0,-28.0,0.0
2020-07-21T17:00:00,3.0,7.0,0.0,114.0,6758.0,697.0,238664.0,8.0,18.0,142.0,-2.0,-28.0,1.0
2020-07-22T17:00:00,20.0,8.0,0.0,129.0,6762.0,697.0,240584.0,8.0,15.0,124.0,-2.0,-26.0,2.0
2020-07-23T17:00:00,31.0,8.0,0.0,152.0,6770.0,697.0,242455.0,6.0,13.0,128.0,-3.0,-26.0,1.0
2020-07-24T17:00:00,17.0,8.0,0.0,162.0,6777.0,697.0,245303.0,1.0,20.0,64.0,-10.0,-28.0,4.0
2020-07-25T17:00:00,8.0,8.0,0.0,167.0,6780.0,697.0,247729.0,5.0,11.0,143.0,21.0,-10.0,-6.0
2020-07-26T17:00:00,11.0,8.0,0.0,177.0,6781.0,697.0,249853.0,9.0,-1.0,129.0,32.0,-1.0,-6.0
2020-07-27T17:00:00,3.0,8.0,0.0,180.0,6781.0,697.0,250351.0,12.0,20.0,150.0,2.0,-27.0,0.0
2020-07-28T17:00:00,2.0,8.0,0.0,171.0,6782.0,697.0,251194.0,9.0,17.0,164.0,2.0,-26.0,1.0
2020-07-29T17:00:00,9.0,6.0,1.0,177.0,6785.0,697.0,253610.0,12.0,19.0,150.0,3.0,-26.0,0.0
2020-07-30T17:00:00,9.0,6.0,1.0,186.0,6785.0,697.0,255213.0,6.0,15.0,132.0,0.0,-27.0,1.0
2020-07-31T17:00:00,17.0,6.0,1.0,195.0,6793.0,697.0,258384.0,4.0,14.0,124.0,-1.0,-27.0,0.0
2020-08-01T17:00:00,8.0,7.0,1.0,198.0,6797.0,697.0,260630.0,4.0,13.0,142.0,22.0,-11.0,-6.0
2020-08-02T17:00:00,7.0,8.0,0.0,198.0,6804.0,697.0,262598.0,7.0,5.0,103.0,28.0,-1.0,-4.0
2020-08-03T17:00:00,8.0,10.0,0.0,202.0,6806.0,697.0,263520.0,17.0,31.0,124.0,0.0,-28.0,4.0
2020-08-04T17:00:00,8.0,10.0,0.0,196.0,6820.0,697.0,264352.0,26.0,40.0,172.0,8.0,-28.0,3.0
2020-08-05T17:00:00,6.0,11.0,0.0,184.0,6837.0,697.0,266877.0,24.0,22.0,205.0,16.0,-28.0,0.0
2020-08-06T17:00:00,16.0,11.0,0.0,193.0,6844.0,697.0,269591.0,22.0,28.0,191.0,14.0,-28.0,0.0
2020-08-07T17:00:00,8.0,13.0,0.0,197.0,6846.0,697.0,271952.0,18.0,24.0,176.0,10.0,-27.0,0.0
2020-08-08T17:00:00,6.0,13.0,0.0,189.0,6860.0,697.0,274703.0,16.0,23.0,188.0,37.0,-10.0,-6.0
2020-08-09T17:00:00,9.0,14.0,0.0,192.0,6865.0,697.0,276821.0,29.0,24.0,193.0,56.0,0.0,-8.0
2020-08-10T17:00:00,2.0,15.0,0.0,192.0,6866.0,697.0,277619.0,42.0,50.0,283.0,26.0,-38.0,2.0
2020-08-11T17:00:00,3.0,11.0,0.0,192.0,6873.0,697.0,278729.0,48.0,52.0,339.0,31.0,-38.0,2.0
2020-08-12T17:00:00,4.0,8.0,1.0,189.0,6882.0,697.0,281824.0,45.0,48.0,297.0,29.0,-38.0,2.0
2020-08-13T17:00:00,5.0,8.0,2.0,175.0,6899.0,697.0,284839.0,44.0,54.0,291.0,33.0,-39.0,3.0
2020-08-14T17:00:00,6.0,9.0,2.0,175.0,6904.0,697.0,287279.0,34.0,67.0,210.0,20.0,-42.0,5.0
2020-08-15T17:00:00,9.0,8.0,2.0,176.0,6913.0,697.0,290142.0,12.0,-18.0,249.0,42.0,-31.0,-5.0
2020-08-16T17:00:00,9.0,8.0,2.0,178.0,6920.0,697.0,291657.0,37.0,39.0,197.0,67.0,1.0,-6.0
2020-08-17T17:00:00,3.0,9.0,2.0,175.0,6925.0,697.0,292361.0,51.0,66.0,,39.0,-38.0,4.0
2020-08-18T17:00:00,2.0,10.0,2.0,174.0,6927.0,697.0,293798.0,54.0,61.0,,38.0,-35.0,3.0
2020-08-19T17:00:00,9.0,10.0,2.0,154.0,6956.0,697.0,297289.0,51.0,48.0,,41.0,-35.0,1.0
2020-08-20T17:00:00,25.0,10.0,2.0,171.0,6964.0,697.0,300147.0,45.0,47.0,,39.0,-36.0,2.0
2020-08-21T17:00:00,9.0,11.0,2.0,169.0,6974.0,697.0,302182.0,31.0,37.0,260.0,25.0,-35.0,2.0
2020-08-22T17:00:00,28.0,11.0,2.0,173.0,6998.0,697.0,306538.0,18.0,23.0,185.0,42.0,-11.0,-3.0
2020-08-23T17:00:00,16.0,11.0,2.0,187.0,7000.0,697.0,308655.0,16.0,19.0,119.0,42.0,5.0,-2.0
2020-08-24T17:00:00,16.0,11.0,2.0,203.0,7000.0,697.0,309411.0,29.0,40.0,191.0,15.0,-27.0,2.0
2020-08-25T17:00:00,12.0,12.0,2.0,210.0,7004.0,697.0,310531.0,30.0,30.0,,21.0,-27.0,0.0
2020-08-26T17:00:00,12.0,12.0,2.0,211.0,7015.0,697.0,313860.0,28.0,31.0,221.0,21.0,-25.0,1.0
2020-08-27T17:00:00,24.0,12.0,2.0,232.0,7018.0,697.0,316109.0,22.0,24.0,201.0,14.0,-26.0,0.0
2020-08-28T17:00:00,24.0,14.0,2.0,247.0,7025.0,697.0,318780.0,10.0,25.0,119.0,1.0,-26.0,3.0
2020-08-29T17:00:00,23.0,11.0,3.0,260.0,7037.0,697.0,321572.0,-8.0,8.0,35.0,-4.0,-10.0,3.0
2020-08-30T17:00:00,16.0,11.0,3.0,263.0,7050.0,697.0,323598.0,-16.0,-14.0,26.0,8.0,2.0,3.0
2020-08-31T17:00:00,7.0,13.0,3.0,265.0,7053.0,697.0,324614.0,3.0,11.0,73.0,-8.0,-26.0,3.0
2020-09-01T17:00:00,16.0,12.0,3.0,278.0,7057.0,697.0,325928.0,7.0,10.0,118.0,-1.0,-24.0,1.0
2020-09-02T17:00:00,43.0,12.0,3.0,314.0,7064.0,697.0,327779.0,6.0,14.0,95.0,-1.0,-24.0,3.0
2020-09-03T17:00:00,95.0,11.0,3.0,402.0,7072.0,697.0,331118.0,5.0,8.0,115.0,0.0,-25.0,0.0
