,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-09T17:00:00,15.0,168.0,15.0,582.0,48.0,61.0,15698.0,-82.0,-38.0,-72.0,-77.0,-65.0,27.0
2020-04-10T17:00:00,27.0,168.0,14.0,604.0,50.0,65.0,16637.0,-81.0,-33.0,-73.0,-80.0,-65.0,28.0
2020-04-11T17:00:00,14.0,169.0,15.0,608.0,57.0,66.0,17493.0,-85.0,-43.0,-81.0,-82.0,-62.0,25.0
2020-04-12T17:00:00,8.0,165.0,14.0,616.0,62.0,66.0,18211.0,-95.0,-93.0,-88.0,-91.0,-63.0,23.0
2020-04-13T17:00:00,5.0,160.0,12.0,619.0,70.0,67.0,18596.0,-95.0,-95.0,-82.0,-92.0,-86.0,33.0
2020-04-14T17:00:00,28.0,161.0,12.0,643.0,72.0,68.0,19014.0,-82.0,-50.0,-72.0,-80.0,-64.0,25.0
2020-04-15T17:00:00,15.0,156.0,11.0,652.0,81.0,71.0,19662.0,-82.0,-45.0,-72.0,-78.0,-63.0,26.0
2020-04-16T17:00:00,38.0,157.0,9.0,681.0,90.0,72.0,20642.0,-80.0,-43.0,-71.0,-78.0,-62.0,26.0
2020-04-17T17:00:00,-18.0,154.0,7.0,658.0,99.0,73.0,21657.0,-80.0,-41.0,-70.0,-80.0,-62.0,27.0
2020-04-18T17:00:00,20.0,152.0,7.0,673.0,106.0,73.0,22794.0,-84.0,-48.0,-78.0,-80.0,-57.0,24.0
2020-04-19T17:00:00,24.0,142.0,6.0,696.0,116.0,75.0,23760.0,-94.0,-91.0,-83.0,-87.0,-55.0,21.0
2020-04-20T17:00:00,3.0,140.0,7.0,681.0,135.0,75.0,24373.0,-79.0,-49.0,-71.0,-80.0,-61.0,25.0
2020-04-21T17:00:00,9.0,133.0,7.0,679.0,152.0,76.0,25440.0,-80.0,-48.0,-70.0,-77.0,-61.0,25.0
2020-04-22T17:00:00,13.0,128.0,7.0,686.0,163.0,76.0,26560.0,-81.0,-50.0,-75.0,-78.0,-61.0,26.0
2020-04-23T17:00:00,9.0,129.0,7.0,687.0,170.0,76.0,27869.0,-80.0,-46.0,-76.0,-78.0,-62.0,26.0
2020-04-24T17:00:00,10.0,123.0,7.0,691.0,178.0,80.0,28764.0,-76.0,-29.0,-70.0,-78.0,-60.0,25.0
2020-04-25T17:00:00,9.0,125.0,7.0,679.0,197.0,80.0,29959.0,-94.0,-91.0,-83.0,-87.0,-72.0,28.0
2020-04-26T17:00:00,1.0,118.0,8.0,671.0,212.0,80.0,30853.0,-92.0,-80.0,-81.0,-86.0,-51.0,20.0
2020-04-27T17:00:00,7.0,114.0,6.0,662.0,231.0,83.0,31787.0,-73.0,-37.0,-62.0,-75.0,-56.0,22.0
2020-04-28T17:00:00,1.0,113.0,6.0,645.0,248.0,85.0,33755.0,-76.0,-42.0,-64.0,-74.0,-57.0,21.0
2020-04-29T17:00:00,5.0,107.0,6.0,640.0,263.0,86.0,34914.0,-77.0,-40.0,-68.0,-75.0,-57.0,23.0
2020-04-30T17:00:00,6.0,105.0,6.0,629.0,282.0,86.0,35903.0,-72.0,-28.0,-66.0,-73.0,-56.0,23.0
2020-05-01T17:00:00,4.0,105.0,3.0,619.0,299.0,86.0,37054.0,-91.0,-83.0,-73.0,-88.0,-78.0,32.0
2020-05-02T17:00:00,0.0,100.0,4.0,609.0,311.0,88.0,37928.0,-79.0,-38.0,-76.0,-78.0,-52.0,22.0
2020-05-03T17:00:00,2.0,95.0,4.0,603.0,324.0,88.0,38835.0,-89.0,-70.0,-75.0,-83.0,-42.0,18.0
2020-05-04T17:00:00,4.0,93.0,4.0,577.0,356.0,88.0,39438.0,-58.0,-27.0,-27.0,-60.0,-46.0,16.0
2020-05-05T17:00:00,1.0,92.0,4.0,554.0,381.0,88.0,40509.0,-60.0,-29.0,-27.0,-57.0,-47.0,16.0
2020-05-06T17:00:00,3.0,87.0,3.0,554.0,389.0,89.0,41828.0,-61.0,-28.0,-30.0,-58.0,-47.0,17.0
2020-05-07T17:00:00,3.0,81.0,2.0,550.0,403.0,89.0,42854.0,-59.0,-27.0,-33.0,-59.0,-47.0,17.0
2020-05-08T17:00:00,1.0,73.0,2.0,544.0,417.0,90.0,43980.0,-58.0,-25.0,-26.0,-60.0,-46.0,18.0
2020-05-09T17:00:00,3.0,68.0,2.0,542.0,427.0,90.0,45071.0,-62.0,-25.0,-37.0,-58.0,-41.0,15.0
2020-05-10T17:00:00,3.0,66.0,2.0,528.0,445.0,91.0,46111.0,-69.0,-53.0,-38.0,-67.0,-21.0,10.0
2020-05-11T17:00:00,2.0,64.0,1.0,503.0,473.0,93.0,47265.0,-54.0,-29.0,-23.0,-59.0,-43.0,15.0
2020-05-12T17:00:00,4.0,65.0,1.0,502.0,477.0,93.0,48420.0,-53.0,-25.0,-17.0,-55.0,-43.0,15.0
2020-05-13T17:00:00,2.0,64.0,1.0,486.0,496.0,93.0,49787.0,-56.0,-25.0,-30.0,-58.0,-43.0,16.0
2020-05-14T17:00:00,3.0,59.0,2.0,463.0,524.0,95.0,51050.0,-56.0,-24.0,-31.0,-59.0,-43.0,15.0
2020-05-15T17:00:00,1.0,56.0,2.0,447.0,544.0,95.0,52701.0,-55.0,-24.0,-26.0,-61.0,-42.0,16.0
2020-05-16T17:00:00,7.0,56.0,2.0,416.0,582.0,95.0,54091.0,-58.0,-24.0,-33.0,-57.0,-35.0,13.0
2020-05-17T17:00:00,0.0,56.0,2.0,364.0,634.0,95.0,55304.0,-63.0,-48.0,-14.0,-62.0,-17.0,9.0
2020-05-18T17:00:00,0.0,53.0,2.0,346.0,655.0,95.0,56167.0,-37.0,-16.0,-7.0,-52.0,-36.0,12.0
2020-05-19T17:00:00,2.0,50.0,2.0,330.0,676.0,95.0,57310.0,-39.0,-16.0,-16.0,-48.0,-38.0,12.0
2020-05-20T17:00:00,3.0,49.0,1.0,303.0,707.0,96.0,58468.0,-42.0,-15.0,-25.0,-52.0,-37.0,13.0
2020-05-21T17:00:00,0.0,47.0,1.0,278.0,734.0,96.0,59724.0,-41.0,-13.0,-28.0,-50.0,-38.0,14.0
2020-05-22T17:00:00,1.0,47.0,1.0,254.0,759.0,96.0,60847.0,-37.0,-12.0,-1.0,-49.0,-35.0,12.0
2020-05-23T17:00:00,0.0,43.0,1.0,244.0,773.0,96.0,61892.0,-39.0,-12.0,-4.0,-43.0,-27.0,8.0
2020-05-24T17:00:00,0.0,43.0,1.0,231.0,786.0,96.0,62952.0,-39.0,-27.0,18.0,-44.0,-7.0,4.0
2020-05-25T17:00:00,0.0,42.0,1.0,221.0,797.0,96.0,63508.0,-33.0,-16.0,2.0,-49.0,-34.0,10.0
2020-05-26T17:00:00,0.0,41.0,1.0,196.0,823.0,96.0,64514.0,-35.0,-14.0,-5.0,-45.0,-35.0,10.0
2020-05-27T17:00:00,1.0,35.0,1.0,154.0,872.0,96.0,65631.0,-35.0,-8.0,-12.0,-47.0,-34.0,11.0
2020-05-28T17:00:00,0.0,31.0,1.0,138.0,892.0,96.0,66956.0,-33.0,-6.0,-6.0,-46.0,-33.0,11.0
2020-05-29T17:00:00,0.0,25.0,1.0,133.0,902.0,97.0,68131.0,-34.0,-8.0,-4.0,-45.0,-33.0,11.0
2020-05-30T17:00:00,0.0,23.0,1.0,127.0,910.0,97.0,69334.0,-36.0,-9.0,-14.0,-43.0,-23.0,8.0
2020-05-31T17:00:00,0.0,22.0,1.0,121.0,917.0,97.0,70274.0,-36.0,-20.0,6.0,-47.0,-2.0,5.0
2020-06-01T17:00:00,0.0,20.0,1.0,114.0,926.0,97.0,70892.0,-22.0,3.0,3.0,-47.0,-34.0,9.0
2020-06-02T17:00:00,0.0,20.0,1.0,91.0,949.0,97.0,71617.0,-33.0,-42.0,80.0,-46.0,-61.0,12.0
2020-06-03T17:00:00,0.0,20.0,0.0,90.0,951.0,97.0,72237.0,-27.0,0.0,3.0,-26.0,-31.0,8.0
2020-06-04T17:00:00,0.0,19.0,0.0,83.0,959.0,97.0,73072.0,-26.0,-1.0,11.0,-27.0,-31.0,8.0
2020-06-05T17:00:00,1.0,18.0,0.0,79.0,965.0,97.0,74186.0,-37.0,-12.0,-36.0,-39.0,-34.0,12.0
2020-06-06T17:00:00,0.0,18.0,0.0,73.0,971.0,97.0,75290.0,-25.0,-3.0,-1.0,-24.0,-23.0,7.0
2020-06-07T17:00:00,0.0,18.0,0.0,73.0,971.0,97.0,76142.0,-19.0,-13.0,45.0,-15.0,2.0,1.0
2020-06-08T17:00:00,0.0,18.0,0.0,59.0,985.0,97.0,76501.0,-20.0,-9.0,22.0,-31.0,-30.0,7.0
2020-06-09T17:00:00,0.0,18.0,0.0,50.0,994.0,97.0,77216.0,-20.0,-8.0,22.0,-26.0,-30.0,7.0
2020-06-10T17:00:00,0.0,18.0,0.0,36.0,1008.0,97.0,78174.0,-19.0,-3.0,18.0,-27.0,-30.0,7.0
2020-06-11T17:00:00,2.0,16.0,1.0,35.0,1012.0,97.0,79025.0,-18.0,-1.0,20.0,-25.0,-30.0,7.0
2020-06-12T17:00:00,0.0,16.0,1.0,30.0,1017.0,97.0,80063.0,-16.0,-2.0,38.0,-26.0,-29.0,6.0
2020-06-13T17:00:00,1.0,15.0,1.0,29.0,1020.0,97.0,81255.0,-17.0,-6.0,30.0,-11.0,-18.0,3.0
2020-06-14T17:00:00,0.0,15.0,1.0,28.0,1021.0,97.0,81981.0,-16.0,-10.0,58.0,-5.0,4.0,-2.0
2020-06-15T17:00:00,0.0,17.0,1.0,19.0,1028.0,97.0,82392.0,-14.0,-5.0,33.0,-20.0,-27.0,5.0
2020-06-16T17:00:00,0.0,18.0,0.0,18.0,1029.0,97.0,83281.0,-13.0,-3.0,35.0,-19.0,-28.0,6.0
2020-06-17T17:00:00,0.0,18.0,0.0,15.0,1032.0,97.0,84265.0,-15.0,-3.0,31.0,-20.0,-27.0,6.0
2020-06-18T17:00:00,3.0,18.0,0.0,17.0,1033.0,97.0,85222.0,-13.0,-2.0,37.0,-18.0,-27.0,5.0
2020-06-19T17:00:00,0.0,18.0,0.0,16.0,1034.0,97.0,86273.0,-12.0,-4.0,48.0,-16.0,-27.0,5.0
2020-06-20T17:00:00,3.0,18.0,0.0,12.0,1040.0,97.0,87292.0,-13.0,-5.0,38.0,-2.0,-17.0,2.0
2020-06-21T17:00:00,6.0,17.0,0.0,19.0,1040.0,97.0,87935.0,-13.0,-6.0,46.0,-2.0,6.0,-1.0
2020-06-22T17:00:00,1.0,15.0,0.0,18.0,1044.0,97.0,88372.0,-11.0,-4.0,35.0,-16.0,-27.0,6.0
2020-06-23T17:00:00,1.0,9.0,0.0,19.0,1050.0,97.0,89226.0,-7.0,-2.0,52.0,-12.0,-27.0,5.0
2020-06-24T17:00:00,0.0,9.0,0.0,19.0,1050.0,97.0,90262.0,-8.0,-1.0,56.0,-13.0,-26.0,4.0
2020-06-25T17:00:00,0.0,10.0,0.0,18.0,1050.0,97.0,91283.0,-7.0,1.0,60.0,-7.0,-25.0,4.0
2020-06-26T17:00:00,3.0,9.0,0.0,21.0,1051.0,97.0,92448.0,-6.0,2.0,78.0,-3.0,-26.0,4.0
2020-06-27T17:00:00,1.0,9.0,0.0,22.0,1051.0,97.0,93372.0,-5.0,1.0,80.0,18.0,-18.0,-1.0
2020-06-28T17:00:00,1.0,4.0,0.0,22.0,1057.0,97.0,93852.0,-3.0,0.0,107.0,24.0,6.0,-6.0
2020-06-29T17:00:00,0.0,4.0,0.0,22.0,1057.0,97.0,94170.0,3.0,4.0,109.0,-2.0,-25.0,2.0
2020-06-30T17:00:00,1.0,4.0,0.0,23.0,1057.0,97.0,95094.0,0.0,3.0,87.0,0.0,-25.0,2.0
2020-07-01T17:00:00,0.0,4.0,0.0,22.0,1058.0,97.0,95926.0,0.0,7.0,91.0,4.0,-25.0,2.0
2020-07-02T17:00:00,0.0,4.0,0.0,21.0,1059.0,97.0,96914.0,1.0,8.0,90.0,3.0,-25.0,2.0
2020-07-03T17:00:00,1.0,4.0,0.0,21.0,1060.0,97.0,97852.0,2.0,8.0,107.0,7.0,-25.0,2.0
2020-07-04T17:00:00,1.0,3.0,0.0,23.0,1060.0,97.0,98936.0,-7.0,3.0,64.0,22.0,-19.0,0.0
2020-07-05T17:00:00,0.0,3.0,0.0,23.0,1060.0,97.0,99467.0,5.0,25.0,90.0,25.0,8.0,-2.0
2020-07-06T17:00:00,0.0,4.0,0.0,22.0,1060.0,97.0,99705.0,7.0,12.0,112.0,3.0,-26.0,3.0
2020-07-07T17:00:00,1.0,4.0,0.0,23.0,1060.0,97.0,100737.0,9.0,7.0,133.0,8.0,-25.0,1.0
2020-07-08T17:00:00,1.0,4.0,0.0,24.0,1060.0,97.0,101642.0,6.0,8.0,129.0,7.0,-23.0,1.0
2020-07-09T17:00:00,0.0,4.0,0.0,24.0,1060.0,97.0,102585.0,6.0,13.0,125.0,9.0,-24.0,1.0
2020-07-10T17:00:00,1.0,4.0,0.0,23.0,1062.0,97.0,103582.0,8.0,10.0,143.0,13.0,-24.0,1.0
2020-07-11T17:00:00,2.0,4.0,0.0,25.0,1062.0,97.0,104475.0,5.0,6.0,124.0,43.0,-15.0,-2.0
2020-07-12T17:00:00,28.0,4.0,0.0,53.0,1062.0,97.0,105034.0,9.0,12.0,151.0,52.0,10.0,-8.0
2020-07-13T17:00:00,0.0,4.0,0.0,53.0,1062.0,97.0,105315.0,15.0,15.0,169.0,15.0,-22.0,0.0
2020-07-14T17:00:00,0.0,5.0,0.0,52.0,1062.0,97.0,106176.0,15.0,13.0,165.0,16.0,-24.0,1.0
2020-07-15T17:00:00,2.0,5.0,0.0,54.0,1062.0,97.0,106955.0,10.0,13.0,144.0,13.0,-23.0,1.0
2020-07-16T17:00:00,8.0,5.0,0.0,60.0,1064.0,97.0,107852.0,15.0,14.0,153.0,16.0,-24.0,1.0
2020-07-17T17:00:00,5.0,6.0,0.0,63.0,1065.0,97.0,108711.0,14.0,13.0,165.0,19.0,-23.0,1.0
2020-07-18T17:00:00,7.0,5.0,0.0,70.0,1066.0,97.0,109655.0,12.0,15.0,126.0,50.0,-14.0,0.0
2020-07-19T17:00:00,1.0,4.0,0.0,68.0,1070.0,97.0,110485.0,17.0,20.0,171.0,62.0,15.0,-7.0
2020-07-20T17:00:00,0.0,3.0,0.0,68.0,1071.0,97.0,110657.0,23.0,16.0,218.0,28.0,-21.0,0.0
2020-07-21T17:00:00,0.0,3.0,0.0,68.0,1071.0,97.0,111600.0,22.0,14.0,219.0,25.0,-23.0,0.0
2020-07-22T17:00:00,4.0,3.0,0.0,72.0,1071.0,97.0,112649.0,19.0,17.0,198.0,23.0,-21.0,0.0
2020-07-23T17:00:00,2.0,3.0,0.0,74.0,1071.0,97.0,113791.0,20.0,19.0,188.0,27.0,-21.0,0.0
2020-07-24T17:00:00,1.0,3.0,0.0,75.0,1071.0,97.0,114770.0,20.0,18.0,212.0,27.0,-21.0,0.0
2020-07-25T17:00:00,1.0,3.0,0.0,76.0,1071.0,97.0,115719.0,16.0,13.0,177.0,71.0,-13.0,-3.0
2020-07-26T17:00:00,0.0,3.0,0.0,76.0,1071.0,97.0,116590.0,26.0,25.0,213.0,77.0,18.0,-9.0
2020-07-27T17:00:00,0.0,3.0,0.0,75.0,1072.0,97.0,116790.0,32.0,23.0,261.0,35.0,-22.0,-1.0
2020-07-28T17:00:00,5.0,3.0,0.0,80.0,1072.0,97.0,117706.0,30.0,23.0,249.0,35.0,-22.0,-1.0
2020-07-29T17:00:00,3.0,3.0,0.0,83.0,1072.0,97.0,118592.0,28.0,23.0,240.0,38.0,-22.0,-1.0
2020-07-30T17:00:00,7.0,3.0,1.0,89.0,1072.0,97.0,119710.0,28.0,20.0,220.0,36.0,-23.0,-1.0
2020-07-31T17:00:00,4.0,3.0,1.0,93.0,1072.0,97.0,120668.0,28.0,20.0,234.0,45.0,-23.0,-1.0
2020-08-01T17:00:00,3.0,4.0,1.0,92.0,1075.0,97.0,121803.0,24.0,21.0,196.0,105.0,-14.0,-4.0
2020-08-02T17:00:00,1.0,5.0,1.0,92.0,1075.0,97.0,122362.0,38.0,35.0,261.0,107.0,17.0,-10.0
2020-08-03T17:00:00,0.0,5.0,1.0,92.0,1075.0,97.0,122601.0,53.0,36.0,348.0,67.0,-23.0,-2.0
2020-08-04T17:00:00,2.0,6.0,1.0,92.0,1076.0,97.0,123468.0,51.0,39.0,313.0,62.0,-26.0,0.0
2020-08-05T17:00:00,2.0,6.0,1.0,94.0,1076.0,97.0,124526.0,50.0,46.0,288.0,58.0,-26.0,1.0
2020-08-06T17:00:00,2.0,7.0,1.0,83.0,1088.0,97.0,125393.0,53.0,47.0,293.0,62.0,-25.0,1.0
2020-08-07T17:00:00,7.0,7.0,1.0,89.0,1089.0,97.0,126434.0,50.0,44.0,297.0,77.0,-26.0,1.0
2020-08-08T17:00:00,4.0,9.0,1.0,91.0,1089.0,97.0,127309.0,47.0,40.0,259.0,166.0,-14.0,-1.0
2020-08-09T17:00:00,0.0,9.0,1.0,90.0,1090.0,97.0,127863.0,72.0,62.0,369.0,188.0,24.0,-8.0
2020-08-10T17:00:00,2.0,8.0,1.0,92.0,1091.0,97.0,128190.0,94.0,63.0,586.0,123.0,-28.0,-2.0
2020-08-11T17:00:00,11.0,8.0,1.0,103.0,1091.0,97.0,129136.0,92.0,60.0,,106.0,-31.0,-2.0
2020-08-12T17:00:00,4.0,8.0,1.0,101.0,1097.0,97.0,130228.0,89.0,60.0,547.0,99.0,-30.0,-1.0
2020-08-13T17:00:00,12.0,8.0,1.0,110.0,1100.0,97.0,131392.0,92.0,69.0,516.0,109.0,-32.0,-1.0
2020-08-14T17:00:00,19.0,7.0,1.0,125.0,1105.0,97.0,132577.0,85.0,88.0,524.0,101.0,-37.0,0.0
2020-08-15T17:00:00,10.0,8.0,1.0,134.0,1105.0,97.0,134064.0,22.0,-28.0,375.0,114.0,-41.0,-6.0
2020-08-16T17:00:00,3.0,9.0,1.0,136.0,1105.0,97.0,135740.0,87.0,77.0,433.0,199.0,22.0,-9.0
2020-08-17T17:00:00,4.0,8.0,1.0,140.0,1106.0,97.0,136604.0,105.0,71.0,,133.0,-36.0,0.0
2020-08-18T17:00:00,5.0,10.0,1.0,143.0,1106.0,97.0,138078.0,98.0,63.0,,110.0,-33.0,0.0
2020-08-19T17:00:00,10.0,10.0,1.0,139.0,1120.0,97.0,139594.0,88.0,61.0,,98.0,-33.0,0.0
2020-08-20T17:00:00,10.0,11.0,1.0,139.0,1129.0,97.0,141046.0,82.0,57.0,,99.0,-32.0,0.0
2020-08-21T17:00:00,2.0,11.0,1.0,141.0,1129.0,97.0,142386.0,68.0,49.0,,91.0,-33.0,1.0
2020-08-22T17:00:00,11.0,11.0,1.0,146.0,1135.0,97.0,143728.0,46.0,30.0,,138.0,-13.0,-3.0
2020-08-23T17:00:00,8.0,11.0,1.0,154.0,1135.0,97.0,144912.0,55.0,47.0,,145.0,30.0,-9.0
2020-08-24T17:00:00,2.0,13.0,1.0,153.0,1136.0,97.0,146186.0,66.0,41.0,,76.0,-23.0,0.0
2020-08-25T17:00:00,8.0,14.0,1.0,155.0,1141.0,97.0,147644.0,59.0,35.0,,58.0,-24.0,0.0
2020-08-26T17:00:00,8.0,14.0,0.0,159.0,1146.0,97.0,148868.0,49.0,33.0,,50.0,-22.0,1.0
2020-08-27T17:00:00,6.0,14.0,0.0,165.0,1146.0,97.0,150472.0,45.0,33.0,,51.0,-21.0,0.0
2020-08-28T17:00:00,10.0,14.0,0.0,175.0,1146.0,97.0,152010.0,37.0,24.0,,46.0,-22.0,1.0
2020-08-29T17:00:00,11.0,17.0,0.0,181.0,1148.0,97.0,153540.0,20.0,10.0,198.0,71.0,-8.0,-3.0
2020-08-30T17:00:00,34.0,17.0,0.0,215.0,1148.0,97.0,154919.0,22.0,15.0,202.0,80.0,32.0,-9.0
2020-08-31T17:00:00,14.0,21.0,0.0,224.0,1149.0,97.0,155845.0,24.0,13.0,,26.0,-19.0,0.0
2020-09-01T17:00:00,22.0,22.0,0.0,244.0,1150.0,97.0,157402.0,23.0,18.0,,15.0,-20.0,1.0
2020-09-02T17:00:00,32.0,21.0,0.0,269.0,1158.0,97.0,159174.0,16.0,16.0,,8.0,-21.0,2.0
2020-09-03T17:00:00,13.0,20.0,1.0,273.0,1167.0,97.0,160804.0,16.0,16.0,,8.0,-20.0,2.0
2020-09-04T17:00:00,19.0,19.0,1.0,293.0,1167.0,97.0,162488.0,12.0,9.0,,7.0,-20.0,2.0
2020-09-05T17:00:00,19.0,20.0,0.0,305.0,1173.0,98.0,164442.0,6.0,1.0,122.0,35.0,-8.0,-2.0
2020-09-06T17:00:00,27.0,25.0,0.0,324.0,1176.0,98.0,165950.0,8.0,3.0,146.0,39.0,29.0,-7.0
2020-09-07T17:00:00,17.0,29.0,1.0,325.0,1187.0,98.0,166570.0,12.0,9.0,,5.0,-21.0,2.0
