,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-11T17:00:00,10.0,16.0,5.0,89.0,10.0,6.0,2073.0,-48.0,-6.0,-24.0,-48.0,-27.0,17.0
2020-03-12T17:00:00,41.0,23.0,10.0,115.0,11.0,8.0,2604.0,-71.0,-13.0,-57.0,-60.0,-37.0,22.0
2020-03-13T17:00:00,90.0,59.0,8.0,169.0,11.0,10.0,3149.0,-76.0,-18.0,-69.0,-67.0,-45.0,27.0
2020-03-14T17:00:00,44.0,67.0,11.0,193.0,17.0,13.0,3376.0,-85.0,-38.0,-77.0,-72.0,-56.0,26.0
2020-03-15T17:00:00,46.0,98.0,12.0,206.0,17.0,14.0,3407.0,-90.0,-55.0,-77.0,-75.0,-48.0,22.0
2020-03-16T17:00:00,39.0,96.0,19.0,231.0,18.0,22.0,4851.0,-76.0,-31.0,-58.0,-68.0,-51.0,26.0
2020-03-17T17:00:00,8.0,104.0,21.0,222.0,17.0,30.0,4958.0,-77.0,-34.0,-59.0,-69.0,-54.0,28.0
2020-03-18T17:00:00,68.0,128.0,27.0,261.0,15.0,31.0,4958.0,-79.0,-37.0,-66.0,-71.0,-54.0,29.0
2020-03-19T17:00:00,137.0,134.0,29.0,359.0,41.0,36.0,4052.0,-79.0,-36.0,-69.0,-72.0,-56.0,30.0
2020-03-20T17:00:00,57.0,143.0,32.0,380.0,63.0,38.0,4964.0,-80.0,-30.0,-78.0,-73.0,-57.0,32.0
2020-03-21T17:00:00,134.0,152.0,37.0,477.0,82.0,42.0,5955.0,-87.0,-45.0,-84.0,-76.0,-59.0,27.0
2020-03-22T17:00:00,84.0,163.0,47.0,528.0,89.0,47.0,6761.0,-96.0,-95.0,-92.0,-84.0,-57.0,24.0
2020-03-23T17:00:00,56.0,185.0,41.0,545.0,105.0,54.0,7424.0,-80.0,-39.0,-76.0,-75.0,-62.0,31.0
2020-03-24T17:00:00,62.0,195.0,49.0,604.0,80.0,64.0,8526.0,-81.0,-41.0,-77.0,-74.0,-63.0,32.0
2020-03-25T17:00:00,147.0,200.0,52.0,659.0,158.0,70.0,9494.0,-83.0,-45.0,-81.0,-77.0,-64.0,34.0
2020-03-26T17:00:00,84.0,212.0,54.0,688.0,197.0,72.0,10721.0,-85.0,-46.0,-83.0,-79.0,-69.0,36.0
2020-03-27T17:00:00,94.0,222.0,57.0,748.0,214.0,76.0,11841.0,-83.0,-37.0,-82.0,-77.0,-68.0,37.0
2020-03-28T17:00:00,119.0,223.0,59.0,838.0,229.0,87.0,12723.0,-87.0,-47.0,-84.0,-77.0,-63.0,28.0
2020-03-29T17:00:00,44.0,236.0,60.0,845.0,241.0,98.0,13397.0,-95.0,-94.0,-90.0,-83.0,-59.0,24.0
2020-03-30T17:00:00,21.0,229.0,60.0,820.0,285.0,107.0,14003.0,-82.0,-44.0,-78.0,-77.0,-66.0,33.0
2020-03-31T17:00:00,92.0,215.0,60.0,885.0,320.0,113.0,14899.0,-89.0,-37.0,-74.0,-73.0,-66.0,33.0
2020-04-01T17:00:00,92.0,206.0,60.0,940.0,357.0,122.0,15987.0,-90.0,-36.0,-75.0,-73.0,-66.0,34.0
2020-04-02T17:00:00,114.0,199.0,60.0,1035.0,376.0,129.0,17121.0,-89.0,-35.0,-77.0,-74.0,-66.0,34.0
2020-04-03T17:00:00,80.0,201.0,61.0,1062.0,419.0,136.0,19985.0,-85.0,-29.0,-78.0,-75.0,-66.0,36.0
2020-04-04T17:00:00,107.0,183.0,50.0,1103.0,505.0,145.0,21126.0,-88.0,-42.0,-83.0,-75.0,-60.0,27.0
2020-04-05T17:00:00,62.0,185.0,50.0,1128.0,531.0,154.0,21652.0,-95.0,-94.0,-91.0,-83.0,-58.0,24.0
2020-04-06T17:00:00,55.0,189.0,46.0,1161.0,549.0,158.0,22272.0,-82.0,-35.0,-73.0,-73.0,-62.0,31.0
2020-04-07T17:00:00,50.0,185.0,44.0,1150.0,610.0,164.0,23536.0,-81.0,-32.0,-72.0,-72.0,-63.0,32.0
2020-04-08T17:00:00,65.0,162.0,41.0,1212.0,634.0,169.0,24798.0,-82.0,-32.0,-76.0,-73.0,-62.0,32.0
2020-04-09T17:00:00,81.0,167.0,37.0,1186.0,738.0,171.0,26205.0,-81.0,-25.0,-76.0,-72.0,-63.0,32.0
2020-04-10T17:00:00,50.0,167.0,33.0,1198.0,772.0,179.0,28097.0,-80.0,-16.0,-77.0,-72.0,-64.0,34.0
2020-04-11T17:00:00,44.0,172.0,28.0,1182.0,826.0,185.0,29685.0,-86.0,-36.0,-82.0,-74.0,-59.0,27.0
2020-04-12T17:00:00,38.0,160.0,28.0,1138.0,910.0,195.0,29988.0,-96.0,-95.0,-91.0,-85.0,-59.0,25.0
2020-04-13T17:00:00,51.0,159.0,30.0,1118.0,973.0,202.0,30941.0,-96.0,-96.0,-85.0,-89.0,-90.0,42.0
2020-04-14T17:00:00,38.0,166.0,28.0,705.0,1415.0,206.0,31764.0,-81.0,-36.0,-73.0,-71.0,-60.0,30.0
2020-04-15T17:00:00,24.0,163.0,24.0,1207.0,938.0,212.0,33800.0,-80.0,-31.0,-71.0,-70.0,-58.0,30.0
2020-04-16T17:00:00,72.0,159.0,26.0,1145.0,1069.0,217.0,35766.0,-79.0,-30.0,-73.0,-70.0,-57.0,30.0
2020-04-17T17:00:00,59.0,148.0,23.0,1257.0,1027.0,220.0,40030.0,-79.0,-25.0,-72.0,-69.0,-57.0,32.0
2020-04-18T17:00:00,56.0,141.0,27.0,1235.0,1106.0,222.0,43293.0,-83.0,-40.0,-77.0,-69.0,-54.0,25.0
2020-04-19T17:00:00,14.0,140.0,25.0,1172.0,1183.0,225.0,44622.0,-94.0,-93.0,-83.0,-77.0,-52.0,23.0
2020-04-20T17:00:00,30.0,140.0,22.0,1028.0,1346.0,239.0,45161.0,-78.0,-42.0,-70.0,-70.0,-54.0,28.0
2020-04-21T17:00:00,17.0,139.0,21.0,1162.0,1229.0,241.0,48500.0,-77.0,-38.0,-66.0,-67.0,-54.0,28.0
2020-04-22T17:00:00,25.0,134.0,20.0,1154.0,1263.0,246.0,50869.0,-78.0,-37.0,-67.0,-67.0,-53.0,28.0
2020-04-23T17:00:00,41.0,138.0,18.0,979.0,1467.0,256.0,52918.0,-77.0,-31.0,-67.0,-67.0,-53.0,28.0
2020-04-24T17:00:00,24.0,136.0,16.0,1168.0,1304.0,258.0,55502.0,-74.0,-12.0,-67.0,-65.0,-54.0,29.0
2020-04-25T17:00:00,21.0,122.0,15.0,947.0,1556.0,263.0,58375.0,-93.0,-93.0,-76.0,-78.0,-70.0,28.0
2020-04-26T17:00:00,14.0,129.0,13.0,1106.0,1405.0,264.0,59681.0,-92.0,-91.0,-79.0,-74.0,-49.0,22.0
2020-04-27T17:00:00,60.0,130.0,13.0,1115.0,1448.0,271.0,60940.0,-69.0,-22.0,-38.0,-60.0,-50.0,24.0
2020-04-28T17:00:00,18.0,136.0,13.0,1090.0,1478.0,278.0,64151.0,-72.0,-28.0,-50.0,-60.0,-51.0,25.0
2020-04-29T17:00:00,15.0,134.0,12.0,1081.0,1498.0,285.0,66769.0,-74.0,-29.0,-59.0,-64.0,-50.0,27.0
2020-04-30T17:00:00,15.0,109.0,11.0,1050.0,1566.0,289.0,67930.0,-68.0,-10.0,-46.0,-59.0,-50.0,25.0
2020-05-01T17:00:00,16.0,131.0,6.0,978.0,1632.0,294.0,71013.0,-90.0,-91.0,-48.0,-76.0,-85.0,41.0
2020-05-02T17:00:00,18.0,131.0,5.0,973.0,1655.0,295.0,73855.0,-75.0,-27.0,-56.0,-61.0,-50.0,22.0
2020-05-03T17:00:00,13.0,131.0,6.0,950.0,1688.0,297.0,74990.0,-85.0,-85.0,-45.0,-55.0,-40.0,19.0
2020-05-04T17:00:00,4.0,130.0,4.0,916.0,1727.0,299.0,75421.0,-56.0,-19.0,-8.0,-46.0,-39.0,17.0
2020-05-05T17:00:00,9.0,120.0,4.0,860.0,1798.0,303.0,78510.0,-59.0,-21.0,-18.0,-47.0,-40.0,19.0
2020-05-06T17:00:00,9.0,115.0,3.0,844.0,1826.0,306.0,79429.0,-60.0,-23.0,-24.0,-49.0,-39.0,19.0
2020-05-07T17:00:00,13.0,109.0,2.0,816.0,1872.0,308.0,82012.0,-59.0,-23.0,-11.0,-47.0,-39.0,19.0
2020-05-08T17:00:00,9.0,105.0,2.0,804.0,1897.0,308.0,82902.0,-59.0,-16.0,-17.0,-47.0,-40.0,20.0
2020-05-09T17:00:00,8.0,101.0,3.0,765.0,1947.0,308.0,88384.0,-61.0,-20.0,-2.0,-39.0,-37.0,14.0
2020-05-10T17:00:00,6.0,98.0,3.0,750.0,1969.0,310.0,89449.0,-75.0,-85.0,-22.0,-41.0,-24.0,12.0
2020-05-11T17:00:00,8.0,96.0,3.0,731.0,1996.0,312.0,90860.0,-61.0,-29.0,-45.0,-56.0,-38.0,20.0
2020-05-12T17:00:00,10.0,96.0,2.0,703.0,2034.0,313.0,93051.0,-59.0,-23.0,-46.0,-53.0,-38.0,20.0
2020-05-13T17:00:00,8.0,92.0,2.0,685.0,2061.0,316.0,94600.0,-58.0,-20.0,-29.0,-47.0,-36.0,19.0
2020-05-14T17:00:00,5.0,149.0,2.0,619.0,2074.0,317.0,97000.0,-56.0,-19.0,-14.0,-45.0,-36.0,17.0
2020-05-15T17:00:00,14.0,80.0,3.0,658.0,2116.0,318.0,100400.0,-60.0,-18.0,-47.0,-52.0,-38.0,21.0
2020-05-16T17:00:00,8.0,79.0,3.0,598.0,2184.0,319.0,101694.0,-60.0,-17.0,-18.0,-41.0,-32.0,15.0
2020-05-17T17:00:00,8.0,80.0,3.0,571.0,2218.0,319.0,104056.0,-71.0,-84.0,-1.0,-38.0,-19.0,12.0
2020-05-18T17:00:00,7.0,81.0,3.0,537.0,2257.0,320.0,104874.0,-31.0,-15.0,13.0,-37.0,-31.0,13.0
2020-05-19T17:00:00,5.0,76.0,2.0,522.0,2283.0,320.0,105656.0,-38.0,-16.0,-28.0,-42.0,-32.0,15.0
2020-05-20T17:00:00,6.0,76.0,2.0,518.0,2291.0,322.0,108671.0,-33.0,-12.0,-2.0,-38.0,-31.0,14.0
2020-05-21T17:00:00,6.0,72.0,2.0,504.0,2314.0,323.0,111541.0,-32.0,-11.0,11.0,-36.0,-31.0,13.0
2020-05-22T17:00:00,12.0,68.0,2.0,415.0,2417.0,325.0,114062.0,-33.0,-8.0,7.0,-37.0,-32.0,14.0
2020-05-23T17:00:00,6.0,63.0,1.0,395.0,2447.0,327.0,116689.0,-34.0,-10.0,27.0,-27.0,-22.0,7.0
2020-05-24T17:00:00,3.0,62.0,1.0,349.0,2495.0,329.0,118852.0,-42.0,-50.0,32.0,-22.0,-6.0,5.0
2020-05-25T17:00:00,4.0,62.0,1.0,323.0,2525.0,329.0,120123.0,-29.0,-16.0,18.0,-36.0,-31.0,11.0
2020-05-26T17:00:00,11.0,59.0,1.0,315.0,2547.0,329.0,121412.0,-28.0,-12.0,14.0,-34.0,-29.0,12.0
2020-05-27T17:00:00,4.0,51.0,1.0,304.0,2568.0,331.0,123063.0,-28.0,-11.0,20.0,-35.0,-29.0,11.0
2020-05-28T17:00:00,7.0,51.0,1.0,284.0,2593.0,333.0,126015.0,-31.0,-11.0,-8.0,-38.0,-30.0,13.0
2020-05-29T17:00:00,5.0,45.0,2.0,276.0,2611.0,333.0,130838.0,-29.0,-8.0,14.0,-35.0,-30.0,12.0
2020-05-30T17:00:00,4.0,45.0,1.0,259.0,2633.0,333.0,131976.0,-30.0,-9.0,30.0,-25.0,-19.0,6.0
2020-05-31T17:00:00,2.0,41.0,1.0,236.0,2662.0,333.0,134378.0,-35.0,-37.0,32.0,-22.0,0.0,5.0
2020-06-01T17:00:00,1.0,40.0,2.0,224.0,2673.0,335.0,135431.0,-10.0,8.0,93.0,-29.0,-45.0,10.0
2020-06-02T17:00:00,2.0,40.0,2.0,202.0,2696.0,336.0,136524.0,-36.0,-53.0,159.0,-39.0,-75.0,18.0
2020-06-03T17:00:00,0.0,39.0,2.0,192.0,2707.0,336.0,138250.0,-25.0,-2.0,18.0,-30.0,-28.0,9.0
2020-06-04T17:00:00,3.0,34.0,2.0,177.0,2730.0,336.0,138942.0,-33.0,-11.0,-41.0,-42.0,-30.0,13.0
2020-06-05T17:00:00,1.0,25.0,2.0,153.0,2762.0,338.0,142246.0,-24.0,-7.0,-10.0,-35.0,-29.0,12.0
2020-06-06T17:00:00,3.0,24.0,2.0,135.0,2784.0,338.0,146338.0,-21.0,-10.0,46.0,-22.0,-18.0,5.0
2020-06-07T17:00:00,0.0,22.0,4.0,125.0,2793.0,339.0,147673.0,-37.0,-34.0,-15.0,-35.0,-4.0,7.0
2020-06-08T17:00:00,1.0,22.0,3.0,119.0,2800.0,340.0,148030.0,-27.0,-19.0,-27.0,-42.0,-29.0,12.0
2020-06-09T17:00:00,0.0,21.0,2.0,105.0,2816.0,340.0,148889.0,-17.0,-9.0,16.0,-31.0,-27.0,9.0
2020-06-10T17:00:00,2.0,25.0,1.0,87.0,2832.0,341.0,152866.0,-22.0,-12.0,-5.0,-36.0,-27.0,10.0
2020-06-11T17:00:00,1.0,22.0,0.0,90.0,2833.0,342.0,153763.0,-16.0,-5.0,13.0,-32.0,-27.0,9.0
2020-06-12T17:00:00,3.0,18.0,0.0,90.0,2840.0,342.0,157909.0,-16.0,-7.0,52.0,-26.0,-28.0,7.0
2020-06-13T17:00:00,6.0,15.0,0.0,90.0,2848.0,343.0,158870.0,-19.0,-13.0,95.0,-17.0,-16.0,0.0
2020-06-14T17:00:00,0.0,15.0,1.0,87.0,2850.0,343.0,160824.0,-25.0,-23.0,22.0,-23.0,3.0,2.0
2020-06-15T17:00:00,0.0,15.0,1.0,83.0,2854.0,343.0,161945.0,-19.0,-12.0,-4.0,-35.0,-27.0,9.0
2020-06-16T17:00:00,1.0,14.0,0.0,85.0,2855.0,343.0,162440.0,-12.0,-8.0,37.0,-23.0,-25.0,7.0
2020-06-17T17:00:00,2.0,16.0,0.0,83.0,2857.0,343.0,166064.0,-15.0,-9.0,38.0,-27.0,-25.0,7.0
2020-06-18T17:00:00,2.0,15.0,1.0,81.0,2861.0,343.0,167485.0,-16.0,-10.0,25.0,-27.0,-26.0,7.0
2020-06-19T17:00:00,2.0,16.0,0.0,69.0,2875.0,343.0,170109.0,-18.0,-7.0,21.0,-27.0,-27.0,7.0
2020-06-20T17:00:00,1.0,16.0,1.0,66.0,2877.0,344.0,171947.0,-14.0,-8.0,95.0,-14.0,-14.0,0.0
2020-06-21T17:00:00,1.0,16.0,0.0,62.0,2883.0,344.0,174652.0,-18.0,-20.0,61.0,-13.0,4.0,-1.0
2020-06-22T17:00:00,0.0,15.0,0.0,57.0,2889.0,344.0,175706.0,-10.0,-12.0,93.0,-22.0,-27.0,4.0
2020-06-23T17:00:00,0.0,14.0,0.0,57.0,2890.0,344.0,176470.0,-7.0,-7.0,98.0,-17.0,-26.0,4.0
2020-06-24T17:00:00,0.0,13.0,0.0,44.0,2904.0,344.0,178733.0,-10.0,-6.0,65.0,-22.0,-24.0,5.0
2020-06-25T17:00:00,0.0,12.0,0.0,41.0,2907.0,345.0,180978.0,-11.0,-4.0,40.0,-24.0,-25.0,6.0
2020-06-26T17:00:00,2.0,13.0,0.0,35.0,2914.0,345.0,183824.0,-11.0,-5.0,75.0,-20.0,-26.0,4.0
2020-06-27T17:00:00,0.0,12.0,0.0,30.0,2920.0,345.0,185651.0,-17.0,-12.0,117.0,-7.0,-16.0,-2.0
2020-06-28T17:00:00,1.0,12.0,0.0,26.0,2925.0,345.0,186781.0,-21.0,-23.0,87.0,-6.0,5.0,-4.0
2020-06-29T17:00:00,0.0,12.0,0.0,24.0,2927.0,345.0,187500.0,-11.0,-9.0,59.0,-26.0,-26.0,5.0
2020-06-30T17:00:00,0.0,9.0,0.0,36.0,2918.0,345.0,189955.0,-4.0,-7.0,82.0,-15.0,-24.0,4.0
2020-07-01T17:00:00,4.0,6.0,0.0,50.0,2911.0,345.0,192106.0,-9.0,-7.0,67.0,-20.0,-24.0,4.0
2020-07-02T17:00:00,2.0,6.0,0.0,56.0,2907.0,345.0,194395.0,-7.0,-5.0,52.0,-20.0,-24.0,4.0
2020-07-03T17:00:00,4.0,6.0,0.0,62.0,2905.0,345.0,196975.0,-8.0,-4.0,52.0,-20.0,-26.0,4.0
2020-07-04T17:00:00,8.0,6.0,0.0,67.0,2908.0,345.0,199207.0,-14.0,-12.0,112.0,-7.0,-16.0,-2.0
2020-07-05T17:00:00,0.0,7.0,0.0,66.0,2908.0,345.0,199988.0,-19.0,-21.0,96.0,-3.0,3.0,-6.0
2020-07-06T17:00:00,0.0,9.0,0.0,62.0,2910.0,345.0,200651.0,-8.0,-9.0,98.0,-18.0,-26.0,3.0
2020-07-07T17:00:00,1.0,7.0,0.0,65.0,2910.0,345.0,202753.0,-2.0,-3.0,98.0,-14.0,-25.0,3.0
2020-07-08T17:00:00,4.0,8.0,0.0,74.0,2904.0,345.0,204580.0,-7.0,-8.0,87.0,-17.0,-24.0,3.0
2020-07-09T17:00:00,1.0,2.0,0.0,73.0,2912.0,345.0,206808.0,-7.0,-6.0,82.0,-16.0,-24.0,3.0
2020-07-10T17:00:00,1.0,2.0,0.0,76.0,2910.0,345.0,209161.0,-8.0,-7.0,90.0,-14.0,-25.0,2.0
2020-07-11T17:00:00,2.0,1.0,0.0,78.0,2911.0,345.0,211002.0,-18.0,-9.0,51.0,-14.0,-17.0,1.0
2020-07-12T17:00:00,0.0,2.0,0.0,77.0,2911.0,345.0,212196.0,-13.0,-17.0,101.0,2.0,6.0,-5.0
2020-07-13T17:00:00,0.0,3.0,0.0,77.0,2910.0,345.0,212714.0,-3.0,-8.0,110.0,-15.0,-25.0,2.0
2020-07-14T17:00:00,3.0,4.0,0.0,82.0,2907.0,345.0,214706.0,-1.0,-6.0,116.0,-12.0,-24.0,2.0
2020-07-15T17:00:00,1.0,5.0,0.0,88.0,2901.0,345.0,217376.0,-4.0,-6.0,87.0,-18.0,-23.0,3.0
2020-07-16T17:00:00,4.0,7.0,0.0,90.0,2901.0,345.0,219943.0,-5.0,-6.0,73.0,-18.0,-24.0,3.0
2020-07-17T17:00:00,3.0,7.0,0.0,89.0,2905.0,345.0,222778.0,-6.0,-4.0,70.0,-18.0,-26.0,4.0
2020-07-18T17:00:00,4.0,7.0,0.0,92.0,2906.0,345.0,224856.0,-10.0,-9.0,111.0,-4.0,-15.0,-2.0
2020-07-19T17:00:00,2.0,7.0,0.0,89.0,2911.0,345.0,226187.0,-13.0,-17.0,104.0,1.0,6.0,-5.0
2020-07-20T17:00:00,4.0,7.0,0.0,92.0,2912.0,345.0,227019.0,-2.0,-9.0,130.0,-15.0,-26.0,2.0
2020-07-21T17:00:00,2.0,7.0,0.0,92.0,2914.0,345.0,229633.0,-2.0,-8.0,127.0,-13.0,-25.0,2.0
2020-07-22T17:00:00,2.0,8.0,0.0,90.0,2917.0,345.0,232099.0,-8.0,-8.0,84.0,-20.0,-24.0,4.0
2020-07-23T17:00:00,3.0,7.0,1.0,89.0,2921.0,345.0,234588.0,-5.0,-7.0,88.0,-18.0,-24.0,3.0
2020-07-24T17:00:00,5.0,9.0,2.0,87.0,2925.0,345.0,237371.0,-8.0,-3.0,46.0,-21.0,-26.0,5.0
2020-07-25T17:00:00,5.0,8.0,2.0,93.0,2925.0,345.0,239572.0,-10.0,-11.0,121.0,-1.0,-15.0,-3.0
2020-07-26T17:00:00,2.0,9.0,2.0,94.0,2925.0,345.0,240424.0,-12.0,-17.0,93.0,1.0,7.0,-5.0
2020-07-27T17:00:00,0.0,8.0,2.0,102.0,2918.0,345.0,241291.0,0.0,-7.0,130.0,-14.0,-26.0,2.0
2020-07-28T17:00:00,0.0,7.0,2.0,103.0,2918.0,345.0,243893.0,-1.0,-6.0,127.0,-12.0,-25.0,2.0
2020-07-29T17:00:00,3.0,8.0,2.0,102.0,2921.0,345.0,246256.0,-4.0,-7.0,101.0,-17.0,-25.0,2.0
2020-07-30T17:00:00,13.0,9.0,2.0,111.0,2924.0,345.0,249091.0,-4.0,-6.0,93.0,-16.0,-26.0,2.0
2020-07-31T17:00:00,3.0,9.0,2.0,111.0,2927.0,345.0,251621.0,-8.0,-7.0,89.0,-15.0,-27.0,2.0
2020-08-01T17:00:00,7.0,8.0,3.0,118.0,2927.0,345.0,254163.0,-15.0,-13.0,122.0,2.0,-18.0,-3.0
2020-08-02T17:00:00,10.0,9.0,3.0,125.0,2929.0,345.0,255780.0,-12.0,-8.0,61.0,-4.0,3.0,-2.0
2020-08-03T17:00:00,0.0,9.0,3.0,124.0,2929.0,346.0,256348.0,-4.0,-6.0,68.0,-21.0,-30.0,5.0
2020-08-04T17:00:00,5.0,7.0,2.0,129.0,2932.0,346.0,258647.0,2.0,-1.0,88.0,-15.0,-30.0,5.0
2020-08-05T17:00:00,9.0,8.0,2.0,137.0,2932.0,346.0,261538.0,3.0,0.0,107.0,-15.0,-29.0,4.0
2020-08-06T17:00:00,7.0,11.0,2.0,140.0,2933.0,346.0,263885.0,0.0,-5.0,119.0,-14.0,-29.0,2.0
2020-08-07T17:00:00,4.0,13.0,3.0,139.0,2935.0,346.0,266031.0,-5.0,-7.0,126.0,-12.0,-31.0,1.0
2020-08-08T17:00:00,6.0,11.0,3.0,146.0,2936.0,346.0,267861.0,-14.0,-12.0,146.0,8.0,-21.0,-4.0
2020-08-09T17:00:00,7.0,11.0,3.0,152.0,2937.0,346.0,269138.0,-12.0,-11.0,124.0,10.0,2.0,-6.0
2020-08-10T17:00:00,0.0,10.0,3.0,151.0,2938.0,347.0,269791.0,6.0,-1.0,216.0,-9.0,-44.0,4.0
2020-08-11T17:00:00,3.0,8.0,3.0,145.0,2948.0,348.0,272158.0,4.0,0.0,193.0,-10.0,-45.0,5.0
2020-08-12T17:00:00,9.0,7.0,3.0,154.0,2949.0,348.0,274643.0,4.0,2.0,187.0,-13.0,-45.0,4.0
2020-08-13T17:00:00,15.0,7.0,3.0,166.0,2952.0,348.0,277160.0,2.0,3.0,179.0,-13.0,-47.0,5.0
2020-08-14T17:00:00,8.0,3.0,3.0,177.0,2953.0,348.0,279382.0,-5.0,19.0,132.0,-14.0,-51.0,8.0
2020-08-15T17:00:00,15.0,2.0,3.0,184.0,2962.0,348.0,282722.0,-34.0,-54.0,215.0,6.0,-51.0,-3.0
2020-08-16T17:00:00,8.0,3.0,3.0,190.0,2963.0,348.0,283774.0,-10.0,-8.0,138.0,13.0,1.0,-6.0
2020-08-17T17:00:00,5.0,6.0,3.0,192.0,2963.0,348.0,284959.0,0.0,2.0,,-14.0,-49.0,6.0
2020-08-18T17:00:00,10.0,5.0,3.0,196.0,2970.0,348.0,288238.0,9.0,8.0,,-11.0,-46.0,7.0
2020-08-19T17:00:00,11.0,7.0,3.0,200.0,2975.0,348.0,292632.0,2.0,0.0,,-13.0,-44.0,5.0
2020-08-20T17:00:00,14.0,9.0,3.0,210.0,2977.0,348.0,296072.0,0.0,-1.0,,-12.0,-44.0,4.0
2020-08-21T17:00:00,36.0,9.0,2.0,232.0,2992.0,348.0,299230.0,-6.0,-3.0,,-13.0,-45.0,5.0
2020-08-22T17:00:00,33.0,9.0,2.0,261.0,2996.0,348.0,302592.0,-15.0,-15.0,153.0,4.0,-25.0,-3.0
2020-08-23T17:00:00,24.0,10.0,2.0,279.0,3001.0,348.0,305157.0,-16.0,-9.0,78.0,0.0,5.0,-3.0
2020-08-24T17:00:00,2.0,11.0,2.0,278.0,3003.0,348.0,306058.0,1.0,0.0,,-16.0,-33.0,4.0
2020-08-25T17:00:00,9.0,13.0,2.0,283.0,3005.0,348.0,307466.0,2.0,-2.0,,-13.0,-31.0,3.0
2020-08-26T17:00:00,33.0,14.0,0.0,307.0,3015.0,348.0,312975.0,-2.0,-3.0,,-16.0,-30.0,3.0
2020-08-27T17:00:00,25.0,13.0,0.0,322.0,3026.0,348.0,316478.0,-2.0,-4.0,,-15.0,-29.0,3.0
2020-08-28T17:00:00,19.0,13.0,0.0,334.0,3033.0,348.0,318708.0,-7.0,-5.0,93.0,-16.0,-30.0,4.0
2020-08-29T17:00:00,20.0,15.0,0.0,333.0,3052.0,348.0,323840.0,-16.0,-11.0,62.0,-12.0,-22.0,1.0
2020-08-30T17:00:00,16.0,15.0,1.0,344.0,3056.0,348.0,325275.0,-19.0,-14.0,3.0,-17.0,-2.0,3.0
2020-08-31T17:00:00,5.0,13.0,2.0,350.0,3056.0,348.0,325992.0,-9.0,-7.0,32.0,-24.0,-28.0,6.0
2020-09-01T17:00:00,17.0,12.0,2.0,363.0,3061.0,348.0,328814.0,1.0,-2.0,,-10.0,-26.0,3.0
2020-09-02T17:00:00,20.0,11.0,3.0,373.0,3070.0,349.0,332115.0,-3.0,-4.0,71.0,-16.0,-25.0,3.0
2020-09-03T17:00:00,25.0,12.0,3.0,387.0,3080.0,349.0,335163.0,-3.0,-3.0,81.0,-14.0,-25.0,2.0
