,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-16T17:00:00,429.0,1362.0,197.0,1529.0,88.0,346.0,13096.0,-73.0,-31.0,-60.0,-70.0,-50.0,26.0
2020-03-17T17:00:00,409.0,1566.0,223.0,1615.0,134.0,393.0,14510.0,-76.0,-36.0,-62.0,-72.0,-55.0,29.0
2020-03-18T17:00:00,594.0,1784.0,247.0,1884.0,152.0,458.0,15461.0,-77.0,-38.0,-67.0,-73.0,-56.0,30.0
2020-03-19T17:00:00,689.0,1900.0,260.0,2346.0,177.0,531.0,18344.0,-78.0,-39.0,-73.0,-75.0,-57.0,31.0
2020-03-20T17:00:00,754.0,2083.0,267.0,2739.0,239.0,640.0,20753.0,-79.0,-33.0,-77.0,-76.0,-58.0,33.0
2020-03-21T17:00:00,737.0,2267.0,265.0,3129.0,329.0,715.0,24620.0,-86.0,-46.0,-86.0,-80.0,-62.0,28.0
2020-03-22T17:00:00,850.0,2429.0,269.0,3692.0,349.0,816.0,28022.0,-96.0,-94.0,-91.0,-88.0,-64.0,24.0
2020-03-23T17:00:00,980.0,2846.0,276.0,4098.0,423.0,892.0,31200.0,-79.0,-39.0,-78.0,-78.0,-64.0,32.0
2020-03-24T17:00:00,719.0,2974.0,291.0,4446.0,558.0,985.0,33527.0,-80.0,-43.0,-79.0,-77.0,-66.0,34.0
2020-03-25T17:00:00,800.0,3180.0,294.0,4782.0,721.0,1077.0,38045.0,-83.0,-46.0,-82.0,-80.0,-68.0,35.0
2020-03-26T17:00:00,762.0,3354.0,301.0,5195.0,792.0,1174.0,42395.0,-85.0,-51.0,-85.0,-82.0,-71.0,37.0
2020-03-27T17:00:00,772.0,3461.0,308.0,5592.0,960.0,1267.0,47798.0,-83.0,-40.0,-83.0,-81.0,-70.0,38.0
2020-03-28T17:00:00,795.0,3695.0,316.0,5953.0,1075.0,1344.0,52991.0,-88.0,-50.0,-86.0,-82.0,-66.0,29.0
2020-03-29T17:00:00,736.0,3769.0,333.0,6433.0,1141.0,1443.0,52991.0,-96.0,-94.0,-88.0,-88.0,-65.0,24.0
2020-03-30T17:00:00,412.0,3779.0,351.0,6636.0,1227.0,1538.0,50990.0,-81.0,-42.0,-77.0,-78.0,-67.0,33.0
2020-03-31T17:00:00,543.0,3765.0,353.0,6835.0,1477.0,1644.0,54532.0,-90.0,-37.0,-77.0,-76.0,-69.0,35.0
2020-04-01T17:00:00,713.0,3898.0,359.0,7232.0,1566.0,1732.0,58457.0,-90.0,-35.0,-75.0,-76.0,-68.0,35.0
2020-04-02T17:00:00,546.0,3944.0,366.0,7549.0,1663.0,1811.0,60507.0,-90.0,-35.0,-75.0,-76.0,-68.0,35.0
2020-04-03T17:00:00,599.0,3915.0,364.0,7899.0,1852.0,1902.0,63682.0,-85.0,-29.0,-78.0,-78.0,-67.0,36.0
2020-04-04T17:00:00,608.0,3859.0,358.0,8306.0,2040.0,1977.0,67075.0,-90.0,-42.0,-85.0,-81.0,-64.0,28.0
2020-04-05T17:00:00,549.0,3839.0,375.0,8623.0,2201.0,2051.0,69986.0,-96.0,-93.0,-88.0,-87.0,-63.0,24.0
2020-04-06T17:00:00,467.0,3804.0,372.0,8875.0,2397.0,2108.0,72163.0,-82.0,-32.0,-74.0,-76.0,-63.0,31.0
2020-04-07T17:00:00,269.0,3750.0,366.0,8932.0,2597.0,2180.0,75191.0,-81.0,-33.0,-73.0,-75.0,-64.0,33.0
2020-04-08T17:00:00,409.0,3769.0,361.0,8980.0,2890.0,2234.0,78367.0,-81.0,-31.0,-74.0,-75.0,-64.0,33.0
2020-04-09T17:00:00,443.0,3722.0,355.0,9181.0,3103.0,2316.0,81715.0,-81.0,-28.0,-74.0,-75.0,-64.0,33.0
2020-04-10T17:00:00,451.0,3596.0,349.0,9405.0,3381.0,2397.0,85884.0,-80.0,-20.0,-77.0,-76.0,-65.0,35.0
2020-04-11T17:00:00,507.0,3530.0,341.0,9624.0,3659.0,2481.0,91759.0,-87.0,-38.0,-84.0,-79.0,-63.0,27.0
2020-04-12T17:00:00,463.0,3491.0,335.0,9846.0,3862.0,2564.0,96704.0,-96.0,-95.0,-89.0,-89.0,-66.0,24.0
2020-04-13T17:00:00,342.0,3490.0,331.0,9997.0,4007.0,2615.0,99047.0,-96.0,-96.0,-84.0,-90.0,-91.0,43.0
2020-04-14T17:00:00,312.0,3473.0,328.0,9977.0,4269.0,2705.0,101896.0,-80.0,-33.0,-74.0,-74.0,-61.0,31.0
2020-04-15T17:00:00,277.0,3388.0,325.0,9864.0,4664.0,2788.0,106149.0,-80.0,-31.0,-73.0,-73.0,-60.0,31.0
2020-04-16T17:00:00,457.0,3360.0,316.0,9987.0,4980.0,2843.0,112105.0,-78.0,-33.0,-73.0,-74.0,-59.0,32.0
2020-04-17T17:00:00,348.0,3330.0,309.0,9946.0,5346.0,2903.0,116826.0,-78.0,-29.0,-75.0,-75.0,-59.0,33.0
2020-04-18T17:00:00,350.0,3234.0,296.0,10054.0,5635.0,2965.0,121220.0,-85.0,-43.0,-83.0,-78.0,-58.0,27.0
2020-04-19T17:00:00,376.0,3166.0,289.0,10097.0,5985.0,3023.0,124916.0,-94.0,-84.0,-87.0,-86.0,-57.0,23.0
2020-04-20T17:00:00,307.0,3144.0,283.0,10095.0,6266.0,3079.0,129530.0,-78.0,-46.0,-79.0,-77.0,-57.0,29.0
2020-04-21T17:00:00,225.0,3045.0,282.0,9917.0,6701.0,3147.0,134878.0,-78.0,-41.0,-76.0,-74.0,-58.0,31.0
2020-04-22T17:00:00,342.0,2964.0,282.0,9838.0,7146.0,3204.0,140874.0,-77.0,-39.0,-72.0,-73.0,-56.0,30.0
2020-04-23T17:00:00,289.0,2889.0,266.0,9690.0,7609.0,3269.0,146146.0,-77.0,-37.0,-70.0,-72.0,-57.0,30.0
2020-04-24T17:00:00,247.0,2807.0,264.0,9438.0,8158.0,3303.0,151505.0,-75.0,-23.0,-71.0,-72.0,-57.0,31.0
2020-04-25T17:00:00,239.0,2718.0,246.0,9383.0,8515.0,3347.0,156883.0,-95.0,-94.0,-84.0,-85.0,-75.0,30.0
2020-04-26T17:00:00,241.0,2695.0,245.0,9401.0,8723.0,3386.0,161928.0,-91.0,-57.0,-83.0,-83.0,-51.0,22.0
2020-04-27T17:00:00,212.0,2640.0,247.0,9338.0,9006.0,3431.0,164979.0,-71.0,-31.0,-66.0,-69.0,-52.0,26.0
2020-04-28T17:00:00,252.0,2574.0,228.0,9201.0,9439.0,3472.0,172589.0,-75.0,-36.0,-70.0,-71.0,-54.0,27.0
2020-04-29T17:00:00,263.0,2527.0,226.0,9109.0,9803.0,3512.0,176865.0,-74.0,-33.0,-67.0,-70.0,-53.0,28.0
2020-04-30T17:00:00,259.0,2146.0,206.0,7211.0,12322.0,3551.0,182857.0,-71.0,-21.0,-67.0,-69.0,-53.0,27.0
2020-05-01T17:00:00,208.0,2112.0,197.0,7175.0,12581.0,3579.0,188264.0,-94.0,-94.0,-79.0,-87.0,-88.0,45.0
2020-05-02T17:00:00,206.0,2033.0,196.0,7094.0,12913.0,3614.0,192135.0,-79.0,-32.0,-76.0,-73.0,-53.0,25.0
2020-05-03T17:00:00,166.0,1997.0,197.0,6851.0,13329.0,3642.0,197075.0,-90.0,-66.0,-80.0,-81.0,-46.0,22.0
2020-05-04T17:00:00,159.0,1968.0,199.0,6817.0,13525.0,3666.0,200427.0,-57.0,-25.0,-13.0,-53.0,-40.0,18.0
2020-05-05T17:00:00,100.0,1917.0,191.0,6573.0,13889.0,3705.0,206166.0,-60.0,-26.0,-19.0,-54.0,-42.0,20.0
2020-05-06T17:00:00,104.0,1816.0,176.0,6399.0,14251.0,3737.0,211652.0,-61.0,-26.0,-31.0,-56.0,-42.0,21.0
2020-05-07T17:00:00,108.0,1726.0,173.0,6112.0,14710.0,3766.0,217039.0,-59.0,-27.0,-13.0,-54.0,-41.0,20.0
2020-05-08T17:00:00,111.0,1680.0,163.0,5887.0,15071.0,3797.0,221866.0,-60.0,-20.0,-24.0,-57.0,-41.0,21.0
2020-05-09T17:00:00,121.0,1604.0,155.0,5642.0,15491.0,3827.0,227366.0,-63.0,-25.0,-25.0,-53.0,-41.0,16.0
2020-05-10T17:00:00,77.0,1562.0,150.0,5479.0,15760.0,3845.0,231637.0,-73.0,-53.0,-22.0,-58.0,-28.0,13.0
2020-05-11T17:00:00,80.0,1537.0,141.0,5362.0,15969.0,3867.0,234619.0,-56.0,-28.0,-34.0,-57.0,-37.0,18.0
2020-05-12T17:00:00,53.0,1384.0,136.0,5281.0,16243.0,3885.0,239178.0,-55.0,-23.0,-13.0,-53.0,-38.0,19.0
2020-05-13T17:00:00,50.0,1165.0,123.0,5214.0,16572.0,3905.0,243883.0,-57.0,-24.0,-23.0,-54.0,-38.0,19.0
2020-05-14T17:00:00,77.0,861.0,122.0,5318.0,16825.0,3930.0,248591.0,-56.0,-24.0,-21.0,-54.0,-38.0,18.0
2020-05-15T17:00:00,54.0,763.0,114.0,5124.0,17166.0,3943.0,253497.0,-56.0,-19.0,-22.0,-55.0,-38.0,19.0
2020-05-16T17:00:00,72.0,740.0,112.0,5000.0,17370.0,3960.0,258274.0,-61.0,-23.0,-38.0,-54.0,-36.0,16.0
2020-05-17T17:00:00,50.0,721.0,111.0,4824.0,17603.0,3973.0,261106.0,-67.0,-45.0,-1.0,-54.0,-20.0,12.0
2020-05-18T17:00:00,35.0,708.0,105.0,4712.0,17756.0,3986.0,263888.0,-36.0,-19.0,1.0,-46.0,-31.0,13.0
2020-05-19T17:00:00,47.0,670.0,99.0,4561.0,17987.0,3997.0,268200.0,-41.0,-18.0,-21.0,-49.0,-33.0,16.0
2020-05-20T17:00:00,50.0,626.0,96.0,4376.0,18258.0,4008.0,274362.0,-38.0,-16.0,-7.0,-47.0,-33.0,15.0
2020-05-21T17:00:00,53.0,592.0,92.0,4242.0,18466.0,4025.0,278917.0,-35.0,-16.0,23.0,-43.0,-33.0,14.0
2020-05-22T17:00:00,53.0,552.0,89.0,4089.0,18703.0,4037.0,282857.0,-36.0,-11.0,15.0,-45.0,-32.0,14.0
2020-05-23T17:00:00,43.0,524.0,84.0,3962.0,18896.0,4047.0,287382.0,-36.0,-14.0,23.0,-36.0,-25.0,8.0
2020-05-24T17:00:00,45.0,519.0,83.0,3855.0,19046.0,4055.0,291876.0,-43.0,-29.0,24.0,-43.0,-8.0,6.0
2020-05-25T17:00:00,29.0,514.0,82.0,3763.0,19160.0,4068.0,294181.0,-30.0,-17.0,23.0,-42.0,-29.0,11.0
2020-05-26T17:00:00,24.0,493.0,80.0,3573.0,19389.0,4076.0,297854.0,-31.0,-14.0,25.0,-42.0,-30.0,12.0
2020-05-27T17:00:00,16.0,459.0,78.0,3461.0,19546.0,4083.0,301568.0,-31.0,-13.0,27.0,-41.0,-30.0,12.0
2020-05-28T17:00:00,74.0,449.0,77.0,3224.0,19857.0,4094.0,310696.0,-31.0,-14.0,23.0,-42.0,-30.0,12.0
2020-05-29T17:00:00,38.0,429.0,76.0,3059.0,20073.0,4102.0,316909.0,-34.0,-11.0,-9.0,-47.0,-31.0,14.0
2020-05-30T17:00:00,20.0,398.0,65.0,2816.0,20373.0,4107.0,321373.0,-31.0,-10.0,30.0,-32.0,-21.0,6.0
2020-05-31T17:00:00,31.0,393.0,57.0,2713.0,20513.0,4114.0,325482.0,-36.0,-23.0,37.0,-39.0,0.0,4.0
2020-06-01T17:00:00,19.0,383.0,54.0,2631.0,20617.0,4124.0,329358.0,-14.0,3.0,88.0,-36.0,-44.0,11.0
2020-06-02T17:00:00,19.0,358.0,50.0,2504.0,20780.0,4136.0,333629.0,-34.0,-50.0,139.0,-44.0,-76.0,18.0
2020-06-03T17:00:00,14.0,342.0,50.0,2447.0,20856.0,4147.0,336630.0,-27.0,-7.0,21.0,-34.0,-28.0,9.0
2020-06-04T17:00:00,18.0,320.0,49.0,2319.0,21018.0,4154.0,341710.0,-33.0,-12.0,-29.0,-44.0,-30.0,13.0
2020-06-05T17:00:00,17.0,281.0,38.0,2193.0,21198.0,4167.0,347146.0,-22.0,-7.0,28.0,-36.0,-28.0,10.0
2020-06-06T17:00:00,17.0,256.0,35.0,2125.0,21307.0,4171.0,351146.0,-22.0,-11.0,49.0,-24.0,-19.0,2.0
2020-06-07T17:00:00,14.0,245.0,32.0,2051.0,21405.0,4175.0,355952.0,-30.0,-20.0,24.0,-34.0,0.0,2.0
2020-06-08T17:00:00,20.0,239.0,31.0,2012.0,21467.0,4179.0,360962.0,-24.0,-14.0,-2.0,-38.0,-26.0,9.0
2020-06-09T17:00:00,18.0,226.0,31.0,1899.0,21605.0,4185.0,367485.0,-23.0,-12.0,7.0,-37.0,-27.0,10.0
2020-06-10T17:00:00,24.0,228.0,25.0,1808.0,21717.0,4192.0,375278.0,-21.0,-10.0,13.0,-36.0,-27.0,9.0
2020-06-11T17:00:00,25.0,216.0,18.0,1766.0,21803.0,4192.0,385220.0,-20.0,-10.0,11.0,-37.0,-27.0,9.0
2020-06-12T17:00:00,33.0,200.0,17.0,1600.0,22015.0,4196.0,393539.0,-16.0,-7.0,51.0,-32.0,-27.0,6.0
2020-06-13T17:00:00,28.0,192.0,15.0,1520.0,22130.0,4199.0,400902.0,-23.0,-12.0,27.0,-27.0,-16.0,2.0
2020-06-14T17:00:00,17.0,192.0,14.0,1431.0,22232.0,4204.0,407039.0,-22.0,-15.0,44.0,-27.0,7.0,0.0
2020-06-15T17:00:00,11.0,188.0,13.0,1299.0,22377.0,4207.0,410984.0,-18.0,-12.0,16.0,-34.0,-24.0,7.0
2020-06-16T17:00:00,13.0,180.0,11.0,1214.0,22483.0,4209.0,417184.0,-13.0,-8.0,49.0,-31.0,-24.0,7.0
2020-06-17T17:00:00,14.0,173.0,11.0,1161.0,22551.0,4215.0,426730.0,-16.0,-9.0,31.0,-33.0,-25.0,7.0
2020-06-18T17:00:00,32.0,159.0,11.0,1111.0,22643.0,4219.0,435351.0,-13.0,-11.0,55.0,-29.0,-25.0,6.0
2020-06-19T17:00:00,27.0,145.0,11.0,1063.0,22727.0,4224.0,443301.0,-14.0,-8.0,52.0,-29.0,-26.0,5.0
2020-06-20T17:00:00,28.0,140.0,11.0,1056.0,22761.0,4230.0,449616.0,-16.0,-12.0,58.0,-16.0,-14.0,-2.0
2020-06-21T17:00:00,23.0,131.0,12.0,1029.0,22818.0,4231.0,453854.0,-22.0,-20.0,54.0,-16.0,10.0,-5.0
2020-06-22T17:00:00,22.0,129.0,12.0,1013.0,22854.0,4235.0,455992.0,-12.0,-11.0,59.0,-27.0,-24.0,4.0
2020-06-23T17:00:00,17.0,121.0,12.0,956.0,22935.0,4236.0,460600.0,-10.0,-9.0,68.0,-27.0,-25.0,5.0
2020-06-24T17:00:00,44.0,117.0,12.0,945.0,22985.0,4245.0,466612.0,-11.0,-9.0,68.0,-26.0,-25.0,5.0
2020-06-25T17:00:00,47.0,114.0,11.0,943.0,23034.0,4249.0,474450.0,-11.0,-8.0,60.0,-27.0,-24.0,5.0
2020-06-26T17:00:00,46.0,109.0,12.0,923.0,23097.0,4252.0,478941.0,-12.0,-8.0,62.0,-24.0,-26.0,4.0
2020-06-27T17:00:00,42.0,106.0,11.0,924.0,23142.0,4252.0,483309.0,-17.0,-12.0,57.0,-13.0,-16.0,-3.0
2020-06-28T17:00:00,21.0,108.0,12.0,922.0,23161.0,4253.0,486730.0,-23.0,-20.0,48.0,-13.0,14.0,-6.0
2020-06-29T17:00:00,16.0,111.0,12.0,909.0,23185.0,4255.0,489451.0,-10.0,-9.0,58.0,-24.0,-22.0,3.0
2020-06-30T17:00:00,20.0,108.0,12.0,890.0,23222.0,4260.0,495544.0,-9.0,-8.0,62.0,-27.0,-23.0,4.0
2020-07-01T17:00:00,16.0,104.0,10.0,888.0,23242.0,4264.0,499426.0,-10.0,-8.0,51.0,-26.0,-23.0,3.0
2020-07-02T17:00:00,27.0,96.0,9.0,898.0,23267.0,4265.0,504288.0,-9.0,-9.0,57.0,-26.0,-23.0,3.0
2020-07-03T17:00:00,27.0,87.0,9.0,915.0,23284.0,4267.0,508691.0,-14.0,-8.0,31.0,-28.0,-25.0,5.0
2020-07-04T17:00:00,51.0,88.0,8.0,941.0,23309.0,4267.0,514204.0,-13.0,-10.0,53.0,-13.0,-15.0,-2.0
2020-07-05T17:00:00,24.0,88.0,9.0,932.0,23340.0,4268.0,517215.0,-20.0,-18.0,48.0,-13.0,10.0,-7.0
2020-07-06T17:00:00,38.0,90.0,9.0,965.0,23343.0,4268.0,519586.0,-9.0,-10.0,65.0,-23.0,-23.0,2.0
2020-07-07T17:00:00,31.0,98.0,10.0,952.0,23377.0,4269.0,526212.0,-6.0,-5.0,67.0,-26.0,-25.0,4.0
2020-07-08T17:00:00,49.0,99.0,10.0,962.0,23415.0,4269.0,531089.0,-9.0,-11.0,67.0,-25.0,-22.0,2.0
2020-07-09T17:00:00,29.0,96.0,10.0,960.0,23434.0,4269.0,536432.0,-9.0,-10.0,65.0,-25.0,-23.0,2.0
2020-07-10T17:00:00,53.0,96.0,10.0,1007.0,23440.0,4269.0,540614.0,-10.0,-8.0,64.0,-23.0,-25.0,2.0
2020-07-11T17:00:00,47.0,93.0,10.0,1016.0,23481.0,4269.0,544888.0,-19.0,-14.0,27.0,-15.0,-14.0,-2.0
2020-07-12T17:00:00,71.0,93.0,10.0,1077.0,23491.0,4269.0,547863.0,-14.0,-11.0,55.0,-10.0,13.0,-6.0
2020-07-13T17:00:00,18.0,93.0,9.0,1091.0,23496.0,4269.0,549870.0,-6.0,-8.0,73.0,-21.0,-22.0,1.0
2020-07-14T17:00:00,13.0,93.0,9.0,1087.0,23511.0,4271.0,554781.0,-5.0,-8.0,80.0,-24.0,-24.0,2.0
2020-07-15T17:00:00,18.0,88.0,9.0,1073.0,23548.0,4271.0,558766.0,-6.0,-8.0,64.0,-26.0,-22.0,2.0
2020-07-16T17:00:00,46.0,88.0,9.0,1101.0,23566.0,4271.0,563225.0,-5.0,-10.0,71.0,-24.0,-23.0,2.0
2020-07-17T17:00:00,54.0,87.0,8.0,1133.0,23586.0,4273.0,568779.0,-6.0,-5.0,57.0,-23.0,-25.0,3.0
2020-07-18T17:00:00,40.0,85.0,8.0,1141.0,23619.0,4274.0,573554.0,-11.0,-12.0,60.0,-6.0,-13.0,-4.0
2020-07-19T17:00:00,51.0,81.0,8.0,1177.0,23638.0,4274.0,576284.0,-15.0,-16.0,57.0,-6.0,16.0,-8.0
2020-07-20T17:00:00,42.0,91.0,6.0,1201.0,23645.0,4277.0,578586.0,-5.0,-10.0,77.0,-21.0,-23.0,1.0
2020-07-21T17:00:00,18.0,85.0,6.0,1206.0,23662.0,4279.0,583968.0,-5.0,-9.0,80.0,-25.0,-24.0,2.0
2020-07-22T17:00:00,57.0,81.0,7.0,1237.0,23689.0,4281.0,591704.0,-8.0,-11.0,66.0,-25.0,-22.0,2.0
2020-07-23T17:00:00,55.0,79.0,6.0,1265.0,23719.0,4281.0,597289.0,-7.0,-11.0,67.0,-25.0,-24.0,2.0
2020-07-24T17:00:00,63.0,79.0,4.0,1289.0,23758.0,4283.0,603288.0,-11.0,-8.0,34.0,-26.0,-26.0,4.0
2020-07-25T17:00:00,49.0,78.0,4.0,1317.0,23778.0,4284.0,609845.0,-11.0,-12.0,60.0,-6.0,-13.0,-4.0
2020-07-26T17:00:00,61.0,75.0,4.0,1365.0,23793.0,4285.0,612985.0,-15.0,-15.0,53.0,-8.0,17.0,-7.0
2020-07-27T17:00:00,33.0,77.0,4.0,1375.0,23814.0,4285.0,617813.0,-4.0,-9.0,75.0,-21.0,-22.0,1.0
2020-07-28T17:00:00,20.0,72.0,3.0,1384.0,23830.0,4286.0,625962.0,-5.0,-8.0,73.0,-24.0,-23.0,2.0
2020-07-29T17:00:00,28.0,66.0,3.0,1382.0,23865.0,4287.0,634280.0,-7.0,-10.0,66.0,-25.0,-23.0,2.0
2020-07-30T17:00:00,35.0,65.0,4.0,1402.0,23874.0,4289.0,644350.0,-6.0,-12.0,60.0,-25.0,-24.0,2.0
2020-07-31T17:00:00,36.0,59.0,4.0,1433.0,23885.0,4289.0,655330.0,-10.0,-12.0,48.0,-23.0,-26.0,1.0
2020-08-01T17:00:00,56.0,67.0,4.0,1439.0,23925.0,4291.0,665741.0,-14.0,-15.0,40.0,-5.0,-16.0,-4.0
2020-08-02T17:00:00,49.0,68.0,4.0,1468.0,23943.0,4291.0,673244.0,-15.0,-13.0,38.0,-9.0,13.0,-5.0
2020-08-03T17:00:00,34.0,68.0,3.0,1489.0,23957.0,4291.0,678601.0,-5.0,-9.0,51.0,-22.0,-29.0,3.0
2020-08-04T17:00:00,42.0,79.0,4.0,1498.0,23978.0,4291.0,685985.0,-3.0,-6.0,55.0,-25.0,-31.0,5.0
2020-08-05T17:00:00,47.0,73.0,4.0,1532.0,23997.0,4291.0,694508.0,-2.0,-8.0,76.0,-24.0,-30.0,3.0
2020-08-06T17:00:00,58.0,78.0,4.0,1570.0,24011.0,4291.0,704622.0,-2.0,-11.0,83.0,-22.0,-31.0,2.0
2020-08-07T17:00:00,54.0,79.0,4.0,1592.0,24041.0,4292.0,714133.0,-8.0,-12.0,70.0,-20.0,-33.0,1.0
2020-08-08T17:00:00,44.0,81.0,4.0,1627.0,24046.0,4294.0,722280.0,-15.0,-19.0,51.0,1.0,-20.0,-4.0
2020-08-09T17:00:00,69.0,81.0,4.0,1675.0,24066.0,4295.0,727693.0,-17.0,-19.0,53.0,-2.0,12.0,-7.0
2020-08-10T17:00:00,39.0,79.0,4.0,1708.0,24073.0,4296.0,731849.0,-3.0,-10.0,113.0,-17.0,-48.0,3.0
2020-08-11T17:00:00,19.0,76.0,4.0,1710.0,24091.0,4298.0,737749.0,-5.0,-10.0,112.0,-25.0,-49.0,5.0
2020-08-12T17:00:00,41.0,78.0,4.0,1725.0,24115.0,4298.0,745489.0,-7.0,-11.0,102.0,-26.0,-50.0,5.0
2020-08-13T17:00:00,37.0,79.0,4.0,1744.0,24132.0,4298.0,752657.0,-6.0,-10.0,110.0,-23.0,-52.0,5.0
2020-08-14T17:00:00,57.0,76.0,4.0,1786.0,24150.0,4298.0,759033.0,-11.0,4.0,90.0,-22.0,-55.0,6.0
2020-08-15T17:00:00,71.0,75.0,4.0,1675.0,24178.0,4453.0,765122.0,-39.0,-63.0,67.0,-13.0,-48.0,-3.0
2020-08-16T17:00:00,51.0,74.0,4.0,1727.0,24178.0,4453.0,768939.0,-18.0,-18.0,52.0,5.0,8.0,-7.0
2020-08-17T17:00:00,41.0,74.0,4.0,1736.0,24210.0,4453.0,772052.0,-2.0,-5.0,111.0,-13.0,-51.0,4.0
2020-08-18T17:00:00,21.0,72.0,4.0,1713.0,24255.0,4454.0,780697.0,-2.0,-5.0,126.0,-22.0,-49.0,7.0
2020-08-19T17:00:00,76.0,81.0,7.0,1707.0,24324.0,4455.0,789983.0,-9.0,-12.0,107.0,-25.0,-47.0,6.0
2020-08-20T17:00:00,52.0,77.0,8.0,1731.0,24355.0,4455.0,801167.0,-7.0,-13.0,111.0,-23.0,-47.0,5.0
2020-08-21T17:00:00,82.0,77.0,8.0,1776.0,24392.0,4455.0,811229.0,-13.0,-12.0,80.0,-23.0,-48.0,5.0
2020-08-22T17:00:00,80.0,75.0,8.0,1842.0,24408.0,4455.0,820652.0,-18.0,-22.0,52.0,0.0,-23.0,-3.0
2020-08-23T17:00:00,127.0,77.0,8.0,1949.0,24425.0,4456.0,827082.0,-19.0,-16.0,30.0,0.0,17.0,-5.0
2020-08-24T17:00:00,116.0,82.0,8.0,2049.0,24434.0,4458.0,832101.0,-2.0,-6.0,83.0,-17.0,-33.0,3.0
2020-08-25T17:00:00,65.0,90.0,5.0,2094.0,24447.0,4458.0,843153.0,-3.0,-8.0,95.0,-24.0,-32.0,4.0
2020-08-26T17:00:00,120.0,92.0,6.0,2203.0,24455.0,4458.0,853910.0,-6.0,-11.0,85.0,-25.0,-30.0,3.0
2020-08-27T17:00:00,171.0,93.0,8.0,2366.0,24460.0,4458.0,864232.0,-5.0,-11.0,83.0,-23.0,-30.0,3.0
2020-08-28T17:00:00,164.0,94.0,9.0,2518.0,24467.0,4459.0,874312.0,-7.0,-10.0,69.0,-21.0,-31.0,3.0
