,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-11T17:00:00,167.0,262.0,68.0,610.0,54.0,29.0,21400.0,-48.0,-6.0,-37.0,-55.0,-27.0,16.0
2020-03-12T17:00:00,361.0,360.0,85.0,852.0,55.0,32.0,23438.0,-70.0,-13.0,-62.0,-65.0,-37.0,22.0
2020-03-13T17:00:00,211.0,366.0,107.0,980.0,100.0,42.0,25691.0,-76.0,-16.0,-68.0,-71.0,-45.0,27.0
2020-03-14T17:00:00,342.0,366.0,119.0,1290.0,107.0,55.0,26980.0,-85.0,-37.0,-84.0,-80.0,-57.0,26.0
2020-03-15T17:00:00,235.0,426.0,129.0,1434.0,120.0,63.0,32546.0,-91.0,-61.0,-82.0,-82.0,-53.0,23.0
2020-03-16T17:00:00,301.0,498.0,156.0,1620.0,130.0,69.0,35052.0,-76.0,-30.0,-69.0,-75.0,-51.0,26.0
2020-03-17T17:00:00,231.0,548.0,171.0,1769.0,136.0,80.0,35478.0,-77.0,-34.0,-68.0,-76.0,-54.0,29.0
2020-03-18T17:00:00,510.0,646.0,195.0,2112.0,167.0,94.0,40841.0,-79.0,-37.0,-72.0,-76.0,-55.0,29.0
2020-03-19T17:00:00,270.0,771.0,209.0,2189.0,200.0,115.0,44658.0,-79.0,-35.0,-75.0,-78.0,-56.0,30.0
2020-03-20T17:00:00,547.0,843.0,236.0,2598.0,223.0,131.0,49288.0,-80.0,-29.0,-78.0,-79.0,-57.0,32.0
2020-03-21T17:00:00,586.0,942.0,249.0,3023.0,257.0,146.0,53642.0,-88.0,-47.0,-88.0,-84.0,-62.0,28.0
2020-03-22T17:00:00,505.0,1113.0,255.0,3276.0,309.0,169.0,57671.0,-96.0,-96.0,-93.0,-89.0,-62.0,25.0
2020-03-23T17:00:00,383.0,1206.0,281.0,3499.0,327.0,192.0,61115.0,-80.0,-37.0,-79.0,-81.0,-63.0,31.0
2020-03-24T17:00:00,443.0,1318.0,304.0,3729.0,381.0,216.0,66178.0,-80.0,-39.0,-78.0,-79.0,-64.0,33.0
2020-03-25T17:00:00,494.0,1407.0,316.0,4022.0,439.0,258.0,70877.0,-83.0,-43.0,-82.0,-81.0,-65.0,33.0
2020-03-26T17:00:00,493.0,1447.0,326.0,4367.0,508.0,287.0,79759.0,-84.0,-44.0,-84.0,-83.0,-69.0,36.0
2020-03-27T17:00:00,562.0,1536.0,338.0,4774.0,536.0,313.0,83627.0,-83.0,-37.0,-82.0,-83.0,-69.0,38.0
2020-03-28T17:00:00,433.0,1559.0,344.0,5010.0,655.0,362.0,89380.0,-88.0,-52.0,-87.0,-84.0,-65.0,28.0
2020-03-29T17:00:00,428.0,1586.0,355.0,5310.0,715.0,392.0,94784.0,-96.0,-95.0,-91.0,-89.0,-62.0,25.0
2020-03-30T17:00:00,366.0,1633.0,356.0,5575.0,747.0,413.0,99941.0,-83.0,-42.0,-80.0,-81.0,-67.0,33.0
2020-03-31T17:00:00,431.0,1680.0,356.0,5814.0,828.0,477.0,106238.0,-90.0,-37.0,-77.0,-79.0,-68.0,34.0
2020-04-01T17:00:00,470.0,1718.0,350.0,6156.0,902.0,499.0,112746.0,-90.0,-36.0,-77.0,-78.0,-67.0,34.0
2020-04-02T17:00:00,486.0,1670.0,345.0,6563.0,1001.0,532.0,120320.0,-90.0,-34.0,-77.0,-79.0,-67.0,35.0
2020-04-03T17:00:00,353.0,1714.0,335.0,6812.0,1031.0,572.0,126490.0,-85.0,-29.0,-79.0,-80.0,-67.0,36.0
2020-04-04T17:00:00,360.0,1691.0,324.0,7078.0,1124.0,607.0,133289.0,-89.0,-44.0,-87.0,-83.0,-63.0,28.0
2020-04-05T17:00:00,402.0,1674.0,329.0,7406.0,1186.0,631.0,140910.0,-96.0,-95.0,-91.0,-88.0,-61.0,25.0
2020-04-06T17:00:00,362.0,1714.0,322.0,7686.0,1204.0,662.0,146288.0,-83.0,-34.0,-76.0,-78.0,-63.0,31.0
2020-04-07T17:00:00,337.0,1579.0,297.0,8089.0,1265.0,695.0,153542.0,-81.0,-34.0,-75.0,-78.0,-64.0,32.0
2020-04-08T17:00:00,485.0,1554.0,285.0,8332.0,1503.0,736.0,163247.0,-82.0,-32.0,-76.0,-78.0,-63.0,32.0
2020-04-09T17:00:00,523.0,1530.0,274.0,8645.0,1728.0,756.0,171456.0,-80.0,-25.0,-76.0,-78.0,-63.0,32.0
2020-04-10T17:00:00,488.0,1521.0,257.0,8869.0,1981.0,793.0,180700.0,-81.0,-16.0,-77.0,-79.0,-65.0,35.0
2020-04-11T17:00:00,347.0,1465.0,251.0,9033.0,2188.0,831.0,190912.0,-87.0,-38.0,-86.0,-82.0,-62.0,27.0
2020-04-12T17:00:00,309.0,1428.0,249.0,9052.0,2492.0,856.0,198442.0,-96.0,-96.0,-92.0,-90.0,-63.0,26.0
2020-04-13T17:00:00,174.0,1427.0,245.0,9094.0,2603.0,882.0,203077.0,-96.0,-96.0,-86.0,-92.0,-91.0,42.0
2020-04-14T17:00:00,181.0,1427.0,233.0,9076.0,2790.0,906.0,208878.0,-79.0,-33.0,-73.0,-76.0,-60.0,30.0
2020-04-15T17:00:00,192.0,1402.0,219.0,9168.0,2895.0,940.0,216344.0,-79.0,-30.0,-72.0,-75.0,-58.0,30.0
2020-04-16T17:00:00,366.0,1388.0,209.0,9203.0,3209.0,981.0,224549.0,-77.0,-29.0,-71.0,-75.0,-57.0,30.0
2020-04-17T17:00:00,384.0,1359.0,197.0,9062.0,3730.0,1026.0,236722.0,-78.0,-25.0,-72.0,-76.0,-58.0,32.0
2020-04-18T17:00:00,318.0,1287.0,190.0,8967.0,4189.0,1059.0,247329.0,-84.0,-43.0,-82.0,-79.0,-57.0,26.0
2020-04-19T17:00:00,243.0,1264.0,184.0,8762.0,4638.0,1087.0,255797.0,-95.0,-94.0,-87.0,-85.0,-56.0,24.0
2020-04-20T17:00:00,192.0,1273.0,180.0,8608.0,4954.0,1112.0,260810.0,-77.0,-41.0,-75.0,-76.0,-55.0,28.0
2020-04-21T17:00:00,277.0,1230.0,177.0,8670.0,5173.0,1154.0,268069.0,-76.0,-38.0,-70.0,-74.0,-54.0,29.0
2020-04-22T17:00:00,334.0,1205.0,163.0,8623.0,5566.0,1181.0,277543.0,-77.0,-38.0,-69.0,-73.0,-53.0,28.0
2020-04-23T17:00:00,143.0,1189.0,140.0,8596.0,5750.0,1206.0,288075.0,-75.0,-31.0,-67.0,-73.0,-54.0,28.0
2020-04-24T17:00:00,348.0,1159.0,130.0,8390.0,6306.0,1244.0,296896.0,-73.0,-12.0,-68.0,-73.0,-54.0,29.0
2020-04-25T17:00:00,162.0,1105.0,129.0,8198.0,6671.0,1288.0,306977.0,-93.0,-94.0,-81.0,-84.0,-73.0,29.0
2020-04-26T17:00:00,80.0,1097.0,124.0,7917.0,7018.0,1315.0,316361.0,-91.0,-92.0,-83.0,-82.0,-51.0,23.0
2020-04-27T17:00:00,108.0,1099.0,123.0,7638.0,7375.0,1344.0,320027.0,-69.0,-22.0,-62.0,-70.0,-50.0,24.0
2020-04-28T17:00:00,129.0,1067.0,120.0,7414.0,7699.0,1408.0,328218.0,-72.0,-31.0,-61.0,-70.0,-50.0,25.0
2020-04-29T17:00:00,117.0,1042.0,114.0,7213.0,8019.0,1437.0,337656.0,-72.0,-29.0,-64.0,-70.0,-50.0,26.0
2020-04-30T17:00:00,135.0,1012.0,114.0,7021.0,8354.0,1459.0,349227.0,-67.0,-11.0,-59.0,-69.0,-50.0,25.0
2020-05-01T17:00:00,138.0,977.0,110.0,6692.0,8840.0,1479.0,362459.0,-89.0,-92.0,-61.0,-83.0,-87.0,42.0
2020-05-02T17:00:00,126.0,970.0,108.0,6353.0,9291.0,1502.0,370978.0,-74.0,-28.0,-61.0,-69.0,-52.0,22.0
2020-05-03T17:00:00,94.0,955.0,103.0,6241.0,9503.0,1516.0,378202.0,-86.0,-89.0,-63.0,-71.0,-43.0,20.0
2020-05-04T17:00:00,55.0,955.0,101.0,6178.0,9611.0,1528.0,383660.0,-57.0,-19.0,-31.0,-57.0,-39.0,16.0
2020-05-05T17:00:00,29.0,926.0,98.0,6092.0,9741.0,1545.0,390952.0,-58.0,-21.0,-31.0,-56.0,-39.0,18.0
2020-05-06T17:00:00,77.0,902.0,90.0,5797.0,10122.0,1568.0,399806.0,-60.0,-23.0,-37.0,-57.0,-39.0,18.0
2020-05-07T17:00:00,74.0,872.0,87.0,5575.0,10430.0,1589.0,410212.0,-58.0,-22.0,-28.0,-56.0,-39.0,18.0
2020-05-08T17:00:00,65.0,831.0,79.0,5277.0,10804.0,1627.0,420949.0,-60.0,-16.0,-34.0,-58.0,-39.0,20.0
2020-05-09T17:00:00,53.0,435.0,40.0,5402.0,11151.0,1643.0,432114.0,-63.0,-22.0,-35.0,-55.0,-40.0,15.0
2020-05-10T17:00:00,51.0,408.0,37.0,5146.0,11474.0,1657.0,439522.0,-76.0,-87.0,-44.0,-60.0,-28.0,13.0
2020-05-11T17:00:00,19.0,400.0,38.0,5022.0,11615.0,1666.0,445905.0,-59.0,-25.0,-53.0,-62.0,-37.0,18.0
2020-05-12T17:00:00,41.0,393.0,33.0,4764.0,11906.0,1686.0,454189.0,-57.0,-21.0,-38.0,-57.0,-36.0,18.0
2020-05-13T17:00:00,31.0,364.0,30.0,4626.0,12081.0,1712.0,463154.0,-59.0,-22.0,-42.0,-57.0,-35.0,18.0
2020-05-14T17:00:00,32.0,342.0,26.0,4350.0,12384.0,1743.0,474488.0,-56.0,-20.0,-25.0,-55.0,-35.0,16.0
2020-05-15T17:00:00,44.0,311.0,24.0,4104.0,12688.0,1762.0,484639.0,-59.0,-16.0,-43.0,-61.0,-37.0,19.0
2020-05-16T17:00:00,39.0,290.0,20.0,3852.0,12983.0,1783.0,497045.0,-61.0,-20.0,-41.0,-59.0,-34.0,15.0
2020-05-17T17:00:00,13.0,273.0,22.0,3746.0,13106.0,1794.0,506588.0,-72.0,-85.0,-20.0,-54.0,-22.0,12.0
2020-05-18T17:00:00,9.0,263.0,22.0,3719.0,13143.0,1803.0,513021.0,-34.0,-14.0,-6.0,-50.0,-30.0,12.0
2020-05-19T17:00:00,47.0,259.0,18.0,3477.0,13423.0,1820.0,523800.0,-39.0,-15.0,-28.0,-53.0,-31.0,15.0
2020-05-20T17:00:00,33.0,255.0,16.0,3261.0,13666.0,1832.0,536798.0,-35.0,-14.0,-8.0,-48.0,-30.0,13.0
2020-05-21T17:00:00,8.0,237.0,15.0,3034.0,13911.0,1841.0,548573.0,-33.0,-12.0,3.0,-47.0,-31.0,13.0
2020-05-22T17:00:00,21.0,215.0,12.0,2796.0,14182.0,1854.0,559933.0,-35.0,-9.0,-2.0,-49.0,-31.0,13.0
2020-05-23T17:00:00,10.0,205.0,14.0,2622.0,14363.0,1865.0,572834.0,-36.0,-13.0,7.0,-41.0,-25.0,7.0
2020-05-24T17:00:00,17.0,185.0,11.0,2464.0,14557.0,1869.0,582709.0,-44.0,-53.0,12.0,-38.0,-9.0,5.0
2020-05-25T17:00:00,11.0,179.0,10.0,2389.0,14641.0,1878.0,590179.0,-31.0,-15.0,3.0,-48.0,-29.0,11.0
2020-05-26T17:00:00,8.0,177.0,11.0,2243.0,14788.0,1886.0,602252.0,-31.0,-14.0,2.0,-46.0,-29.0,12.0
2020-05-27T17:00:00,8.0,168.0,9.0,2110.0,14931.0,1895.0,616691.0,-29.0,-13.0,10.0,-43.0,-28.0,10.0
2020-05-28T17:00:00,12.0,148.0,9.0,1868.0,15202.0,1898.0,632124.0,-30.0,-11.0,-1.0,-47.0,-28.0,11.0
2020-05-29T17:00:00,9.0,137.0,7.0,1705.0,15379.0,1906.0,645049.0,-30.0,-7.0,10.0,-45.0,-30.0,12.0
2020-05-30T17:00:00,12.0,120.0,7.0,1485.0,15618.0,1916.0,660151.0,-32.0,-11.0,17.0,-37.0,-23.0,6.0
2020-05-31T17:00:00,6.0,112.0,6.0,1382.0,15734.0,1918.0,669768.0,-36.0,-38.0,31.0,-30.0,-3.0,4.0
2020-06-01T17:00:00,2.0,110.0,6.0,1352.0,15768.0,1918.0,675934.0,-9.0,9.0,103.0,-34.0,-49.0,10.0
2020-06-02T17:00:00,8.0,103.0,5.0,1295.0,15838.0,1921.0,690267.0,-29.0,-46.0,158.0,-41.0,-78.0,17.0
2020-06-03T17:00:00,2.0,106.0,2.0,1279.0,15856.0,1921.0,695053.0,-27.0,-6.0,2.0,-38.0,-26.0,9.0
2020-06-04T17:00:00,4.0,97.0,2.0,1220.0,15915.0,1934.0,706475.0,-34.0,-12.0,-44.0,-50.0,-28.0,12.0
2020-06-05T17:00:00,6.0,96.0,2.0,1131.0,16007.0,1938.0,713500.0,-22.0,-5.0,7.0,-43.0,-27.0,10.0
2020-06-06T17:00:00,8.0,82.0,2.0,1080.0,16069.0,1949.0,734130.0,-23.0,-12.0,18.0,-35.0,-21.0,5.0
2020-06-07T17:00:00,1.0,81.0,1.0,1003.0,16144.0,1954.0,745805.0,-37.0,-33.0,-29.0,-48.0,-5.0,7.0
2020-06-08T17:00:00,4.0,82.0,1.0,997.0,16152.0,1955.0,750248.0,-26.0,-16.0,-24.0,-48.0,-27.0,10.0
2020-06-09T17:00:00,4.0,77.0,0.0,927.0,16226.0,1961.0,762098.0,-18.0,-10.0,10.0,-42.0,-26.0,9.0
2020-06-10T17:00:00,3.0,66.0,0.0,899.0,16268.0,1961.0,773316.0,-22.0,-14.0,-14.0,-44.0,-26.0,9.0
2020-06-11T17:00:00,5.0,52.0,0.0,870.0,16313.0,1964.0,780445.0,-15.0,-6.0,14.0,-40.0,-25.0,8.0
2020-06-12T17:00:00,0.0,49.0,0.0,800.0,16383.0,1967.0,795260.0,-15.0,-5.0,48.0,-35.0,-27.0,6.0
2020-06-13T17:00:00,13.0,41.0,1.0,736.0,16457.0,1977.0,798290.0,-18.0,-13.0,62.0,-25.0,-20.0,0.0
2020-06-14T17:00:00,7.0,40.0,1.0,731.0,16469.0,1978.0,812540.0,-24.0,-21.0,25.0,-28.0,2.0,2.0
2020-06-15T17:00:00,1.0,38.0,1.0,716.0,16487.0,1978.0,817064.0,-19.0,-10.0,1.0,-43.0,-25.0,7.0
2020-06-16T17:00:00,1.0,36.0,1.0,681.0,16521.0,1982.0,826192.0,-12.0,-7.0,37.0,-36.0,-24.0,7.0
2020-06-17T17:00:00,4.0,37.0,1.0,642.0,16558.0,1987.0,837394.0,-14.0,-9.0,20.0,-36.0,-24.0,7.0
2020-06-18T17:00:00,8.0,33.0,1.0,573.0,16632.0,1994.0,847997.0,-12.0,-8.0,38.0,-35.0,-24.0,6.0
2020-06-19T17:00:00,2.0,30.0,1.0,551.0,16655.0,1998.0,858726.0,-15.0,-7.0,37.0,-35.0,-26.0,6.0
2020-06-20T17:00:00,3.0,27.0,1.0,547.0,16661.0,2002.0,870830.0,-15.0,-11.0,77.0,-19.0,-17.0,-1.0
2020-06-21T17:00:00,7.0,28.0,1.0,554.0,16660.0,2002.0,876915.0,-19.0,-23.0,67.0,-11.0,3.0,-4.0
2020-06-22T17:00:00,2.0,29.0,1.0,555.0,16659.0,2003.0,882529.0,-13.0,-9.0,57.0,-34.0,-25.0,4.0
2020-06-23T17:00:00,3.0,30.0,1.0,533.0,16682.0,2004.0,888273.0,-8.0,-6.0,67.0,-31.0,-25.0,4.0
2020-06-24T17:00:00,3.0,26.0,1.0,522.0,16700.0,2004.0,897506.0,-10.0,-6.0,52.0,-31.0,-23.0,4.0
2020-06-25T17:00:00,4.0,29.0,1.0,497.0,16724.0,2006.0,908873.0,-10.0,-5.0,45.0,-33.0,-24.0,5.0
2020-06-26T17:00:00,5.0,16.0,1.0,470.0,16768.0,2007.0,916485.0,-11.0,-5.0,67.0,-30.0,-25.0,4.0
2020-06-27T17:00:00,2.0,18.0,1.0,463.0,16775.0,2007.0,937417.0,-16.0,-12.0,77.0,-19.0,-19.0,-2.0
2020-06-28T17:00:00,11.0,16.0,1.0,443.0,16807.0,2008.0,944010.0,-23.0,-22.0,51.0,-15.0,5.0,-4.0
2020-06-29T17:00:00,3.0,17.0,1.0,444.0,16808.0,2008.0,948871.0,-12.0,-8.0,53.0,-34.0,-24.0,4.0
2020-06-30T17:00:00,8.0,21.0,0.0,441.0,16812.0,2012.0,957466.0,-6.0,-6.0,62.0,-32.0,-23.0,4.0
2020-07-01T17:00:00,3.0,17.0,0.0,401.0,16849.0,2022.0,970793.0,-10.0,-7.0,41.0,-31.0,-23.0,4.0
2020-07-02T17:00:00,20.0,20.0,0.0,377.0,16890.0,2022.0,982614.0,-7.0,-5.0,44.0,-32.0,-23.0,4.0
2020-07-03T17:00:00,5.0,19.0,0.0,371.0,16901.0,2023.0,992568.0,-11.0,-4.0,45.0,-32.0,-24.0,5.0
2020-07-04T17:00:00,4.0,16.0,1.0,371.0,16907.0,2023.0,1004228.0,-14.0,-12.0,72.0,-21.0,-18.0,-2.0
2020-07-05T17:00:00,8.0,16.0,2.0,370.0,16915.0,2023.0,1009833.0,-21.0,-21.0,57.0,-13.0,2.0,-5.0
2020-07-06T17:00:00,1.0,16.0,2.0,366.0,16919.0,2024.0,1013235.0,-11.0,-8.0,63.0,-32.0,-24.0,3.0
2020-07-07T17:00:00,14.0,17.0,2.0,366.0,16922.0,2034.0,1022657.0,-4.0,-3.0,78.0,-29.0,-24.0,3.0
2020-07-08T17:00:00,7.0,17.0,3.0,366.0,16928.0,2034.0,1031906.0,-8.0,-8.0,68.0,-28.0,-22.0,2.0
2020-07-09T17:00:00,10.0,17.0,2.0,373.0,16929.0,2037.0,1040189.0,-7.0,-7.0,67.0,-29.0,-23.0,3.0
2020-07-10T17:00:00,11.0,14.0,3.0,377.0,16936.0,2039.0,1048535.0,-10.0,-5.0,71.0,-29.0,-25.0,2.0
2020-07-11T17:00:00,10.0,20.0,3.0,375.0,16942.0,2039.0,1059816.0,-18.0,-11.0,40.0,-26.0,-19.0,1.0
2020-07-12T17:00:00,16.0,20.0,3.0,385.0,16948.0,2039.0,1065444.0,-15.0,-16.0,70.0,-8.0,6.0,-6.0
2020-07-13T17:00:00,6.0,22.0,3.0,387.0,16950.0,2039.0,1069923.0,-6.0,-6.0,77.0,-29.0,-24.0,2.0
2020-07-14T17:00:00,19.0,29.0,2.0,396.0,16952.0,2041.0,1076719.0,-3.0,-4.0,88.0,-28.0,-23.0,3.0
2020-07-15T17:00:00,21.0,30.0,2.0,406.0,16960.0,2043.0,1083811.0,-5.0,-6.0,73.0,-29.0,-22.0,2.0
2020-07-16T17:00:00,29.0,31.0,2.0,422.0,16968.0,2047.0,1092693.0,-6.0,-5.0,64.0,-30.0,-23.0,3.0
2020-07-17T17:00:00,55.0,33.0,2.0,467.0,16976.0,2047.0,1101965.0,-7.0,-2.0,67.0,-29.0,-24.0,3.0
2020-07-18T17:00:00,34.0,33.0,2.0,490.0,16985.0,2049.0,1111097.0,-11.0,-11.0,90.0,-14.0,-18.0,-3.0
2020-07-19T17:00:00,48.0,33.0,2.0,532.0,16990.0,2050.0,1117268.0,-15.0,-17.0,77.0,-6.0,6.0,-6.0
2020-07-20T17:00:00,42.0,35.0,2.0,572.0,16990.0,2050.0,1123386.0,-7.0,-7.0,91.0,-29.0,-24.0,2.0
2020-07-21T17:00:00,22.0,35.0,2.0,587.0,16994.0,2053.0,1130514.0,-5.0,-6.0,92.0,-29.0,-24.0,3.0
2020-07-22T17:00:00,36.0,35.0,2.0,606.0,17007.0,2057.0,1138626.0,-7.0,-7.0,74.0,-29.0,-22.0,3.0
2020-07-23T17:00:00,22.0,28.0,2.0,627.0,17010.0,2062.0,1149084.0,-5.0,-6.0,80.0,-28.0,-23.0,2.0
2020-07-24T17:00:00,30.0,30.0,2.0,653.0,17011.0,2063.0,1161454.0,-10.0,-3.0,45.0,-32.0,-25.0,5.0
2020-07-25T17:00:00,31.0,30.0,1.0,674.0,17021.0,2064.0,1170795.0,-11.0,-12.0,90.0,-14.0,-17.0,-3.0
2020-07-26T17:00:00,19.0,31.0,1.0,690.0,17023.0,2064.0,1177718.0,-15.0,-15.0,70.0,-8.0,6.0,-5.0
2020-07-27T17:00:00,16.0,31.0,0.0,703.0,17027.0,2064.0,1182530.0,-6.0,-6.0,97.0,-27.0,-25.0,2.0
2020-07-28T17:00:00,24.0,33.0,0.0,721.0,17026.0,2069.0,1191525.0,-3.0,-4.0,101.0,-27.0,-24.0,3.0
2020-07-29T17:00:00,42.0,31.0,0.0,753.0,17034.0,2073.0,1201970.0,-5.0,-6.0,86.0,-27.0,-24.0,2.0
2020-07-30T17:00:00,112.0,31.0,3.0,857.0,17039.0,2073.0,1214358.0,-6.0,-6.0,75.0,-29.0,-24.0,2.0
2020-07-31T17:00:00,117.0,33.0,3.0,964.0,17046.0,2074.0,1228415.0,-10.0,-6.0,71.0,-29.0,-26.0,2.0
2020-08-01T17:00:00,46.0,28.0,4.0,969.0,17090.0,2075.0,1243701.0,-16.0,-13.0,62.0,-20.0,-21.0,-3.0
2020-08-02T17:00:00,45.0,27.0,4.0,1003.0,17102.0,2075.0,1250175.0,-15.0,-11.0,43.0,-15.0,4.0,-2.0
2020-08-03T17:00:00,22.0,25.0,4.0,1022.0,17106.0,2076.0,1253243.0,-7.0,-4.0,58.0,-31.0,-30.0,5.0
2020-08-04T17:00:00,20.0,32.0,5.0,1028.0,17111.0,2077.0,1260403.0,0.0,0.0,79.0,-29.0,-30.0,5.0
2020-08-05T17:00:00,41.0,33.0,6.0,1028.0,17150.0,2077.0,1269850.0,3.0,-2.0,109.0,-22.0,-29.0,2.0
2020-08-06T17:00:00,58.0,36.0,6.0,1055.0,17178.0,2077.0,1279252.0,0.0,-5.0,108.0,-25.0,-30.0,2.0
2020-08-07T17:00:00,183.0,31.0,6.0,1178.0,17242.0,2078.0,1295746.0,-5.0,-5.0,98.0,-25.0,-32.0,2.0
2020-08-08T17:00:00,63.0,29.0,6.0,1193.0,17287.0,2083.0,1309917.0,-15.0,-14.0,87.0,-13.0,-25.0,-3.0
2020-08-09T17:00:00,58.0,28.0,6.0,1206.0,17333.0,2083.0,1314277.0,-17.0,-14.0,72.0,-7.0,1.0,-6.0
2020-08-10T17:00:00,20.0,29.0,6.0,1222.0,17336.0,2083.0,1315887.0,1.0,0.0,162.0,-24.0,-50.0,4.0
2020-08-11T17:00:00,65.0,33.0,6.0,1261.0,17356.0,2085.0,1322808.0,3.0,1.0,173.0,-24.0,-51.0,6.0
2020-08-12T17:00:00,60.0,33.0,6.0,1294.0,17376.0,2092.0,1332649.0,1.0,-1.0,160.0,-22.0,-51.0,5.0
2020-08-13T17:00:00,84.0,30.0,6.0,1349.0,17406.0,2094.0,1342714.0,1.0,2.0,156.0,-23.0,-53.0,6.0
2020-08-14T17:00:00,127.0,33.0,6.0,1431.0,17447.0,2095.0,1351358.0,-7.0,17.0,125.0,-27.0,-57.0,8.0
2020-08-15T17:00:00,120.0,38.0,4.0,1518.0,17476.0,2096.0,1363130.0,-34.0,-50.0,128.0,-15.0,-52.0,-4.0
2020-08-16T17:00:00,78.0,35.0,4.0,1568.0,17507.0,2096.0,1371827.0,-18.0,-13.0,85.0,-2.0,-2.0,-6.0
2020-08-17T17:00:00,46.0,37.0,4.0,1593.0,17526.0,2096.0,1380393.0,-2.0,4.0,158.0,-21.0,-55.0,7.0
2020-08-18T17:00:00,60.0,42.0,6.0,1640.0,17530.0,2098.0,1389155.0,6.0,8.0,185.0,-20.0,-51.0,8.0
2020-08-19T17:00:00,59.0,39.0,6.0,1616.0,17615.0,2099.0,1403390.0,0.0,-3.0,181.0,-20.0,-51.0,5.0
2020-08-20T17:00:00,159.0,35.0,7.0,1747.0,17645.0,2100.0,1416684.0,-1.0,-3.0,171.0,-22.0,-51.0,5.0
2020-08-21T17:00:00,116.0,42.0,6.0,1817.0,17683.0,2102.0,1429206.0,-9.0,-5.0,143.0,-25.0,-51.0,6.0
2020-08-22T17:00:00,160.0,44.0,4.0,1944.0,17714.0,2104.0,1443092.0,-17.0,-20.0,98.0,-14.0,-31.0,-3.0
2020-08-23T17:00:00,145.0,43.0,4.0,1942.0,17862.0,2104.0,1453684.0,-24.0,-17.0,43.0,-12.0,3.0,-2.0
2020-08-24T17:00:00,116.0,43.0,4.0,2001.0,17919.0,2104.0,1463152.0,-1.0,0.0,120.0,-25.0,-35.0,5.0
2020-08-25T17:00:00,119.0,46.0,5.0,2068.0,17964.0,2107.0,1476308.0,2.0,-3.0,142.0,-25.0,-33.0,4.0
2020-08-26T17:00:00,147.0,46.0,6.0,2106.0,18063.0,2116.0,1492410.0,-2.0,-5.0,122.0,-24.0,-31.0,3.0
2020-08-27T17:00:00,132.0,58.0,5.0,2158.0,18131.0,2117.0,1507987.0,-1.0,-4.0,117.0,-26.0,-31.0,3.0
2020-08-28T17:00:00,135.0,50.0,6.0,2197.0,18232.0,2119.0,1522902.0,-9.0,-7.0,85.0,-28.0,-32.0,5.0
