,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-05T17:00:00,123.0,987.0,151.0,2440.0,287.0,599.0,15252.0,-95.0,-86.0,-91.0,-85.0,-64.0,27.0
2020-04-06T17:00:00,150.0,1001.0,140.0,2565.0,296.0,612.0,15919.0,-81.0,-37.0,-78.0,-73.0,-67.0,32.0
2020-04-07T17:00:00,96.0,962.0,139.0,2637.0,342.0,630.0,16619.0,-81.0,-35.0,-76.0,-73.0,-68.0,33.0
2020-04-08T17:00:00,149.0,974.0,133.0,2455.0,645.0,652.0,17532.0,-81.0,-34.0,-77.0,-72.0,-67.0,32.0
2020-04-09T17:00:00,96.0,945.0,133.0,2323.0,885.0,669.0,18194.0,-80.0,-29.0,-76.0,-73.0,-68.0,34.0
2020-04-10T17:00:00,129.0,925.0,127.0,2264.0,1086.0,682.0,18970.0,-80.0,-22.0,-77.0,-73.0,-69.0,35.0
2020-04-11T17:00:00,127.0,960.0,118.0,2153.0,1291.0,689.0,20060.0,-86.0,-40.0,-85.0,-77.0,-65.0,30.0
2020-04-12T17:00:00,92.0,949.0,114.0,2051.0,1489.0,700.0,21057.0,-96.0,-94.0,-92.0,-87.0,-67.0,27.0
2020-04-13T17:00:00,78.0,959.0,108.0,2013.0,1588.0,713.0,28379.0,-95.0,-94.0,-86.0,-88.0,-91.0,41.0
2020-04-14T17:00:00,45.0,937.0,106.0,2052.0,1603.0,728.0,29160.0,-82.0,-41.0,-81.0,-76.0,-67.0,33.0
2020-04-15T17:00:00,77.0,888.0,106.0,2103.0,1660.0,746.0,30329.0,-80.0,-35.0,-77.0,-71.0,-64.0,32.0
2020-04-16T17:00:00,79.0,850.0,102.0,2172.0,1694.0,764.0,33778.0,-79.0,-37.0,-75.0,-70.0,-64.0,33.0
2020-04-17T17:00:00,86.0,839.0,94.0,2224.0,1726.0,785.0,37997.0,-78.0,-33.0,-76.0,-71.0,-63.0,34.0
2020-04-18T17:00:00,53.0,804.0,88.0,2280.0,1754.0,795.0,39909.0,-85.0,-48.0,-85.0,-74.0,-60.0,29.0
2020-04-19T17:00:00,48.0,799.0,86.0,2297.0,1780.0,807.0,41474.0,-94.0,-86.0,-89.0,-83.0,-58.0,26.0
2020-04-20T17:00:00,57.0,792.0,80.0,2340.0,1792.0,822.0,42782.0,-78.0,-49.0,-80.0,-73.0,-61.0,31.0
2020-04-21T17:00:00,51.0,784.0,78.0,2356.0,1825.0,834.0,44332.0,-79.0,-48.0,-81.0,-74.0,-62.0,32.0
2020-04-22T17:00:00,47.0,735.0,76.0,2419.0,1849.0,845.0,46492.0,-78.0,-45.0,-78.0,-71.0,-61.0,31.0
2020-04-23T17:00:00,28.0,727.0,71.0,2432.0,1865.0,857.0,47662.0,-77.0,-41.0,-74.0,-69.0,-60.0,31.0
2020-04-24T17:00:00,76.0,705.0,61.0,2507.0,1890.0,865.0,49163.0,-74.0,-24.0,-73.0,-66.0,-59.0,31.0
2020-04-25T17:00:00,30.0,689.0,58.0,2525.0,1912.0,874.0,50996.0,-95.0,-95.0,-87.0,-84.0,-77.0,33.0
2020-04-26T17:00:00,53.0,668.0,58.0,2582.0,1924.0,879.0,52063.0,-92.0,-69.0,-88.0,-79.0,-53.0,24.0
2020-04-27T17:00:00,16.0,667.0,58.0,2585.0,1933.0,884.0,52765.0,-71.0,-36.0,-70.0,-66.0,-56.0,27.0
2020-04-28T17:00:00,48.0,666.0,58.0,2610.0,1948.0,893.0,54313.0,-74.0,-41.0,-71.0,-68.0,-57.0,27.0
2020-04-29T17:00:00,35.0,640.0,52.0,2655.0,1964.0,899.0,55905.0,-73.0,-36.0,-72.0,-65.0,-56.0,28.0
2020-04-30T17:00:00,37.0,465.0,48.0,2697.0,2131.0,906.0,59488.0,-68.0,-20.0,-66.0,-64.0,-56.0,28.0
2020-05-01T17:00:00,28.0,413.0,44.0,2754.0,2153.0,911.0,61241.0,-93.0,-94.0,-82.0,-85.0,-88.0,43.0
2020-05-02T17:00:00,23.0,399.0,46.0,2760.0,2177.0,916.0,62834.0,-79.0,-41.0,-81.0,-72.0,-55.0,28.0
2020-05-03T17:00:00,21.0,400.0,43.0,2755.0,2194.0,927.0,64412.0,-90.0,-75.0,-86.0,-78.0,-49.0,24.0
2020-05-04T17:00:00,44.0,389.0,44.0,2773.0,2225.0,932.0,65398.0,-55.0,-30.0,-25.0,-44.0,-44.0,19.0
2020-05-05T17:00:00,29.0,387.0,42.0,2790.0,2237.0,936.0,67256.0,-58.0,-29.0,-26.0,-46.0,-43.0,19.0
2020-05-06T17:00:00,29.0,353.0,42.0,2841.0,2242.0,943.0,69037.0,-61.0,-30.0,-47.0,-49.0,-43.0,21.0
2020-05-07T17:00:00,31.0,328.0,41.0,2878.0,2257.0,948.0,71017.0,-57.0,-29.0,-15.0,-45.0,-42.0,20.0
2020-05-08T17:00:00,18.0,303.0,38.0,2897.0,2278.0,954.0,72504.0,-58.0,-23.0,-26.0,-46.0,-42.0,21.0
2020-05-09T17:00:00,23.0,285.0,32.0,2913.0,2305.0,958.0,73965.0,-62.0,-28.0,-31.0,-42.0,-43.0,18.0
2020-05-10T17:00:00,40.0,284.0,30.0,2937.0,2322.0,960.0,76367.0,-71.0,-60.0,-32.0,-42.0,-30.0,15.0
2020-05-11T17:00:00,10.0,277.0,28.0,2922.0,2352.0,964.0,77830.0,-53.0,-30.0,-28.0,-45.0,-38.0,18.0
2020-05-12T17:00:00,25.0,230.0,24.0,2954.0,2391.0,969.0,79414.0,-54.0,-25.0,-29.0,-46.0,-38.0,18.0
2020-05-13T17:00:00,20.0,211.0,20.0,2782.0,2604.0,971.0,80850.0,-54.0,-25.0,-19.0,-41.0,-37.0,18.0
2020-05-14T17:00:00,15.0,189.0,18.0,2697.0,2725.0,974.0,82840.0,-54.0,-24.0,-16.0,-43.0,-38.0,17.0
2020-05-15T17:00:00,16.0,178.0,18.0,2599.0,2847.0,977.0,84351.0,-55.0,-20.0,-19.0,-45.0,-38.0,19.0
2020-05-16T17:00:00,23.0,154.0,17.0,2486.0,3003.0,982.0,87211.0,-61.0,-24.0,-40.0,-44.0,-38.0,18.0
2020-05-17T17:00:00,25.0,151.0,18.0,2396.0,3118.0,984.0,88656.0,-65.0,-52.0,-11.0,-36.0,-22.0,13.0
2020-05-18T17:00:00,11.0,156.0,17.0,2142.0,3379.0,984.0,89085.0,-36.0,-21.0,-18.0,-38.0,-32.0,14.0
2020-05-19T17:00:00,-3.0,144.0,17.0,1967.0,3561.0,986.0,89985.0,-39.0,-18.0,-12.0,-39.0,-32.0,15.0
2020-05-20T17:00:00,2.0,125.0,16.0,1833.0,3716.0,987.0,90093.0,-44.0,-21.0,-44.0,-45.0,-34.0,17.0
2020-05-21T17:00:00,12.0,111.0,16.0,1705.0,3867.0,990.0,91885.0,-34.0,-15.0,15.0,-31.0,-32.0,14.0
2020-05-22T17:00:00,8.0,101.0,15.0,1652.0,3939.0,990.0,93549.0,-35.0,-13.0,14.0,-33.0,-32.0,14.0
2020-05-23T17:00:00,4.0,100.0,15.0,1598.0,3995.0,993.0,94657.0,-35.0,-17.0,30.0,-21.0,-27.0,9.0
2020-05-24T17:00:00,13.0,101.0,13.0,1578.0,4028.0,994.0,95715.0,-42.0,-35.0,6.0,-25.0,-10.0,8.0
2020-05-25T17:00:00,2.0,95.0,13.0,1554.0,4059.0,995.0,96270.0,-28.0,-20.0,16.0,-32.0,-30.0,11.0
2020-05-26T17:00:00,2.0,94.0,13.0,1468.0,4147.0,996.0,97285.0,-30.0,-15.0,23.0,-31.0,-29.0,12.0
2020-05-27T17:00:00,0.0,90.0,13.0,1347.0,4272.0,996.0,98535.0,-31.0,-15.0,14.0,-30.0,-29.0,12.0
2020-05-28T17:00:00,1.0,79.0,13.0,1254.0,4376.0,997.0,100110.0,-30.0,-14.0,22.0,-30.0,-29.0,12.0
2020-05-29T17:00:00,4.0,69.0,9.0,1274.0,4385.0,986.0,101389.0,-40.0,-15.0,-42.0,-44.0,-32.0,16.0
2020-05-30T17:00:00,4.0,66.0,9.0,1272.0,4393.0,987.0,102484.0,-32.0,-13.0,16.0,-23.0,-23.0,9.0
2020-05-31T17:00:00,3.0,62.0,9.0,1267.0,4405.0,987.0,103634.0,-36.0,-31.0,18.0,-20.0,-3.0,7.0
2020-06-01T17:00:00,0.0,63.0,9.0,1255.0,4416.0,987.0,103994.0,-11.0,2.0,59.0,-25.0,-40.0,10.0
2020-06-02T17:00:00,4.0,60.0,9.0,1257.0,4421.0,987.0,104968.0,-21.0,-47.0,206.0,-22.0,-74.0,13.0
2020-06-03T17:00:00,1.0,57.0,8.0,1245.0,4438.0,987.0,105679.0,-25.0,-8.0,22.0,-20.0,-27.0,9.0
2020-06-04T17:00:00,3.0,52.0,5.0,1246.0,4447.0,988.0,110077.0,-27.0,-7.0,5.0,-24.0,-28.0,11.0
2020-06-05T17:00:00,2.0,50.0,5.0,1238.0,4458.0,989.0,111431.0,-24.0,-8.0,14.0,-26.0,-28.0,11.0
2020-06-06T17:00:00,2.0,46.0,3.0,1146.0,4556.0,991.0,112740.0,-20.0,-14.0,65.0,-6.0,-20.0,3.0
2020-06-07T17:00:00,3.0,41.0,2.0,1116.0,4595.0,991.0,113729.0,-23.0,-28.0,53.0,1.0,1.0,0.0
2020-06-08T17:00:00,2.0,41.0,2.0,1032.0,4681.0,991.0,114310.0,-23.0,-15.0,-8.0,-31.0,-27.0,10.0
2020-06-09T17:00:00,0.0,32.0,0.0,960.0,4763.0,992.0,115510.0,-19.0,-11.0,19.0,-24.0,-25.0,9.0
2020-06-10T17:00:00,3.0,29.0,0.0,918.0,4811.0,992.0,116320.0,-22.0,-13.0,8.0,-26.0,-25.0,9.0
2020-06-11T17:00:00,1.0,26.0,0.0,876.0,4857.0,992.0,117720.0,-16.0,-6.0,31.0,-21.0,-25.0,8.0
2020-06-12T17:00:00,1.0,22.0,0.0,728.0,5009.0,993.0,119045.0,-14.0,-7.0,63.0,-17.0,-25.0,6.0
2020-06-13T17:00:00,2.0,22.0,0.0,655.0,5084.0,993.0,120308.0,-18.0,-15.0,61.0,-8.0,-16.0,2.0
2020-06-14T17:00:00,4.0,21.0,0.0,605.0,5139.0,993.0,121354.0,-24.0,-18.0,5.0,-16.0,3.0,4.0
2020-06-15T17:00:00,4.0,18.0,0.0,599.0,5152.0,993.0,121620.0,-15.0,-13.0,20.0,-24.0,-25.0,7.0
2020-06-16T17:00:00,1.0,19.0,0.0,582.0,5168.0,994.0,122650.0,-12.0,-8.0,52.0,-20.0,-23.0,7.0
2020-06-17T17:00:00,1.0,21.0,0.0,564.0,5185.0,994.0,123770.0,-12.0,-10.0,56.0,-16.0,-22.0,6.0
2020-06-18T17:00:00,4.0,19.0,0.0,558.0,5197.0,994.0,125339.0,-9.0,-9.0,85.0,-12.0,-22.0,4.0
2020-06-19T17:00:00,0.0,14.0,0.0,546.0,5214.0,994.0,126380.0,-10.0,-7.0,80.0,-11.0,-23.0,4.0
2020-06-20T17:00:00,0.0,13.0,0.0,526.0,5235.0,994.0,127450.0,-12.0,-12.0,94.0,1.0,-13.0,0.0
2020-06-21T17:00:00,0.0,14.0,0.0,513.0,5247.0,994.0,128759.0,-13.0,-24.0,84.0,4.0,12.0,-4.0
2020-06-22T17:00:00,3.0,13.0,0.0,492.0,5275.0,994.0,129281.0,-6.0,-10.0,76.0,-14.0,-23.0,4.0
2020-06-23T17:00:00,1.0,11.0,0.0,482.0,5288.0,994.0,130121.0,-4.0,-8.0,108.0,-13.0,-22.0,3.0
2020-06-24T17:00:00,4.0,12.0,0.0,459.0,5314.0,994.0,131622.0,-5.0,-8.0,100.0,-10.0,-21.0,3.0
2020-06-25T17:00:00,2.0,10.0,0.0,450.0,5330.0,991.0,133007.0,-5.0,-5.0,102.0,-9.0,-21.0,3.0
2020-06-26T17:00:00,2.0,10.0,0.0,397.0,5385.0,991.0,133947.0,-5.0,-7.0,110.0,-6.0,-22.0,2.0
2020-06-27T17:00:00,2.0,9.0,0.0,348.0,5437.0,991.0,135122.0,-9.0,-14.0,121.0,7.0,-13.0,-3.0
2020-06-28T17:00:00,0.0,9.0,0.0,311.0,5474.0,991.0,136117.0,-11.0,-24.0,106.0,11.0,18.0,-7.0
2020-06-29T17:00:00,0.0,9.0,0.0,265.0,5520.0,991.0,136385.0,0.0,-8.0,109.0,-8.0,-20.0,2.0
2020-06-30T17:00:00,0.0,8.0,0.0,258.0,5528.0,991.0,137340.0,-1.0,-4.0,111.0,-10.0,-19.0,2.0
2020-07-01T17:00:00,5.0,8.0,0.0,240.0,5551.0,987.0,138550.0,-1.0,-4.0,104.0,-5.0,-19.0,1.0
2020-07-02T17:00:00,3.0,8.0,0.0,230.0,5564.0,987.0,139893.0,0.0,-5.0,116.0,-5.0,-20.0,2.0
2020-07-03T17:00:00,0.0,6.0,0.0,221.0,5575.0,987.0,140965.0,-9.0,-5.0,58.0,-10.0,-22.0,5.0
2020-07-04T17:00:00,0.0,5.0,0.0,198.0,5599.0,987.0,142031.0,-5.0,-6.0,100.0,11.0,-12.0,0.0
2020-07-05T17:00:00,1.0,5.0,0.0,189.0,5609.0,987.0,143029.0,-8.0,-20.0,106.0,16.0,18.0,-8.0
2020-07-06T17:00:00,0.0,5.0,0.0,184.0,5614.0,987.0,143299.0,4.0,-6.0,129.0,-3.0,-19.0,1.0
2020-07-07T17:00:00,1.0,5.0,0.0,180.0,5619.0,987.0,144089.0,6.0,2.0,140.0,-4.0,-21.0,2.0
2020-07-08T17:00:00,3.0,5.0,0.0,179.0,5623.0,987.0,145099.0,1.0,-7.0,132.0,-3.0,-18.0,0.0
2020-07-09T17:00:00,4.0,5.0,0.0,168.0,5638.0,987.0,146278.0,2.0,-3.0,144.0,-2.0,-19.0,1.0
2020-07-10T17:00:00,1.0,4.0,0.0,164.0,5644.0,987.0,147083.0,0.0,-5.0,140.0,1.0,-21.0,0.0
2020-07-11T17:00:00,4.0,4.0,0.0,165.0,5647.0,987.0,148103.0,-8.0,-14.0,122.0,12.0,-10.0,-4.0
2020-07-12T17:00:00,1.0,4.0,0.0,163.0,5650.0,987.0,149154.0,-5.0,-11.0,105.0,19.0,20.0,-6.0
2020-07-13T17:00:00,0.0,4.0,0.0,155.0,5658.0,987.0,149515.0,6.0,-3.0,133.0,-2.0,-19.0,1.0
2020-07-14T17:00:00,1.0,4.0,0.0,156.0,5658.0,987.0,150309.0,7.0,-2.0,154.0,-2.0,-19.0,0.0
2020-07-15T17:00:00,0.0,3.0,1.0,153.0,5661.0,987.0,151628.0,2.0,-3.0,115.0,-6.0,-17.0,2.0
2020-07-16T17:00:00,1.0,3.0,1.0,152.0,5663.0,987.0,152848.0,6.0,-3.0,144.0,-1.0,-18.0,1.0
2020-07-17T17:00:00,3.0,3.0,1.0,151.0,5667.0,987.0,153879.0,3.0,2.0,104.0,-3.0,-22.0,4.0
2020-07-18T17:00:00,3.0,2.0,1.0,152.0,5670.0,987.0,154887.0,0.0,-6.0,120.0,24.0,-10.0,-2.0
2020-07-19T17:00:00,0.0,2.0,1.0,147.0,5674.0,987.0,155851.0,-3.0,-15.0,116.0,25.0,27.0,-8.0
2020-07-20T17:00:00,0.0,2.0,1.0,143.0,5678.0,987.0,156150.0,8.0,-5.0,152.0,1.0,-18.0,0.0
2020-07-21T17:00:00,2.0,2.0,1.0,141.0,5682.0,987.0,157262.0,9.0,-3.0,175.0,-1.0,-18.0,0.0
2020-07-22T17:00:00,1.0,2.0,1.0,137.0,5687.0,987.0,158397.0,7.0,-5.0,157.0,0.0,-16.0,0.0
2020-07-23T17:00:00,1.0,2.0,1.0,134.0,5691.0,987.0,159476.0,8.0,-2.0,168.0,3.0,-17.0,0.0
2020-07-24T17:00:00,1.0,2.0,1.0,129.0,5697.0,987.0,160592.0,-2.0,-1.0,96.0,-4.0,-20.0,4.0
2020-07-25T17:00:00,2.0,3.0,1.0,125.0,5702.0,987.0,161615.0,1.0,-6.0,137.0,23.0,-9.0,-3.0
2020-07-26T17:00:00,7.0,3.0,1.0,118.0,5716.0,987.0,162553.0,-3.0,-14.0,120.0,25.0,29.0,-9.0
2020-07-27T17:00:00,2.0,5.0,0.0,107.0,5728.0,987.0,162840.0,10.0,-2.0,165.0,2.0,-18.0,0.0
2020-07-28T17:00:00,11.0,4.0,0.0,116.0,5731.0,987.0,163868.0,11.0,-1.0,183.0,2.0,-17.0,0.0
2020-07-29T17:00:00,17.0,5.0,0.0,125.0,5738.0,987.0,165056.0,8.0,-3.0,164.0,0.0,-17.0,-1.0
2020-07-30T17:00:00,8.0,6.0,0.0,124.0,5746.0,987.0,166234.0,9.0,-1.0,167.0,4.0,-18.0,0.0
2020-07-31T17:00:00,21.0,6.0,0.0,141.0,5750.0,987.0,167216.0,7.0,-3.0,151.0,8.0,-19.0,-1.0
2020-08-01T17:00:00,5.0,8.0,0.0,136.0,5758.0,987.0,167946.0,-2.0,-9.0,131.0,27.0,-8.0,-5.0
2020-08-02T17:00:00,8.0,11.0,0.0,136.0,5763.0,987.0,169032.0,0.0,-3.0,105.0,29.0,27.0,-7.0
2020-08-03T17:00:00,0.0,13.0,0.0,127.0,5770.0,987.0,169125.0,11.0,4.0,133.0,2.0,-22.0,2.0
2020-08-04T17:00:00,2.0,15.0,0.0,124.0,5773.0,987.0,170279.0,14.0,9.0,142.0,-2.0,-25.0,4.0
2020-08-05T17:00:00,6.0,15.0,0.0,122.0,5781.0,987.0,171452.0,17.0,8.0,155.0,1.0,-26.0,4.0
2020-08-06T17:00:00,9.0,16.0,0.0,125.0,5786.0,987.0,172676.0,19.0,6.0,194.0,11.0,-23.0,1.0
2020-08-07T17:00:00,21.0,13.0,0.0,145.0,5790.0,987.0,173725.0,13.0,2.0,181.0,18.0,-23.0,0.0
2020-08-08T17:00:00,3.0,14.0,0.0,142.0,5795.0,987.0,175022.0,3.0,-6.0,158.0,44.0,-11.0,-4.0
2020-08-09T17:00:00,16.0,13.0,0.0,155.0,5799.0,987.0,176282.0,6.0,-7.0,149.0,50.0,30.0,-9.0
2020-08-10T17:00:00,2.0,11.0,0.0,154.0,5804.0,987.0,176830.0,32.0,10.0,302.0,16.0,-39.0,1.0
2020-08-11T17:00:00,4.0,11.0,0.0,151.0,5811.0,987.0,177759.0,31.0,11.0,323.0,12.0,-40.0,1.0
2020-08-12T17:00:00,16.0,10.0,0.0,157.0,5822.0,987.0,178788.0,29.0,10.0,295.0,11.0,-41.0,1.0
2020-08-13T17:00:00,11.0,8.0,0.0,161.0,5831.0,987.0,180090.0,31.0,17.0,321.0,17.0,-44.0,2.0
2020-08-14T17:00:00,32.0,10.0,1.0,179.0,5842.0,987.0,181370.0,23.0,33.0,272.0,19.0,-50.0,3.0
2020-08-15T17:00:00,11.0,13.0,1.0,180.0,5849.0,987.0,182505.0,-20.0,-58.0,199.0,25.0,-44.0,-7.0
2020-08-16T17:00:00,5.0,12.0,1.0,181.0,5854.0,987.0,183363.0,6.0,0.0,159.0,45.0,26.0,-9.0
2020-08-17T17:00:00,8.0,12.0,1.0,182.0,5861.0,987.0,184009.0,32.0,16.0,,17.0,-49.0,3.0
2020-08-18T17:00:00,15.0,13.0,1.0,191.0,5866.0,987.0,185136.0,35.0,22.0,,16.0,-49.0,6.0
2020-08-19T17:00:00,7.0,13.0,1.0,193.0,5871.0,987.0,186776.0,24.0,7.0,,9.0,-44.0,3.0
2020-08-20T17:00:00,13.0,14.0,1.0,202.0,5874.0,987.0,188355.0,23.0,7.0,,10.0,-43.0,2.0
2020-08-21T17:00:00,17.0,13.0,1.0,218.0,5876.0,987.0,190441.0,13.0,4.0,,10.0,-42.0,3.0
2020-08-22T17:00:00,10.0,11.0,1.0,230.0,5876.0,987.0,192099.0,-2.0,-13.0,167.0,32.0,-14.0,-4.0
2020-08-23T17:00:00,5.0,12.0,1.0,232.0,5878.0,987.0,193716.0,0.0,-9.0,131.0,40.0,40.0,-8.0
2020-08-24T17:00:00,3.0,13.0,0.0,230.0,5883.0,987.0,194430.0,16.0,9.0,,2.0,-31.0,5.0
2020-08-25T17:00:00,11.0,14.0,0.0,234.0,5889.0,987.0,195794.0,20.0,8.0,,2.0,-27.0,2.0
2020-08-26T17:00:00,9.0,9.0,0.0,232.0,5905.0,987.0,197179.0,15.0,2.0,,2.0,-23.0,1.0
2020-08-27T17:00:00,61.0,8.0,0.0,275.0,5924.0,987.0,199348.0,15.0,4.0,,2.0,-23.0,1.0
2020-08-28T17:00:00,17.0,8.0,1.0,282.0,5933.0,987.0,200877.0,10.0,0.0,180.0,3.0,-23.0,1.0
2020-08-29T17:00:00,12.0,10.0,1.0,285.0,5940.0,987.0,202668.0,-3.0,-13.0,133.0,19.0,-6.0,-4.0
2020-08-30T17:00:00,15.0,12.0,1.0,289.0,5949.0,987.0,204089.0,-4.0,1.0,69.0,26.0,16.0,-1.0
2020-08-31T17:00:00,2.0,13.0,1.0,284.0,5955.0,987.0,204808.0,2.0,0.0,74.0,-9.0,-26.0,6.0
2020-09-01T17:00:00,16.0,14.0,1.0,294.0,5960.0,987.0,206570.0,9.0,5.0,134.0,-5.0,-21.0,2.0
2020-09-02T17:00:00,17.0,14.0,1.0,305.0,5966.0,987.0,207827.0,6.0,0.0,127.0,-6.0,-21.0,2.0
2020-09-03T17:00:00,21.0,13.0,1.0,321.0,5971.0,988.0,209592.0,6.0,1.0,134.0,-5.0,-21.0,2.0
