,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-11T17:00:00,106.0,315.0,54.0,1355.0,190.0,206.0,19441.0,-85.0,-38.0,-84.0,-84.0,-64.0,28.0
2020-04-12T17:00:00,40.0,346.0,54.0,1342.0,206.0,212.0,20594.0,-96.0,-94.0,-91.0,-92.0,-67.0,25.0
2020-04-13T17:00:00,53.0,351.0,54.0,1373.0,211.0,224.0,20667.0,-95.0,-95.0,-85.0,-93.0,-89.0,38.0
2020-04-14T17:00:00,32.0,345.0,52.0,1403.0,213.0,232.0,20935.0,-83.0,-46.0,-80.0,-81.0,-66.0,30.0
2020-04-15T17:00:00,29.0,341.0,44.0,1425.0,224.0,240.0,22500.0,-79.0,-35.0,-77.0,-77.0,-64.0,29.0
2020-04-16T17:00:00,72.0,324.0,42.0,1484.0,253.0,243.0,23786.0,-78.0,-37.0,-74.0,-78.0,-63.0,29.0
2020-04-17T17:00:00,97.0,319.0,43.0,1580.0,255.0,246.0,25436.0,-78.0,-33.0,-76.0,-79.0,-63.0,31.0
2020-04-18T17:00:00,44.0,321.0,41.0,1609.0,263.0,253.0,27016.0,-83.0,-47.0,-82.0,-83.0,-58.0,26.0
2020-04-19T17:00:00,34.0,317.0,40.0,1630.0,276.0,258.0,27791.0,-94.0,-92.0,-87.0,-89.0,-58.0,23.0
2020-04-20T17:00:00,91.0,320.0,38.0,1704.0,287.0,263.0,27942.0,-78.0,-46.0,-81.0,-80.0,-61.0,28.0
2020-04-21T17:00:00,55.0,318.0,35.0,1714.0,329.0,271.0,29906.0,-80.0,-49.0,-80.0,-80.0,-62.0,29.0
2020-04-22T17:00:00,66.0,309.0,35.0,1764.0,349.0,276.0,30348.0,-80.0,-50.0,-82.0,-80.0,-62.0,29.0
2020-04-23T17:00:00,52.0,322.0,31.0,1747.0,405.0,280.0,31187.0,-76.0,-41.0,-74.0,-77.0,-60.0,29.0
2020-04-24T17:00:00,18.0,327.0,28.0,1724.0,438.0,286.0,32397.0,-73.0,-25.0,-72.0,-76.0,-59.0,28.0
2020-04-25T17:00:00,29.0,323.0,26.0,1712.0,478.0,293.0,33624.0,-94.0,-94.0,-84.0,-88.0,-74.0,30.0
2020-04-26T17:00:00,27.0,324.0,24.0,1720.0,496.0,295.0,33820.0,-93.0,-90.0,-84.0,-87.0,-55.0,23.0
2020-04-27T17:00:00,15.0,328.0,23.0,1679.0,545.0,299.0,34176.0,-69.0,-31.0,-70.0,-73.0,-56.0,25.0
2020-04-28T17:00:00,25.0,312.0,21.0,1657.0,599.0,310.0,35356.0,-73.0,-39.0,-69.0,-74.0,-57.0,24.0
2020-04-29T17:00:00,24.0,309.0,19.0,1648.0,632.0,315.0,36614.0,-73.0,-37.0,-70.0,-73.0,-56.0,25.0
2020-04-30T17:00:00,7.0,306.0,16.0,1593.0,695.0,320.0,37996.0,-68.0,-23.0,-67.0,-71.0,-55.0,24.0
2020-05-01T17:00:00,18.0,297.0,16.0,1598.0,713.0,324.0,39385.0,-91.0,-93.0,-69.0,-88.0,-85.0,38.0
2020-05-02T17:00:00,16.0,303.0,16.0,1560.0,758.0,327.0,39916.0,-76.0,-35.0,-74.0,-78.0,-53.0,24.0
2020-05-03T17:00:00,32.0,300.0,16.0,1552.0,798.0,330.0,40699.0,-90.0,-90.0,-76.0,-83.0,-49.0,21.0
2020-05-04T17:00:00,4.0,301.0,15.0,1521.0,831.0,332.0,41108.0,-55.0,-23.0,-29.0,-56.0,-45.0,17.0
2020-05-05T17:00:00,25.0,289.0,11.0,1509.0,881.0,335.0,42489.0,-57.0,-27.0,-21.0,-54.0,-46.0,18.0
2020-05-06T17:00:00,22.0,285.0,11.0,1495.0,915.0,341.0,43803.0,-61.0,-29.0,-47.0,-60.0,-46.0,19.0
2020-05-07T17:00:00,25.0,263.0,12.0,1495.0,954.0,348.0,45021.0,-57.0,-27.0,-23.0,-54.0,-45.0,18.0
2020-05-08T17:00:00,6.0,250.0,10.0,1453.0,1014.0,351.0,46103.0,-58.0,-22.0,-25.0,-57.0,-44.0,20.0
2020-05-09T17:00:00,8.0,246.0,10.0,1420.0,1055.0,355.0,47190.0,-62.0,-24.0,-24.0,-55.0,-41.0,16.0
2020-05-10T17:00:00,17.0,233.0,10.0,1428.0,1073.0,359.0,48110.0,-77.0,-84.0,-37.0,-64.0,-30.0,14.0
2020-05-11T17:00:00,4.0,231.0,9.0,1369.0,1132.0,366.0,48903.0,-54.0,-25.0,-30.0,-56.0,-41.0,17.0
2020-05-12T17:00:00,8.0,222.0,8.0,1318.0,1197.0,370.0,50295.0,-54.0,-23.0,-20.0,-53.0,-41.0,17.0
2020-05-13T17:00:00,12.0,214.0,7.0,1268.0,1263.0,375.0,51361.0,-54.0,-23.0,-18.0,-54.0,-40.0,16.0
2020-05-14T17:00:00,9.0,215.0,6.0,1261.0,1275.0,379.0,52860.0,-54.0,-23.0,-17.0,-54.0,-40.0,16.0
2020-05-15T17:00:00,12.0,205.0,6.0,1243.0,1313.0,381.0,54028.0,-55.0,-20.0,-22.0,-56.0,-40.0,18.0
2020-05-16T17:00:00,30.0,195.0,7.0,1221.0,1372.0,383.0,55672.0,-59.0,-21.0,-22.0,-56.0,-35.0,15.0
2020-05-17T17:00:00,8.0,193.0,6.0,1223.0,1379.0,385.0,57217.0,-75.0,-84.0,-25.0,-63.0,-25.0,13.0
2020-05-18T17:00:00,7.0,191.0,6.0,1216.0,1392.0,388.0,57897.0,-35.0,-14.0,-8.0,-46.0,-33.0,12.0
2020-05-19T17:00:00,4.0,188.0,6.0,1195.0,1419.0,389.0,58945.0,-38.0,-15.0,-7.0,-45.0,-35.0,13.0
2020-05-20T17:00:00,8.0,185.0,6.0,1126.0,1499.0,389.0,61123.0,-40.0,-16.0,-25.0,-50.0,-35.0,14.0
2020-05-21T17:00:00,7.0,175.0,5.0,1092.0,1549.0,391.0,62161.0,-36.0,-14.0,-3.0,-42.0,-34.0,13.0
2020-05-22T17:00:00,8.0,157.0,4.0,1018.0,1647.0,394.0,63956.0,-36.0,-13.0,9.0,-45.0,-33.0,13.0
2020-05-23T17:00:00,1.0,156.0,4.0,1008.0,1659.0,394.0,65290.0,-37.0,-13.0,29.0,-36.0,-25.0,8.0
2020-05-24T17:00:00,5.0,149.0,3.0,940.0,1736.0,398.0,66486.0,-48.0,-49.0,17.0,-44.0,-11.0,7.0
2020-05-25T17:00:00,1.0,149.0,3.0,894.0,1781.0,400.0,67468.0,-30.0,-15.0,16.0,-43.0,-32.0,10.0
2020-05-26T17:00:00,3.0,142.0,3.0,764.0,1921.0,400.0,68733.0,-31.0,-12.0,15.0,-40.0,-32.0,11.0
2020-05-27T17:00:00,5.0,138.0,3.0,725.0,1969.0,400.0,70473.0,-32.0,-12.0,-1.0,-43.0,-31.0,11.0
2020-05-28T17:00:00,2.0,128.0,3.0,693.0,2011.0,402.0,71788.0,-31.0,-11.0,9.0,-41.0,-31.0,11.0
2020-05-29T17:00:00,0.0,122.0,3.0,645.0,2063.0,404.0,73301.0,-39.0,-12.0,-34.0,-49.0,-33.0,14.0
2020-05-30T17:00:00,0.0,122.0,3.0,645.0,2063.0,404.0,73301.0,-35.0,-8.0,-8.0,-37.0,-23.0,10.0
2020-05-31T17:00:00,7.0,104.0,4.0,667.0,2064.0,405.0,75652.0,-42.0,-38.0,10.0,-44.0,-3.0,7.0
2020-06-01T17:00:00,1.0,113.0,6.0,625.0,2093.0,408.0,76924.0,-17.0,5.0,28.0,-39.0,-37.0,9.0
2020-06-02T17:00:00,4.0,113.0,6.0,624.0,2093.0,413.0,77892.0,-29.0,-46.0,180.0,-38.0,-68.0,14.0
2020-06-03T17:00:00,3.0,112.0,3.0,621.0,2102.0,414.0,78356.0,-23.0,-1.0,20.0,-22.0,-29.0,8.0
2020-06-04T17:00:00,3.0,109.0,3.0,592.0,2136.0,415.0,79720.0,-23.0,-3.0,18.0,-22.0,-29.0,9.0
2020-06-05T17:00:00,2.0,103.0,4.0,563.0,2172.0,415.0,80972.0,-23.0,-2.0,-3.0,-27.0,-30.0,11.0
2020-06-06T17:00:00,1.0,96.0,3.0,554.0,2187.0,418.0,82332.0,-18.0,-5.0,66.0,-5.0,-18.0,3.0
2020-06-07T17:00:00,7.0,88.0,4.0,561.0,2194.0,418.0,83020.0,-23.0,-25.0,80.0,-3.0,1.0,0.0
2020-06-08T17:00:00,0.0,89.0,4.0,539.0,2215.0,418.0,83715.0,-21.0,-10.0,4.0,-29.0,-27.0,8.0
2020-06-09T17:00:00,1.0,91.0,4.0,472.0,2248.0,451.0,84700.0,-19.0,-7.0,16.0,-27.0,-27.0,8.0
2020-06-10T17:00:00,0.0,83.0,5.0,462.0,2263.0,453.0,86082.0,-17.0,-6.0,25.0,-26.0,-27.0,7.0
2020-06-11T17:00:00,1.0,81.0,5.0,453.0,2275.0,453.0,87566.0,-17.0,-4.0,12.0,-24.0,-26.0,7.0
2020-06-12T17:00:00,4.0,76.0,4.0,448.0,2290.0,453.0,88739.0,-15.0,-2.0,53.0,-18.0,-26.0,5.0
2020-06-13T17:00:00,4.0,72.0,4.0,433.0,2312.0,454.0,90340.0,-18.0,-8.0,70.0,-6.0,-14.0,1.0
2020-06-14T17:00:00,4.0,71.0,4.0,436.0,2312.0,456.0,91445.0,-22.0,-16.0,54.0,-7.0,6.0,1.0
2020-06-15T17:00:00,0.0,71.0,3.0,412.0,2337.0,456.0,91700.0,-18.0,-8.0,4.0,-26.0,-25.0,7.0
2020-06-16T17:00:00,1.0,67.0,3.0,398.0,2355.0,457.0,92874.0,-14.0,-3.0,16.0,-24.0,-25.0,7.0
2020-06-17T17:00:00,2.0,61.0,2.0,375.0,2386.0,457.0,94391.0,-13.0,-5.0,37.0,-23.0,-23.0,5.0
2020-06-18T17:00:00,2.0,58.0,2.0,374.0,2389.0,458.0,95546.0,-11.0,-5.0,54.0,-17.0,-23.0,4.0
2020-06-19T17:00:00,1.0,53.0,1.0,353.0,2414.0,459.0,96581.0,-11.0,-3.0,53.0,-14.0,-24.0,4.0
2020-06-20T17:00:00,1.0,49.0,3.0,352.0,2418.0,459.0,97625.0,-12.0,-5.0,85.0,3.0,-11.0,0.0
2020-06-21T17:00:00,0.0,50.0,3.0,350.0,2419.0,459.0,98708.0,-17.0,-18.0,83.0,4.0,12.0,-3.0
2020-06-22T17:00:00,1.0,49.0,3.0,342.0,2428.0,460.0,98872.0,-8.0,-2.0,39.0,-17.0,-25.0,5.0
2020-06-23T17:00:00,0.0,46.0,3.0,342.0,2431.0,460.0,99976.0,-7.0,-4.0,82.0,-15.0,-23.0,3.0
2020-06-24T17:00:00,1.0,41.0,2.0,335.0,2444.0,461.0,100918.0,-6.0,-3.0,80.0,-15.0,-21.0,2.0
2020-06-25T17:00:00,1.0,32.0,2.0,337.0,2452.0,461.0,101814.0,-7.0,-1.0,75.0,-11.0,-22.0,3.0
2020-06-26T17:00:00,1.0,30.0,2.0,326.0,2466.0,461.0,102606.0,-6.0,2.0,90.0,-6.0,-23.0,2.0
2020-06-27T17:00:00,0.0,31.0,2.0,304.0,2487.0,461.0,103771.0,-7.0,-1.0,138.0,22.0,-12.0,-3.0
2020-06-28T17:00:00,1.0,28.0,2.0,254.0,2540.0,462.0,104558.0,-10.0,-11.0,144.0,22.0,17.0,-6.0
2020-06-29T17:00:00,1.0,28.0,2.0,252.0,2543.0,462.0,104822.0,1.0,3.0,125.0,-3.0,-21.0,2.0
2020-06-30T17:00:00,0.0,33.0,0.0,164.0,2626.0,464.0,105653.0,-2.0,1.0,107.0,-9.0,-20.0,2.0
2020-07-01T17:00:00,2.0,32.0,0.0,138.0,2655.0,464.0,106350.0,-1.0,3.0,105.0,-7.0,-20.0,1.0
2020-07-02T17:00:00,3.0,28.0,0.0,132.0,2668.0,464.0,107535.0,-3.0,2.0,94.0,-8.0,-20.0,2.0
2020-07-03T17:00:00,6.0,27.0,0.0,129.0,2678.0,464.0,108363.0,-8.0,2.0,59.0,-8.0,-23.0,4.0
2020-07-04T17:00:00,7.0,28.0,0.0,131.0,2682.0,464.0,109379.0,-3.0,5.0,87.0,20.0,-14.0,2.0
2020-07-05T17:00:00,4.0,30.0,0.0,133.0,2682.0,464.0,110052.0,-8.0,-10.0,139.0,23.0,18.0,-6.0
2020-07-06T17:00:00,0.0,30.0,0.0,126.0,2689.0,464.0,110126.0,0.0,0.0,124.0,-4.0,-20.0,1.0
2020-07-07T17:00:00,0.0,28.0,0.0,125.0,2692.0,464.0,110863.0,5.0,9.0,130.0,-4.0,-22.0,2.0
2020-07-08T17:00:00,1.0,27.0,0.0,118.0,2701.0,464.0,111752.0,0.0,0.0,132.0,-6.0,-18.0,0.0
2020-07-09T17:00:00,8.0,26.0,0.0,121.0,2707.0,464.0,112505.0,1.0,3.0,130.0,-2.0,-19.0,1.0
2020-07-10T17:00:00,3.0,26.0,0.0,122.0,2709.0,464.0,113388.0,0.0,3.0,132.0,4.0,-20.0,1.0
2020-07-11T17:00:00,2.0,25.0,0.0,122.0,2712.0,464.0,114219.0,-3.0,-2.0,165.0,34.0,-8.0,-3.0
2020-07-12T17:00:00,5.0,22.0,0.0,128.0,2713.0,465.0,115119.0,-2.0,1.0,136.0,37.0,17.0,-4.0
2020-07-13T17:00:00,0.0,19.0,0.0,124.0,2719.0,466.0,115176.0,5.0,5.0,138.0,1.0,-20.0,1.0
2020-07-14T17:00:00,0.0,19.0,0.0,102.0,2740.0,467.0,115444.0,7.0,5.0,159.0,-3.0,-19.0,1.0
2020-07-15T17:00:00,3.0,17.0,0.0,107.0,2740.0,467.0,116253.0,8.0,7.0,136.0,-2.0,-18.0,1.0
2020-07-16T17:00:00,2.0,17.0,0.0,103.0,2745.0,468.0,117027.0,6.0,3.0,140.0,4.0,-18.0,1.0
2020-07-17T17:00:00,1.0,17.0,0.0,102.0,2747.0,468.0,117780.0,2.0,8.0,84.0,1.0,-23.0,4.0
2020-07-18T17:00:00,1.0,15.0,0.0,102.0,2750.0,468.0,118745.0,8.0,8.0,148.0,48.0,-12.0,-1.0
2020-07-19T17:00:00,1.0,14.0,0.0,103.0,2751.0,468.0,119504.0,0.0,-6.0,174.0,47.0,24.0,-7.0
2020-07-20T17:00:00,6.0,13.0,0.0,108.0,2753.0,468.0,119651.0,8.0,2.0,179.0,10.0,-19.0,0.0
2020-07-21T17:00:00,2.0,12.0,0.0,104.0,2758.0,470.0,120227.0,9.0,3.0,203.0,3.0,-19.0,-1.0
2020-07-22T17:00:00,0.0,8.0,1.0,100.0,2763.0,470.0,120967.0,8.0,3.0,190.0,2.0,-16.0,-1.0
2020-07-23T17:00:00,10.0,8.0,2.0,105.0,2767.0,470.0,122303.0,8.0,6.0,177.0,8.0,-17.0,0.0
2020-07-24T17:00:00,4.0,11.0,2.0,100.0,2773.0,470.0,123200.0,3.0,5.0,150.0,10.0,-19.0,1.0
2020-07-25T17:00:00,3.0,11.0,2.0,99.0,2777.0,470.0,123996.0,8.0,7.0,186.0,55.0,-9.0,-2.0
2020-07-26T17:00:00,1.0,13.0,2.0,97.0,2777.0,470.0,127354.0,2.0,-6.0,198.0,47.0,28.0,-9.0
2020-07-27T17:00:00,9.0,13.0,1.0,100.0,2783.0,471.0,125155.0,12.0,6.0,199.0,12.0,-18.0,-1.0
2020-07-28T17:00:00,1.0,14.0,1.0,92.0,2790.0,472.0,125542.0,11.0,8.0,214.0,4.0,-17.0,0.0
2020-07-29T17:00:00,4.0,14.0,1.0,94.0,2792.0,472.0,126445.0,12.0,6.0,201.0,7.0,-18.0,-1.0
2020-07-30T17:00:00,4.0,14.0,1.0,91.0,2799.0,472.0,127417.0,11.0,5.0,186.0,9.0,-19.0,0.0
2020-07-31T17:00:00,5.0,13.0,1.0,97.0,2799.0,472.0,128483.0,10.0,6.0,182.0,19.0,-20.0,0.0
2020-08-01T17:00:00,5.0,13.0,1.0,101.0,2800.0,472.0,129601.0,7.0,2.0,200.0,68.0,-7.0,-4.0
2020-08-02T17:00:00,2.0,16.0,1.0,99.0,2801.0,472.0,130753.0,9.0,7.0,194.0,55.0,26.0,-7.0
2020-08-03T17:00:00,9.0,16.0,1.0,107.0,2802.0,472.0,130877.0,22.0,13.0,229.0,23.0,-20.0,0.0
2020-08-04T17:00:00,3.0,18.0,1.0,106.0,2804.0,472.0,131432.0,23.0,20.0,225.0,13.0,-22.0,1.0
2020-08-05T17:00:00,19.0,19.0,1.0,120.0,2808.0,472.0,132316.0,29.0,27.0,174.0,13.0,-26.0,3.0
2020-08-06T17:00:00,15.0,20.0,1.0,132.0,2810.0,472.0,133345.0,27.0,19.0,206.0,26.0,-23.0,2.0
2020-08-07T17:00:00,39.0,22.0,1.0,167.0,2812.0,472.0,134268.0,23.0,16.0,224.0,37.0,-23.0,1.0
2020-08-08T17:00:00,12.0,24.0,1.0,172.0,2817.0,472.0,134980.0,18.0,11.0,239.0,96.0,-10.0,-3.0
2020-08-09T17:00:00,16.0,23.0,1.0,189.0,2817.0,472.0,136214.0,20.0,8.0,265.0,90.0,30.0,-8.0
2020-08-10T17:00:00,7.0,24.0,1.0,194.0,2818.0,472.0,136365.0,42.0,26.0,389.0,38.0,-31.0,0.0
2020-08-11T17:00:00,3.0,23.0,1.0,195.0,2821.0,472.0,136795.0,44.0,28.0,427.0,24.0,-32.0,0.0
2020-08-12T17:00:00,9.0,23.0,1.0,197.0,2823.0,472.0,137776.0,47.0,32.0,415.0,29.0,-33.0,0.0
2020-08-13T17:00:00,16.0,24.0,1.0,209.0,2826.0,472.0,138681.0,50.0,40.0,418.0,37.0,-35.0,0.0
2020-08-14T17:00:00,13.0,23.0,1.0,218.0,2831.0,472.0,139426.0,44.0,63.0,393.0,37.0,-42.0,2.0
2020-08-15T17:00:00,13.0,25.0,1.0,226.0,2834.0,472.0,140692.0,-9.0,-50.0,368.0,56.0,-42.0,-7.0
2020-08-16T17:00:00,2.0,25.0,1.0,228.0,2834.0,472.0,140925.0,26.0,18.0,303.0,96.0,25.0,-8.0
2020-08-17T17:00:00,5.0,27.0,1.0,227.0,2838.0,472.0,141205.0,51.0,37.0,,47.0,-42.0,2.0
2020-08-18T17:00:00,5.0,27.0,1.0,230.0,2840.0,472.0,141741.0,54.0,39.0,,33.0,-40.0,3.0
2020-08-19T17:00:00,7.0,25.0,2.0,238.0,2840.0,472.0,143041.0,46.0,28.0,,26.0,-36.0,1.0
2020-08-20T17:00:00,4.0,27.0,1.0,240.0,2841.0,472.0,144159.0,43.0,25.0,,31.0,-35.0,1.0
2020-08-21T17:00:00,23.0,30.0,1.0,258.0,2843.0,472.0,145369.0,31.0,22.0,,30.0,-35.0,3.0
2020-08-22T17:00:00,24.0,32.0,1.0,280.0,2843.0,472.0,146579.0,15.0,4.0,,78.0,-10.0,-3.0
2020-08-23T17:00:00,21.0,31.0,1.0,300.0,2844.0,472.0,147963.0,13.0,3.0,244.0,77.0,38.0,-8.0
2020-08-24T17:00:00,4.0,34.0,1.0,301.0,2844.0,472.0,148149.0,26.0,20.0,,25.0,-27.0,4.0
2020-08-25T17:00:00,10.0,33.0,1.0,308.0,2848.0,472.0,148901.0,32.0,20.0,,13.0,-25.0,2.0
2020-08-26T17:00:00,26.0,34.0,1.0,331.0,2849.0,472.0,150149.0,27.0,13.0,,12.0,-21.0,1.0
2020-08-27T17:00:00,18.0,37.0,1.0,343.0,2852.0,472.0,151723.0,26.0,15.0,,14.0,-20.0,1.0
2020-08-28T17:00:00,20.0,39.0,1.0,343.0,2870.0,472.0,153133.0,20.0,11.0,,16.0,-21.0,1.0
2020-08-29T17:00:00,14.0,37.0,1.0,357.0,2872.0,472.0,154590.0,6.0,-4.0,,42.0,-3.0,-4.0
2020-08-30T17:00:00,34.0,37.0,1.0,391.0,2872.0,472.0,156774.0,2.0,1.0,129.0,46.0,31.0,-4.0
2020-08-31T17:00:00,4.0,35.0,1.0,391.0,2878.0,472.0,157035.0,6.0,8.0,,3.0,-26.0,5.0
2020-09-01T17:00:00,5.0,29.0,1.0,376.0,2902.0,472.0,157881.0,12.0,10.0,,2.0,-20.0,1.0
2020-09-02T17:00:00,24.0,30.0,1.0,399.0,2902.0,472.0,159429.0,9.0,8.0,,-3.0,-20.0,2.0
2020-09-03T17:00:00,24.0,33.0,1.0,420.0,2902.0,472.0,160980.0,9.0,7.0,,-2.0,-19.0,2.0
2020-09-04T17:00:00,25.0,32.0,1.0,438.0,2910.0,472.0,162483.0,6.0,4.0,,5.0,-18.0,1.0
2020-09-05T17:00:00,13.0,32.0,2.0,449.0,2910.0,472.0,164140.0,0.0,-7.0,157.0,23.0,-3.0,-3.0
