,nuovi_positivi,ricoverati_con_sintomi,terapia_intensiva,isolamento_domiciliare,dimessi_guariti,deceduti,tamponi,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-13T17:00:00,71.0,128.0,44.0,132.0,24.0,17.0,1442.0,-73.0,-30.0,-67.0,-68.0,-54.0,28.0
2020-03-14T17:00:00,118.0,213.0,62.0,109.0,52.0,27.0,1750.0,-82.0,-43.0,-77.0,-72.0,-51.0,24.0
2020-03-15T17:00:00,96.0,253.0,66.0,174.0,33.0,33.0,1973.0,-88.0,-56.0,-81.0,-78.0,-52.0,21.0
2020-03-16T17:00:00,108.0,255.0,73.0,247.0,42.0,50.0,2189.0,-73.0,-39.0,-67.0,-69.0,-58.0,26.0
2020-03-17T17:00:00,111.0,299.0,85.0,277.0,57.0,60.0,2509.0,-75.0,-40.0,-67.0,-71.0,-61.0,27.0
2020-03-18T17:00:00,109.0,401.0,100.0,243.0,70.0,73.0,2912.0,-78.0,-44.0,-71.0,-73.0,-63.0,29.0
2020-03-19T17:00:00,172.0,491.0,112.0,280.0,85.0,91.0,3348.0,-78.0,-45.0,-73.0,-75.0,-64.0,30.0
2020-03-20T17:00:00,162.0,573.0,121.0,307.0,101.0,119.0,3794.0,-78.0,-39.0,-73.0,-75.0,-63.0,31.0
2020-03-21T17:00:00,215.0,598.0,129.0,432.0,125.0,152.0,4304.0,-86.0,-52.0,-87.0,-78.0,-57.0,26.0
2020-03-22T17:00:00,229.0,736.0,132.0,483.0,143.0,171.0,4995.0,-94.0,-78.0,-92.0,-85.0,-60.0,23.0
2020-03-23T17:00:00,259.0,761.0,133.0,659.0,159.0,212.0,5538.0,-78.0,-46.0,-80.0,-77.0,-67.0,30.0
2020-03-24T17:00:00,192.0,803.0,147.0,742.0,193.0,231.0,5992.0,-80.0,-48.0,-79.0,-77.0,-68.0,31.0
2020-03-25T17:00:00,189.0,927.0,147.0,752.0,225.0,254.0,6602.0,-82.0,-51.0,-83.0,-79.0,-69.0,32.0
2020-03-26T17:00:00,262.0,998.0,154.0,875.0,260.0,280.0,7304.0,-83.0,-54.0,-85.0,-81.0,-70.0,34.0
2020-03-27T17:00:00,129.0,1023.0,157.0,880.0,305.0,331.0,7804.0,-81.0,-47.0,-80.0,-79.0,-69.0,34.0
2020-03-28T17:00:00,126.0,1031.0,167.0,888.0,378.0,358.0,8177.0,-86.0,-53.0,-87.0,-80.0,-59.0,26.0
2020-03-29T17:00:00,254.0,1077.0,166.0,1036.0,420.0,377.0,9100.0,-94.0,-80.0,-91.0,-85.0,-60.0,23.0
2020-03-30T17:00:00,141.0,1142.0,175.0,1066.0,437.0,397.0,9677.0,-79.0,-48.0,-79.0,-77.0,-67.0,30.0
2020-03-31T17:00:00,199.0,1153.0,179.0,1176.0,480.0,428.0,10376.0,-89.0,-45.0,-77.0,-76.0,-68.0,31.0
2020-04-01T17:00:00,244.0,1114.0,179.0,1352.0,555.0,460.0,11334.0,-88.0,-43.0,-78.0,-75.0,-67.0,31.0
2020-04-02T17:00:00,122.0,1120.0,172.0,1368.0,634.0,488.0,12069.0,-88.0,-42.0,-78.0,-76.0,-67.0,32.0
2020-04-03T17:00:00,183.0,1147.0,173.0,1426.0,700.0,519.0,12934.0,-82.0,-39.0,-75.0,-76.0,-66.0,33.0
2020-04-04T17:00:00,238.0,1121.0,169.0,1604.0,767.0,542.0,14087.0,-87.0,-49.0,-86.0,-78.0,-57.0,26.0
2020-04-05T17:00:00,246.0,1126.0,165.0,1802.0,800.0,556.0,15047.0,-94.0,-78.0,-91.0,-84.0,-59.0,23.0
2020-04-06T17:00:00,100.0,1141.0,162.0,1814.0,837.0,595.0,15533.0,-79.0,-42.0,-77.0,-74.0,-65.0,29.0
2020-04-07T17:00:00,208.0,1090.0,156.0,1966.0,925.0,620.0,16579.0,-79.0,-40.0,-75.0,-75.0,-65.0,30.0
2020-04-08T17:00:00,149.0,1109.0,153.0,1983.0,1007.0,654.0,17521.0,-80.0,-40.0,-78.0,-75.0,-65.0,30.0
2020-04-09T17:00:00,114.0,1103.0,154.0,1996.0,1085.0,682.0,18446.0,-79.0,-36.0,-77.0,-74.0,-65.0,31.0
2020-04-10T17:00:00,171.0,1076.0,151.0,2074.0,1181.0,709.0,19514.0,-77.0,-29.0,-73.0,-73.0,-64.0,31.0
2020-04-11T17:00:00,185.0,1003.0,146.0,2184.0,1309.0,734.0,20888.0,-84.0,-43.0,-86.0,-76.0,-55.0,25.0
2020-04-12T17:00:00,118.0,1032.0,144.0,2157.0,1412.0,749.0,21983.0,-94.0,-85.0,-92.0,-85.0,-60.0,23.0
2020-04-13T17:00:00,102.0,1088.0,138.0,2139.0,1471.0,760.0,23129.0,-94.0,-87.0,-88.0,-88.0,-87.0,38.0
2020-04-14T17:00:00,212.0,967.0,133.0,2366.0,1549.0,793.0,24446.0,-78.0,-41.0,-74.0,-73.0,-62.0,28.0
2020-04-15T17:00:00,128.0,959.0,120.0,2385.0,1665.0,807.0,25793.0,-78.0,-40.0,-76.0,-73.0,-62.0,29.0
2020-04-16T17:00:00,103.0,957.0,103.0,2377.0,1774.0,828.0,26945.0,-77.0,-39.0,-75.0,-72.0,-61.0,30.0
2020-04-17T17:00:00,149.0,897.0,105.0,2457.0,1863.0,866.0,28181.0,-76.0,-36.0,-71.0,-73.0,-61.0,30.0
2020-04-18T17:00:00,113.0,901.0,105.0,2406.0,1992.0,897.0,29322.0,-84.0,-48.0,-85.0,-76.0,-51.0,25.0
2020-04-19T17:00:00,227.0,885.0,101.0,2504.0,2110.0,928.0,31551.0,-93.0,-77.0,-91.0,-84.0,-55.0,23.0
2020-04-20T17:00:00,141.0,878.0,102.0,2516.0,2216.0,957.0,33007.0,-78.0,-51.0,-80.0,-74.0,-61.0,28.0
2020-04-21T17:00:00,95.0,914.0,94.0,2455.0,2311.0,990.0,34186.0,-78.0,-45.0,-76.0,-73.0,-60.0,28.0
2020-04-22T17:00:00,154.0,860.0,92.0,2524.0,2420.0,1022.0,35990.0,-77.0,-44.0,-76.0,-71.0,-59.0,28.0
2020-04-23T17:00:00,131.0,783.0,91.0,2592.0,2536.0,1047.0,37842.0,-76.0,-41.0,-72.0,-70.0,-59.0,28.0
2020-04-24T17:00:00,124.0,760.0,87.0,2590.0,2660.0,1076.0,39563.0,-73.0,-31.0,-67.0,-69.0,-58.0,28.0
2020-04-25T17:00:00,128.0,759.0,83.0,2591.0,2775.0,1093.0,41125.0,-90.0,-70.0,-86.0,-80.0,-62.0,27.0
2020-04-26T17:00:00,187.0,748.0,82.0,2650.0,2894.0,1114.0,42607.0,-90.0,-67.0,-88.0,-79.0,-51.0,21.0
2020-04-27T17:00:00,154.0,754.0,83.0,2743.0,2934.0,1128.0,44039.0,-69.0,-36.0,-61.0,-66.0,-55.0,25.0
2020-04-28T17:00:00,130.0,718.0,81.0,2772.0,3060.0,1141.0,45719.0,-75.0,-44.0,-69.0,-70.0,-58.0,26.0
2020-04-29T17:00:00,117.0,697.0,70.0,2809.0,3161.0,1152.0,47220.0,-69.0,-32.0,-55.0,-64.0,-55.0,25.0
2020-04-30T17:00:00,104.0,676.0,69.0,2806.0,3275.0,1167.0,48762.0,-68.0,-24.0,-64.0,-66.0,-55.0,26.0
2020-05-01T17:00:00,133.0,666.0,68.0,2784.0,3424.0,1184.0,51199.0,-89.0,-87.0,-59.0,-80.0,-84.0,37.0
2020-05-02T17:00:00,186.0,647.0,68.0,2883.0,3519.0,1195.0,53202.0,-73.0,-32.0,-61.0,-61.0,-42.0,21.0
2020-05-03T17:00:00,47.0,627.0,68.0,2856.0,3599.0,1209.0,54492.0,-82.0,-61.0,-63.0,-64.0,-40.0,18.0
2020-05-04T17:00:00,53.0,606.0,72.0,2830.0,3683.0,1221.0,56092.0,-54.0,-23.0,-28.0,-51.0,-46.0,18.0
2020-05-05T17:00:00,63.0,583.0,68.0,2776.0,3816.0,1232.0,57622.0,-59.0,-26.0,-42.0,-56.0,-47.0,21.0
2020-05-06T17:00:00,76.0,548.0,59.0,2699.0,4002.0,1243.0,59693.0,-57.0,-23.0,-32.0,-51.0,-46.0,20.0
2020-05-07T17:00:00,94.0,525.0,57.0,2666.0,4143.0,1254.0,61446.0,-56.0,-23.0,-24.0,-51.0,-46.0,20.0
2020-05-08T17:00:00,78.0,517.0,46.0,2613.0,4282.0,1265.0,63531.0,-55.0,-20.0,-12.0,-51.0,-45.0,21.0
2020-05-09T17:00:00,15.0,501.0,42.0,2439.0,4480.0,1276.0,64926.0,-62.0,-26.0,-40.0,-46.0,-32.0,15.0
2020-05-10T17:00:00,50.0,481.0,41.0,2378.0,4607.0,1281.0,67322.0,-72.0,-54.0,-53.0,-52.0,-30.0,14.0
2020-05-11T17:00:00,44.0,484.0,38.0,2322.0,4695.0,1293.0,68814.0,-62.0,-37.0,-62.0,-62.0,-47.0,22.0
2020-05-12T17:00:00,31.0,447.0,35.0,2297.0,4783.0,1301.0,70159.0,-53.0,-20.0,-28.0,-51.0,-43.0,19.0
2020-05-13T17:00:00,67.0,430.0,35.0,2253.0,4898.0,1314.0,72174.0,-57.0,-26.0,-44.0,-54.0,-43.0,20.0
2020-05-14T17:00:00,65.0,408.0,35.0,2217.0,5006.0,1329.0,74248.0,-53.0,-21.0,-21.0,-49.0,-42.0,18.0
2020-05-15T17:00:00,65.0,385.0,31.0,2187.0,5121.0,1336.0,76012.0,-56.0,-22.0,-32.0,-56.0,-43.0,21.0
2020-05-16T17:00:00,51.0,369.0,26.0,2138.0,5232.0,1346.0,78068.0,-62.0,-27.0,-50.0,-52.0,-28.0,15.0
2020-05-17T17:00:00,48.0,360.0,24.0,2072.0,5348.0,1355.0,80154.0,-64.0,-44.0,-31.0,-45.0,-23.0,12.0
2020-05-18T17:00:00,32.0,360.0,23.0,1956.0,5485.0,1367.0,81485.0,-35.0,-19.0,-6.0,-42.0,-35.0,14.0
2020-05-19T17:00:00,66.0,338.0,22.0,1904.0,5617.0,1376.0,83593.0,-42.0,-20.0,-30.0,-46.0,-37.0,16.0
2020-05-20T17:00:00,32.0,310.0,22.0,1846.0,5725.0,1386.0,85140.0,-36.0,-15.0,-3.0,-40.0,-36.0,14.0
2020-05-21T17:00:00,55.0,283.0,22.0,1770.0,5872.0,1397.0,87011.0,-35.0,-14.0,2.0,-40.0,-37.0,15.0
2020-05-22T17:00:00,45.0,269.0,19.0,1620.0,6074.0,1407.0,89529.0,-34.0,-11.0,24.0,-38.0,-34.0,14.0
2020-05-23T17:00:00,38.0,247.0,20.0,1467.0,6279.0,1414.0,91735.0,-43.0,-17.0,-22.0,-37.0,-15.0,9.0
2020-05-24T17:00:00,53.0,247.0,18.0,1359.0,6437.0,1419.0,93173.0,-42.0,-30.0,-8.0,-33.0,-11.0,5.0
2020-05-25T17:00:00,17.0,236.0,18.0,1302.0,6516.0,1425.0,94472.0,-31.0,-18.0,4.0,-38.0,-34.0,12.0
2020-05-26T17:00:00,53.0,223.0,19.0,1196.0,6681.0,1431.0,96678.0,-31.0,-14.0,18.0,-35.0,-33.0,12.0
2020-05-27T17:00:00,39.0,205.0,14.0,1050.0,6882.0,1438.0,98835.0,-32.0,-13.0,2.0,-37.0,-33.0,12.0
2020-05-28T17:00:00,16.0,198.0,13.0,934.0,7015.0,1445.0,100625.0,-31.0,-12.0,8.0,-37.0,-33.0,12.0
2020-05-29T17:00:00,14.0,192.0,13.0,789.0,7173.0,1452.0,102173.0,-32.0,-9.0,11.0,-38.0,-33.0,13.0
2020-05-30T17:00:00,32.0,186.0,9.0,586.0,7411.0,1459.0,104892.0,-36.0,-14.0,1.0,-28.0,-9.0,6.0
2020-05-31T17:00:00,12.0,195.0,8.0,466.0,7529.0,1465.0,106363.0,-38.0,-25.0,-8.0,-32.0,-3.0,5.0
2020-06-01T17:00:00,56.0,191.0,7.0,413.0,7641.0,1467.0,107787.0,-17.0,-3.0,38.0,-30.0,-40.0,10.0
2020-06-02T17:00:00,15.0,175.0,7.0,364.0,7720.0,1468.0,109060.0,-37.0,-39.0,85.0,-40.0,-67.0,14.0
2020-06-03T17:00:00,17.0,169.0,6.0,339.0,7764.0,1473.0,110006.0,-29.0,-7.0,-14.0,-31.0,-31.0,10.0
2020-06-04T17:00:00,21.0,149.0,6.0,239.0,7899.0,1479.0,111587.0,-42.0,-23.0,-47.0,-45.0,-37.0,16.0
2020-06-05T17:00:00,14.0,142.0,6.0,96.0,8056.0,1486.0,113329.0,-14.0,1.0,68.0,-22.0,-30.0,8.0
2020-06-06T17:00:00,13.0,136.0,4.0,105.0,8062.0,1492.0,114887.0,-20.0,-6.0,37.0,-15.0,-7.0,3.0
2020-06-07T17:00:00,13.0,127.0,5.0,111.0,8070.0,1499.0,116247.0,-38.0,-24.0,-41.0,-45.0,-13.0,8.0
2020-06-08T17:00:00,14.0,125.0,5.0,118.0,8073.0,1505.0,117410.0,-16.0,-10.0,26.0,-27.0,-29.0,8.0
2020-06-09T17:00:00,8.0,119.0,5.0,125.0,8076.0,1509.0,118891.0,-17.0,-7.0,36.0,-24.0,-30.0,9.0
2020-06-10T17:00:00,20.0,110.0,3.0,132.0,8096.0,1513.0,121023.0,-21.0,-9.0,3.0,-30.0,-30.0,10.0
2020-06-11T17:00:00,10.0,107.0,3.0,140.0,8100.0,1514.0,122654.0,-17.0,-3.0,14.0,-27.0,-30.0,10.0
2020-06-12T17:00:00,7.0,103.0,3.0,143.0,8106.0,1516.0,124320.0,-10.0,0.0,81.0,-16.0,-29.0,7.0
2020-06-13T17:00:00,4.0,91.0,3.0,150.0,8113.0,1518.0,125871.0,-26.0,-9.0,-5.0,-25.0,-7.0,6.0
2020-06-14T17:00:00,4.0,85.0,3.0,155.0,8115.0,1521.0,126705.0,-11.0,-8.0,39.0,-9.0,5.0,1.0
2020-06-15T17:00:00,8.0,87.0,2.0,157.0,8116.0,1525.0,127913.0,-8.0,-5.0,65.0,-14.0,-26.0,5.0
2020-06-16T17:00:00,4.0,76.0,2.0,164.0,8120.0,1529.0,129249.0,-9.0,-3.0,66.0,-17.0,-26.0,6.0
2020-06-17T17:00:00,5.0,73.0,2.0,169.0,8120.0,1532.0,130870.0,-14.0,-5.0,23.0,-23.0,-27.0,8.0
2020-06-18T17:00:00,7.0,70.0,2.0,174.0,8121.0,1536.0,132375.0,-10.0,-1.0,40.0,-20.0,-27.0,7.0
2020-06-19T17:00:00,7.0,66.0,3.0,180.0,8121.0,1540.0,133898.0,-3.0,3.0,104.0,-12.0,-26.0,5.0
2020-06-20T17:00:00,10.0,61.0,3.0,186.0,8125.0,1545.0,135379.0,-7.0,-2.0,90.0,2.0,1.0,-1.0
2020-06-21T17:00:00,7.0,59.0,2.0,187.0,8130.0,1549.0,136647.0,-3.0,-4.0,65.0,7.0,10.0,-3.0
2020-06-22T17:00:00,8.0,58.0,1.0,191.0,8133.0,1552.0,137579.0,-1.0,-2.0,86.0,-10.0,-27.0,4.0
2020-06-23T17:00:00,4.0,61.0,1.0,193.0,8131.0,1553.0,138694.0,-1.0,3.0,104.0,-8.0,-27.0,3.0
2020-06-24T17:00:00,1.0,59.0,1.0,201.0,8124.0,1555.0,139910.0,-9.0,-9.0,88.0,-19.0,-40.0,6.0
2020-06-25T17:00:00,14.0,56.0,1.0,202.0,8139.0,1556.0,141472.0,-4.0,3.0,78.0,-11.0,-25.0,4.0
2020-06-26T17:00:00,4.0,54.0,3.0,207.0,8138.0,1556.0,142669.0,3.0,6.0,139.0,-5.0,-25.0,3.0
2020-06-27T17:00:00,5.0,49.0,3.0,216.0,8138.0,1557.0,144156.0,-4.0,0.0,104.0,8.0,0.0,-2.0
2020-06-28T17:00:00,4.0,48.0,3.0,221.0,8137.0,1558.0,145111.0,-1.0,-1.0,66.0,15.0,15.0,-5.0
2020-06-29T17:00:00,7.0,47.0,3.0,227.0,8139.0,1558.0,145902.0,4.0,2.0,82.0,-6.0,-24.0,3.0
2020-06-30T17:00:00,3.0,46.0,3.0,231.0,8139.0,1558.0,147156.0,0.0,2.0,90.0,-8.0,-24.0,4.0
2020-07-01T17:00:00,5.0,42.0,3.0,235.0,8144.0,1558.0,148585.0,-1.0,4.0,64.0,-10.0,-24.0,4.0
2020-07-02T17:00:00,2.0,41.0,3.0,237.0,8145.0,1558.0,149910.0,-2.0,1.0,84.0,-8.0,-24.0,3.0
2020-07-03T17:00:00,3.0,40.0,3.0,240.0,8146.0,1558.0,151324.0,-1.0,8.0,97.0,-5.0,-25.0,5.0
2020-07-04T17:00:00,4.0,39.0,2.0,242.0,8150.0,1558.0,152888.0,-4.0,1.0,96.0,8.0,3.0,-2.0
2020-07-05T17:00:00,8.0,43.0,3.0,243.0,8152.0,1558.0,154061.0,-2.0,0.0,65.0,14.0,14.0,-5.0
2020-07-06T17:00:00,2.0,46.0,0.0,243.0,8154.0,1558.0,154636.0,5.0,3.0,108.0,-2.0,-24.0,2.0
2020-07-07T17:00:00,2.0,38.0,0.0,247.0,8160.0,1558.0,156101.0,4.0,6.0,116.0,-4.0,-24.0,2.0
2020-07-08T17:00:00,3.0,36.0,1.0,250.0,8161.0,1558.0,157429.0,0.0,3.0,89.0,-4.0,-23.0,2.0
2020-07-09T17:00:00,4.0,34.0,1.0,243.0,8174.0,1558.0,158901.0,1.0,4.0,99.0,-3.0,-23.0,2.0
2020-07-10T17:00:00,15.0,25.0,1.0,238.0,8203.0,1558.0,160464.0,6.0,8.0,155.0,2.0,-23.0,1.0
2020-07-11T17:00:00,6.0,26.0,0.0,227.0,8219.0,1559.0,161991.0,-2.0,3.0,97.0,10.0,3.0,-2.0
2020-07-12T17:00:00,0.0,25.0,0.0,214.0,8233.0,1559.0,163019.0,0.0,1.0,65.0,15.0,18.0,-5.0
2020-07-13T17:00:00,1.0,24.0,0.0,194.0,8255.0,1559.0,163409.0,8.0,5.0,112.0,2.0,-24.0,1.0
2020-07-14T17:00:00,6.0,23.0,0.0,171.0,8283.0,1561.0,164739.0,7.0,7.0,125.0,-2.0,-24.0,2.0
2020-07-15T17:00:00,4.0,24.0,0.0,172.0,8285.0,1561.0,166213.0,4.0,5.0,82.0,-5.0,-23.0,3.0
2020-07-16T17:00:00,8.0,28.0,0.0,173.0,8285.0,1564.0,167677.0,4.0,6.0,97.0,0.0,-22.0,2.0
2020-07-17T17:00:00,2.0,29.0,0.0,157.0,8301.0,1565.0,169186.0,9.0,10.0,148.0,1.0,-23.0,2.0
2020-07-18T17:00:00,18.0,28.0,0.0,172.0,8305.0,1565.0,170650.0,0.0,4.0,94.0,13.0,3.0,-2.0
2020-07-19T17:00:00,23.0,27.0,0.0,177.0,8324.0,1565.0,171613.0,0.0,1.0,70.0,20.0,20.0,-6.0
2020-07-20T17:00:00,12.0,28.0,0.0,157.0,8355.0,1565.0,172251.0,9.0,5.0,117.0,2.0,-23.0,1.0
2020-07-21T17:00:00,12.0,29.0,0.0,161.0,8362.0,1565.0,173705.0,8.0,7.0,134.0,-1.0,-24.0,2.0
2020-07-22T17:00:00,7.0,31.0,0.0,164.0,8364.0,1565.0,175351.0,2.0,3.0,85.0,-6.0,-22.0,2.0
2020-07-23T17:00:00,15.0,29.0,0.0,170.0,8374.0,1566.0,177278.0,4.0,5.0,109.0,-2.0,-22.0,2.0
2020-07-24T17:00:00,5.0,26.0,0.0,172.0,8380.0,1566.0,178615.0,5.0,10.0,128.0,-7.0,-25.0,4.0
2020-07-25T17:00:00,3.0,27.0,0.0,173.0,8381.0,1566.0,179747.0,-2.0,1.0,110.0,15.0,6.0,-4.0
2020-07-26T17:00:00,3.0,29.0,1.0,173.0,8381.0,1566.0,180830.0,3.0,5.0,73.0,20.0,21.0,-6.0
2020-07-27T17:00:00,24.0,29.0,1.0,180.0,8398.0,1566.0,182797.0,11.0,6.0,129.0,3.0,-24.0,1.0
2020-07-28T17:00:00,3.0,27.0,0.0,182.0,8402.0,1566.0,184178.0,8.0,6.0,143.0,0.0,-22.0,1.0
2020-07-29T17:00:00,20.0,21.0,0.0,176.0,8434.0,1566.0,185872.0,5.0,5.0,109.0,-2.0,-23.0,1.0
2020-07-30T17:00:00,13.0,21.0,0.0,175.0,8448.0,1566.0,187467.0,5.0,5.0,117.0,0.0,-23.0,1.0
2020-07-31T17:00:00,4.0,19.0,0.0,181.0,8447.0,1567.0,189022.0,7.0,7.0,160.0,1.0,-23.0,0.0
2020-08-01T17:00:00,16.0,19.0,0.0,194.0,8450.0,1567.0,190749.0,-3.0,0.0,97.0,12.0,4.0,-4.0
2020-08-02T17:00:00,6.0,20.0,0.0,196.0,8453.0,1567.0,192061.0,2.0,9.0,67.0,15.0,21.0,-6.0
2020-08-03T17:00:00,2.0,21.0,0.0,174.0,8475.0,1568.0,192669.0,11.0,11.0,79.0,-3.0,-30.0,4.0
2020-08-04T17:00:00,5.0,22.0,0.0,178.0,8475.0,1568.0,193719.0,21.0,17.0,165.0,3.0,-26.0,1.0
2020-08-05T17:00:00,7.0,18.0,0.0,189.0,8475.0,1568.0,195342.0,14.0,8.0,143.0,2.0,-24.0,0.0
2020-08-06T17:00:00,13.0,20.0,0.0,190.0,8485.0,1568.0,196917.0,15.0,11.0,154.0,3.0,-25.0,1.0
2020-08-07T17:00:00,9.0,22.0,1.0,193.0,8488.0,1568.0,198244.0,14.0,13.0,193.0,4.0,-25.0,0.0
2020-08-08T17:00:00,4.0,20.0,1.0,193.0,8493.0,1569.0,199248.0,0.0,3.0,117.0,21.0,3.0,-4.0
2020-08-09T17:00:00,7.0,20.0,2.0,194.0,8498.0,1569.0,201270.0,11.0,15.0,96.0,25.0,21.0,-6.0
2020-08-10T17:00:00,10.0,20.0,2.0,190.0,8512.0,1569.0,202008.0,31.0,20.0,219.0,12.0,-34.0,1.0
2020-08-11T17:00:00,11.0,18.0,2.0,203.0,8512.0,1569.0,203325.0,29.0,20.0,250.0,8.0,-34.0,1.0
2020-08-12T17:00:00,26.0,17.0,2.0,208.0,8534.0,1569.0,205100.0,25.0,18.0,202.0,5.0,-34.0,1.0
2020-08-13T17:00:00,63.0,20.0,2.0,235.0,8567.0,1569.0,206804.0,30.0,26.0,211.0,8.0,-36.0,2.0
2020-08-14T17:00:00,20.0,17.0,3.0,252.0,8572.0,1569.0,208310.0,26.0,32.0,265.0,8.0,-38.0,2.0
2020-08-15T17:00:00,33.0,17.0,3.0,253.0,8604.0,1569.0,210231.0,-13.0,-24.0,148.0,15.0,-26.0,-4.0
2020-08-16T17:00:00,12.0,19.0,3.0,263.0,8604.0,1569.0,211264.0,14.0,16.0,109.0,32.0,18.0,-6.0
2020-08-17T17:00:00,16.0,22.0,3.0,270.0,8610.0,1569.0,212088.0,31.0,23.0,187.0,4.0,-42.0,5.0
2020-08-18T17:00:00,27.0,25.0,1.0,296.0,8610.0,1569.0,213677.0,29.0,20.0,243.0,4.0,-37.0,3.0
2020-08-19T17:00:00,30.0,23.0,1.0,319.0,8619.0,1569.0,215615.0,23.0,16.0,207.0,3.0,-35.0,3.0
2020-08-20T17:00:00,31.0,21.0,1.0,333.0,8636.0,1571.0,217976.0,22.0,15.0,215.0,5.0,-36.0,3.0
2020-08-21T17:00:00,21.0,19.0,1.0,345.0,8647.0,1571.0,219770.0,18.0,13.0,261.0,4.0,-35.0,2.0
2020-08-22T17:00:00,34.0,18.0,1.0,356.0,8671.0,1571.0,221618.0,0.0,-1.0,136.0,16.0,2.0,-4.0
2020-08-23T17:00:00,28.0,18.0,1.0,379.0,8676.0,1571.0,223155.0,6.0,7.0,82.0,22.0,27.0,-6.0
2020-08-24T17:00:00,26.0,22.0,0.0,379.0,8699.0,1571.0,224194.0,18.0,12.0,155.0,-1.0,-30.0,3.0
2020-08-25T17:00:00,12.0,24.0,0.0,389.0,8699.0,1571.0,225756.0,14.0,7.0,189.0,-4.0,-28.0,2.0
2020-08-26T17:00:00,41.0,23.0,0.0,417.0,8713.0,1571.0,228099.0,11.0,7.0,144.0,-5.0,-27.0,3.0
2020-08-27T17:00:00,37.0,26.0,0.0,432.0,8732.0,1571.0,230312.0,11.0,8.0,149.0,-6.0,-27.0,2.0
2020-08-28T17:00:00,46.0,28.0,0.0,441.0,8767.0,1571.0,232350.0,11.0,10.0,170.0,-5.0,-28.0,3.0
2020-08-29T17:00:00,47.0,29.0,1.0,463.0,8790.0,1571.0,234286.0,-11.0,-8.0,52.0,-6.0,-6.0,3.0
2020-08-30T17:00:00,53.0,32.0,1.0,476.0,8827.0,1571.0,236042.0,0.0,1.0,45.0,3.0,22.0,-2.0
2020-08-31T17:00:00,44.0,38.0,1.0,502.0,8839.0,1571.0,237402.0,5.0,3.0,76.0,-10.0,-27.0,3.0
2020-09-01T17:00:00,19.0,39.0,5.0,516.0,8839.0,1571.0,239123.0,6.0,5.0,119.0,-7.0,-23.0,2.0
